,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
187,187.0,187.0,187.0,7.0,0.7,361.4104,346.4588,334.1782,324.1721,316.1083,309.6781,304.5762,300.4947,297.1255,294.1649,291.3201,288.3134,284.8877,280.8117,275.8872,269.9569,262.9138,254.7082,245.3519,234.9164,361.55022702844457,368.4406734679803,1212.8861,267.49980000000005,778.758,-3.321900000000028
188,188.0,188.0,188.0,8.0,0.8,348.3304,337.4421,328.3658,320.7063,314.1646,308.5192,303.6124,299.3439,295.6713,292.6161,290.275,288.8302,288.5518,289.7861,292.9262,298.364,306.4367,317.3824,331.3273,348.3226,391.8689091370576,214.91010625994213,1480.3859,197.78369999999995,511.2582,-4.480799999999988
189,189.0,189.0,189.0,9.0,0.9,371.4468,354.6994,340.9162,329.5888,320.3293,312.8223,306.7952,302.0002,298.1986,295.1445,292.5659,290.1466,287.5144,284.244,279.8795,273.9796,266.1813,256.2699,244.2371,230.3062,220.10512767852185,206.4752684356903,1678.1696,313.47450000000003,313.47450000000003,-0.1777000000000157
190,190.0,190.0,190.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,176.87310397826923,191.2266555146904,0.0,548.596,3159.3298,2.178499999999985
191,191.0,191.0,191.0,1.0,0.1,195.2298,211.8749,226.4085,238.6022,248.4155,255.9746,261.5222,265.3559,267.7661,268.9863,269.1582,268.3153,266.3826,263.1938,258.5228,252.1295,243.8127,233.4636,221.108,206.9235,183.2929543312216,355.35121712263265,548.596,773.3122000000001,2610.7338,2.178499999999985
192,192.0,192.0,192.0,2.0,0.2,196.5848,208.6494,219.4357,228.9141,237.08,243.9575,249.6041,254.1186,257.6506,260.4131,262.6953,264.8712,267.3994,270.8047,275.6398,282.4277,291.5961,303.423,318.0161,335.3478,404.42261916304057,461.9811326694572,1321.9082,519.9347,1837.4216,2.178499999999985
193,193.0,193.0,193.0,3.0,0.3,372.0717,344.505,321.476,302.9066,288.6686,278.4823,271.9158,268.4499,267.5716,268.864,272.0693,277.1179,284.1247,293.3593,305.2018,320.0989,338.538,361.0627,388.3568,421.433,459.72786950808825,386.2155599437301,1841.8429,144.17419999999993,1317.4869,2.178499999999985
194,194.0,194.0,194.0,4.0,0.4,420.9957,389.6074,363.9163,342.955,326.1198,312.988,303.2181,296.4997,292.5342,291.0309,291.7098,294.306,298.5767,304.3119,311.3528,319.6177,329.1355,340.0819,352.8155,367.914,198.94497022485967,187.27528810316647,1986.0171,131.20859999999993,1173.3127,2.178499999999985
195,195.0,195.0,195.0,5.0,0.5,220.8621,240.6658,257.5366,271.0288,281.0995,288.0507,292.4143,294.815,295.8395,295.9319,295.325,294.009,291.7376,288.0683,282.436,274.2529,263.0288,248.4926,230.6908,210.0357,371.5575452820289,322.89553401980424,2117.2257,280.94860000000017,1042.1041,2.178499999999985
196,196.0,196.0,196.0,6.0,0.6,351.4207,334.4849,320.5926,309.5995,301.2763,295.2755,291.1529,288.4242,286.6328,285.412,284.5281,283.9032,283.6137,283.8685,284.9669,287.2404,290.9875,296.4136,303.5933,312.4697,299.31239409180523,202.92324633426543,2398.1743,268.9119999999998,761.1554999999998,2.178499999999985
197,197.0,197.0,197.0,7.0,0.7,297.9863,296.9981,296.0925,295.093,293.9106,292.5339,291.0047,289.3833,287.7137,285.991,284.1378,281.9896,279.294,275.7244,270.9106,264.4865,256.1505,245.7275,233.2189,218.8246,381.855007853568,428.9321380641648,2667.0863,316.24490000000014,492.2435,2.178499999999985
198,198.0,198.0,198.0,8.0,0.8,361.2872,344.0967,329.8145,318.0974,308.6431,301.1515,295.3233,290.885,287.6276,285.449,284.3905,284.6595,286.6308,290.8205,297.832,308.2814,322.7211,341.5954,365.2649,394.1365,362.384315653098,467.0491624157491,2983.3312,118.94929999999977,175.9985999999999,2.178499999999985
199,199.0,199.0,199.0,9.0,0.9,348.2659,336.5545,326.779,318.6082,311.8231,306.297,301.9801,298.8873,297.0888,296.7037,297.8963,300.8723,305.8764,313.1889,323.125,336.0422,352.3627,372.6272,397.597,428.4385,394.6075721650565,270.2126145002792,3102.2805,57.04930000000013,57.04930000000013,2.178499999999985
200,200.0,200.0,200.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,461.9405103852223,339.1740411795066,0.0,385.9709,3816.8076,-40.0
201,201.0,201.0,201.0,1.0,0.1,420.2388,386.1872,358.2918,335.6977,317.8043,304.0632,293.9013,286.7219,281.949,279.0799,277.7278,277.6441,278.7185,280.9602,284.4651,289.3757,295.84,303.9806,313.8796,325.59,200.68233945479784,237.45956057279125,385.9709,268.9109,3430.8367,-8.936800000000005
202,202.0,202.0,202.0,2.0,0.2,221.164,239.5764,255.1173,267.3441,276.2059,281.9921,285.2272,286.5445,286.5675,285.8177,284.6568,283.2631,281.6377,279.6354,277.0131,273.491,268.8177,262.8318,255.5057,246.9628,302.68813375838283,327.2663844879819,654.8818,352.05060000000003,3161.9258,-31.007900000000006
203,203.0,203.0,203.0,3.0,0.3,296.4574,291.1187,286.793,283.5259,281.2665,279.875,279.1531,278.8879,278.8956,279.0578,279.3441,279.8206,280.6447,282.0466,284.2994,287.6811,292.433,298.7249,306.6363,316.1652,357.61588903797286,208.8197819822818,1006.9324,315.77380000000005,2809.8752,-33.125
204,204.0,204.0,204.0,4.0,0.4,341.2995,327.4431,315.8233,306.2746,298.6329,292.7059,288.2641,285.0458,282.7647,281.1162,279.7765,278.3981,276.606,274.0014,270.18,264.7667,257.4652,248.1116,236.7189,223.4945,369.1688570885855,253.0384322664317,1322.7062,394.7352999999998,2494.1014,-20.29410000000001
205,205.0,205.0,205.0,5.0,0.5,352.3064,338.1676,326.2738,316.2711,307.8781,300.8522,294.9705,290.0218,285.8064,282.1406,278.8644,275.8497,273.0055,270.2792,267.6511,265.1215,262.6923,260.3458,258.0279,255.6393,322.87305684916373,239.1601382381986,1717.4415,390.8453,2099.3661,-12.147800000000018
206,206.0,206.0,206.0,6.0,0.6,316.9646,312.0346,307.7436,303.8346,300.134,296.5441,293.0258,289.5772,286.2116,282.9393,279.755,276.6313,273.5167,270.3395,267.0129,263.4433,259.5387,255.2169,250.4108,245.0704,267.18389162369203,230.55031834945504,2108.2868,420.1817000000001,1708.5208000000002,-16.455899999999986
207,207.0,207.0,207.0,7.0,0.7,271.5954,275.595,278.9361,281.4487,283.0528,283.7541,283.6243,282.7749,281.3296,279.4011,277.0757,274.4047,271.4037,268.0562,264.3209,260.141,255.4532,250.1968,244.3195,237.7806,403.66150034504926,301.3154206359985,2528.4685,433.8670000000002,1288.3391,-29.24590000000001
208,208.0,208.0,208.0,8.0,0.8,376.7173,354.2131,335.5404,320.2891,308.0957,298.5706,291.2842,285.792,281.6781,278.5977,276.3081,274.683,273.7085,273.4636,274.0873,275.7364,278.5418,282.5686,287.7935,294.1024,232.90359856587745,199.3995848950496,2962.3355,370.03510000000006,854.4721,-14.429399999999989
209,209.0,209.0,209.0,9.0,0.9,245.6186,256.9966,266.5228,273.8995,279.0716,282.1992,283.5937,283.6366,282.6996,281.0793,278.9535,276.3601,273.1991,269.2537,264.2296,257.8095,249.7155,239.7712,227.9495,214.3934,435.8528701786502,244.15687878738828,3332.3706,484.4369999999999,484.4369999999999,-30.80079999999998
210,210.0,210.0,210.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,401.26422755127896,387.8259061032636,0.0,370.0323,2065.5261,-40.0
211,211.0,211.0,211.0,1.0,0.1,373.9921,351.0803,331.999,316.4149,304.0393,294.5537,287.5952,282.7824,279.7626,278.2593,278.1108,279.2897,281.9031,286.1729,292.3991,300.9129,312.0309,326.0259,343.1324,363.6028,293.2034446592985,433.8967028305212,370.0323,161.18019999999996,1695.4938000000002,-18.446300000000008
212,212.0,212.0,212.0,2.0,0.2,293.5195,293.9334,294.1378,293.9476,293.3207,292.3526,291.248,290.284,289.7725,290.0322,291.3731,294.0919,298.4758,304.809,313.3804,324.4929,338.4804,355.7414,376.8052,402.4486,424.2721198593711,205.2283919105033,531.2125,117.95929999999998,1534.3136000000002,-20.647400000000005
213,213.0,213.0,213.0,3.0,0.3,393.9994,369.1982,348.973,332.7574,320.1157,310.6358,303.8839,299.397,296.6892,295.2554,294.5659,294.0525,293.0972,291.0351,287.1839,280.9059,271.6973,259.2902,243.7401,225.4677,307.64548751874247,370.156986234152,649.1718,207.32140000000004,1416.3543000000002,-2.3641999999999825
214,214.0,214.0,214.0,4.0,0.4,306.9429,306.6338,306.3048,305.6678,304.5764,303.0158,301.0742,298.9061,296.7032,294.6774,293.0613,292.1202,292.1655,293.5595,296.7011,301.9917,309.7881,320.3605,333.8766,350.435,405.2020165099681,236.26678408172688,856.4932,167.4067,1209.0329000000002,-9.984199999999989
215,215.0,215.0,215.0,5.0,0.5,380.4892,360.2066,343.6213,330.2255,319.6084,311.3882,305.1867,300.6286,297.3484,294.9951,293.2279,291.7039,290.0665,287.9406,284.9442,280.7196,274.9803,267.5652,258.4826,247.9287,238.6012879899981,269.8379280454272,1023.8999,243.13690000000008,1041.6262000000002,-1.6118000000000166
216,216.0,216.0,216.0,6.0,0.6,251.6924,263.5097,273.523,281.4162,287.1101,290.7359,292.575,292.9869,292.3413,290.9702,289.1416,287.055,284.8508,282.6267,280.452,278.3774,276.436,274.64,272.975,271.3973,300.0847079358514,279.8330416716652,1267.0368,290.55909999999994,798.4893,-22.264099999999985
217,217.0,217.0,217.0,7.0,0.7,295.9702,292.5467,289.8252,287.779,286.3325,285.3664,284.7355,284.2914,283.9054,283.484,282.9761,282.3726,281.6989,281.0048,280.3524,279.8043,279.4137,279.2163,279.2271,279.4399,386.7802975597775,390.32819950981536,1557.5959,261.0863999999999,507.9302,-27.6336
218,218.0,218.0,218.0,8.0,0.8,364.4742,345.8025,330.3014,317.65,307.5694,299.7734,293.9606,289.8334,287.1324,285.6711,285.3649,286.2462,288.4648,292.2708,297.9831,305.9476,316.4965,329.9227,346.4881,366.4796,226.02056070639333,460.0190574925724,1818.6823,131.88149999999996,246.8438000000001,-13.22660000000002
219,219.0,219.0,219.0,9.0,0.9,240.1202,252.8285,263.6676,272.3824,278.9682,283.6501,286.8281,289.009,290.7435,292.58,295.0396,298.6094,303.7476,310.894,320.4806,332.9451,348.7542,368.4506,392.7478,422.7023,245.4331739497005,287.8117929879485,1950.5638,114.96230000000014,114.96230000000014,-29.34989999999999
220,220.0,220.0,220.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,398.08971532068153,272.54101102940143,0.0,415.7224,2083.2737,-40.0
221,221.0,221.0,221.0,1.0,0.1,371.5402,349.2021,330.5781,315.35,303.2328,293.9007,286.9698,282.0168,278.615,276.37,274.9454,274.0739,273.5569,273.2549,273.0755,272.9604,272.8745,272.7977,272.7195,272.6347,286.16801849859314,380.53631058158703,415.7224,309.9343,1667.5513,-19.099300000000028
222,222.0,222.0,222.0,2.0,0.2,287.7113,289.1519,290.1585,290.5214,290.1726,289.179,287.7145,286.023,284.3852,283.0964,282.4578,282.779,284.3835,287.6093,292.7992,300.2796,310.3356,323.1952,339.0396,358.0548,324.9159482990535,293.7710774924626,725.6567,197.31870000000004,1357.6170000000002,-23.821000000000023
223,223.0,223.0,223.0,3.0,0.3,316.2924,308.9857,302.893,297.927,294.0,291.0187,288.8865,287.5097,286.8004,286.6754,287.0485,287.8207,288.8714,290.0574,291.222,292.2167,292.9325,293.3327,293.4783,293.5373,374.5133238421682,253.6172975583324,922.9754,225.36670000000004,1160.2983000000002,-21.981299999999976
224,224.0,224.0,224.0,4.0,0.4,355.9589,340.4542,327.5795,317.0317,308.5544,301.8984,296.8059,293.0089,290.236,288.2184,286.6947,285.4126,284.1286,282.6118,280.6499,278.063,274.7195,270.5537,265.577,259.8797,195.7288180174349,376.7537053035424,1148.3421,256.1422,934.9316,-11.10160000000002
225,225.0,225.0,225.0,5.0,0.5,215.5918,233.5534,248.9672,261.4643,270.9807,277.7243,282.1025,284.6385,285.8982,286.4407,286.7958,287.4628,288.9197,291.6307,296.0423,302.5653,311.5501,323.2674,337.9144,355.6617,467.7021118813807,457.31209912627406,1404.4843,187.3508,678.7894000000001,-35.27569999999997
226,226.0,226.0,226.0,6.0,0.6,424.0311,388.5332,359.7501,336.8809,319.3438,306.5577,297.8772,292.6239,290.1619,289.9766,291.729,295.2788,300.6751,308.1271,317.9631,330.5939,346.4938,366.2179,390.4757,420.2937,256.33457944020324,234.02131352381133,1591.8351,75.1395,491.4386000000002,-6.442299999999989
227,227.0,227.0,227.0,7.0,0.7,266.5265,275.7399,283.4657,289.4275,293.6088,296.2227,297.6375,298.2821,298.5503,298.7206,298.901,299.0022,298.7418,297.6778,295.2724,290.9799,284.3515,275.1416,263.3911,249.465,294.8651430145292,422.5851374216512,1666.9746,158.9858999999999,416.2991000000002,-16.777300000000025
228,228.0,228.0,228.0,8.0,0.8,292.8626,291.3624,290.3385,289.748,289.5275,289.5991,289.8866,290.3368,290.9446,291.7779,292.9999,294.8841,297.8183,302.2913,308.8599,318.1016,330.5642,346.7373,367.0741,392.0925,395.6162815292495,304.7302167727965,1825.9605,102.5471,257.3132000000003,-23.40089999999998
229,229.0,229.0,229.0,9.0,0.9,371.7999,352.0555,335.8646,322.8819,312.8151,305.3628,300.1961,296.9674,295.329,294.9495,295.5205,296.7544,298.3772,300.1269,301.7605,303.0761,303.9461,304.3534,304.4196,304.4131,301.5136921363695,229.56811261169992,1928.5076,154.76610000000028,154.76610000000028,-7.637200000000007
230,230.0,230.0,230.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,440.3320677621876,405.7407411988274,0.0,363.7794,2119.2651,8.603000000000009
231,231.0,231.0,231.0,1.0,0.1,403.8996,373.8386,349.0653,328.9432,312.9999,300.7812,291.8023,285.5643,281.6042,279.5517,279.1748,280.4048,283.3362,288.2031,295.336,305.1077,317.8818,333.9841,353.7175,377.4427,258.3134398026506,358.3813003745748,363.7794,150.04599999999994,1755.4857000000002,8.603000000000009
232,232.0,232.0,232.0,2.0,0.2,266.9283,274.6589,281.0373,285.804,288.938,290.6373,291.2617,291.2585,291.0891,291.1705,291.8378,293.3294,295.7909,299.2938,303.8646,309.5193,316.3007,324.3144,333.7604,344.9603,211.2777638474292,195.9421870935665,513.8254,206.50330000000008,1605.4397,8.603000000000009
233,233.0,233.0,233.0,3.0,0.3,225.1256,237.731,248.8554,258.3659,266.2469,272.5881,277.5531,281.3365,284.1171,286.0132,287.0456,287.1129,285.9845,283.3152,278.6858,271.67,261.9204,249.261,233.7634,215.7842,426.2269554315316,424.2304855969125,720.3287,330.04140000000007,1398.9364,8.603000000000009
234,234.0,234.0,234.0,4.0,0.4,392.3125,364.1518,341.0305,322.5277,308.261,297.7656,290.4751,285.7745,283.0846,281.9512,282.1144,283.5479,286.4629,291.2753,298.5412,308.8692,322.8331,340.9138,363.5098,391.0486,182.0877217435971,420.4970829574367,1050.3701,141.7763,1068.895,8.603000000000009
235,235.0,235.0,235.0,5.0,0.5,205.0012,225.7252,243.4773,257.8398,268.7941,276.6748,282.0695,285.7022,288.326,290.6446,293.2672,296.6939,301.3244,307.4804,315.4357,325.4502,337.8091,352.87,371.1272,393.3038,224.7855405146844,406.62975975031566,1192.1464,173.91769999999997,927.1187,8.603000000000009
236,236.0,236.0,236.0,6.0,0.6,233.2168,240.9698,248.1409,254.8077,261.0289,266.8542,272.3381,277.5535,282.6021,287.618,292.7651,298.2314,304.223,310.9611,318.6856,327.6666,338.2256,350.7661,365.8184,384.1032,275.53477077290614,238.0879001043984,1366.0641,197.8019,753.201,8.603000000000009
237,237.0,237.0,237.0,7.0,0.7,273.9173,272.6172,271.86,271.8034,272.5213,274.0025,276.1618,278.8558,281.8959,285.0544,288.0622,290.6027,292.309,292.7721,291.5681,288.3077,282.702,274.635,264.2229,251.839,246.7825041482364,389.7766783835368,1563.866,276.2691,555.3991000000001,8.603000000000009
238,238.0,238.0,238.0,8.0,0.8,252.3493,257.394,261.8915,265.8414,269.2717,272.2367,274.812,277.0902,279.1836,281.2322,283.4194,285.9886,289.255,293.6048,299.4763,307.3261,317.5865,330.6332,346.7854,366.357,458.6430686433365,428.67214862037497,1840.1351,185.0752,279.1300000000001,8.603000000000009
239,239.0,239.0,239.0,9.0,0.9,417.4987,383.8983,356.5146,334.6131,317.6731,305.1929,296.6211,291.3724,288.8816,288.6657,290.3692,293.7862,298.8598,305.6642,314.3807,325.2749,338.6867,355.0418,374.8983,399.0442,424.01800141385456,344.8257652652445,2025.2103,94.05480000000011,94.05480000000011,8.603000000000009
240,240.0,240.0,240.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,212.90763522222096,247.64114172901185,0.0,491.7295,3350.3428,-40.0
241,241.0,241.0,241.0,1.0,0.1,224.54,234.9946,244.0701,251.6591,257.7595,262.4647,265.9374,268.3753,269.9778,270.919,271.3292,271.2874,270.8213,269.9156,268.5242,266.5871,264.048,260.8707,257.051,252.6204,243.0046058383921,313.9008141177743,491.7295,571.1409000000001,2858.6133,-50.53530000000001
242,242.0,242.0,242.0,2.0,0.2,246.6002,249.7883,252.6793,255.3481,257.8304,260.129,262.2273,264.107,265.7666,267.2373,268.5946,269.9639,271.5194,273.4738,276.0598,279.5036,283.995,289.6618,296.5552,304.6557,187.59785070418928,382.4296445515007,1062.8704,518.9311,2287.4724,-52.87099999999998
243,243.0,243.0,243.0,3.0,0.3,201.9574,214.9408,226.3673,236.1547,244.333,251.0374,256.4873,260.9604,264.7685,268.2412,271.718,275.5464,280.0816,285.6837,292.7096,301.4994,312.365,325.5879,341.4397,360.2352,245.1689206018467,429.26467660168726,1581.8015,438.7396999999999,1768.5413,-61.96260000000001
244,244.0,244.0,244.0,4.0,0.4,246.7403,248.127,249.6073,251.3869,253.5894,256.2662,259.4211,263.0426,267.1367,271.752,276.9963,283.0424,290.1252,298.5335,308.5985,320.6865,335.2009,352.6054,373.4801,398.6285,268.17432237507126,436.8403956263292,2020.5412,273.1816000000001,1329.8016,-56.73379999999997
245,245.0,245.0,245.0,5.0,0.5,267.0977,266.1469,265.5267,265.4047,265.9044,267.1072,269.061,271.7955,275.3379,279.7273,285.0261,291.3287,298.7669,307.5158,317.8003,329.9082,344.2123,361.2084,381.5796,406.3043,248.0454187255428,263.4727516888679,2293.7228,198.11929999999984,1056.62,-45.89280000000002
246,246.0,246.0,246.0,6.0,0.6,252.5932,256.7245,260.4946,263.9751,267.2552,270.4351,273.613,276.8667,280.233,283.6868,287.1234,290.3487,293.0799,294.9642,295.6158,294.6737,291.872,287.1112,280.5137,272.4426,341.99631995047434,285.3590776686427,2491.8421,272.4295000000002,858.5007,-42.56490000000002
247,247.0,247.0,247.0,7.0,0.7,327.4005,314.8957,304.5133,296.2619,290.0716,285.7719,283.1023,281.7426,281.3517,281.6029,282.2112,282.9491,283.6532,284.2225,284.6131,284.8285,284.9089,284.9192,284.9391,285.0556,323.26481481831763,385.5787683802349,2764.2716,238.42329999999995,586.0711999999999,-27.228099999999984
248,248.0,248.0,248.0,8.0,0.8,315.5692,309.0373,303.4873,298.7868,294.8438,291.5996,289.0215,287.1009,285.8541,285.3302,285.6214,286.8737,289.2928,293.141,298.7216,306.3545,316.3481,328.9821,344.5167,363.2415,355.6076369688576,278.9112825031841,3002.6949,158.5943000000002,347.64789999999994,-21.40039999999999
249,249.0,249.0,249.0,9.0,0.9,341.2759,329.248,319.2345,311.0235,304.4403,299.3248,295.5203,292.8704,291.2162,290.3921,290.2183,290.4929,290.9863,291.4446,291.6058,291.2285,290.1312,288.233,285.5838,282.3733,305.05498825935035,313.53337506535865,3161.2892,189.05359999999973,189.05359999999973,-13.675200000000018
250,250.0,250.0,250.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,336.60649808535766,198.1995608234005,0.0,468.1123,3939.3562,-40.0
251,251.0,251.0,251.0,1.0,0.1,323.5623,312.3017,302.7661,294.8975,288.5979,283.7113,280.0262,277.2893,275.2215,273.5309,271.9181,270.0751,267.6846,264.4217,259.9666,254.0291,246.3825,236.9011,225.5906,212.5987,453.7177251019777,395.27448348691576,468.1123,453.1653,3471.2439,-29.28870000000001
252,252.0,252.0,252.0,2.0,0.2,415.8167,384.9269,359.5487,338.7637,321.9283,308.5093,298.0137,289.9813,284.0129,279.8127,277.2294,276.2825,277.1666,280.2268,285.9056,294.6674,306.9178,322.9452,342.9151,366.945,335.926201640677,181.34362200944344,921.2776,262.0713999999999,3018.0786,-4.490700000000004
253,253.0,253.0,253.0,3.0,0.3,329.1729,323.6397,318.7963,314.2714,309.8614,305.5139,301.2864,297.2891,293.6225,290.3168,287.2841,284.2863,280.9263,276.6674,270.8845,262.9463,252.3213,238.6909,222.0418,202.7086,329.7866088383778,230.82992616291924,1183.349,380.4675,2756.0072,-7.486100000000022
254,254.0,254.0,254.0,4.0,0.4,322.4304,316.3355,311.1888,306.7342,302.7645,299.1131,295.6453,292.2506,288.8355,285.3201,281.6378,277.7378,273.5884,269.1793,264.5178,259.6206,254.4976,249.1347,243.4773,237.4239,272.12787799326463,247.56556522602185,1563.8165,418.83090000000016,2375.5397000000003,-13.886900000000026
255,255.0,255.0,255.0,5.0,0.5,275.9163,279.3806,282.2602,284.371,285.6188,285.9953,285.5605,284.4194,282.6974,280.5218,278.0101,275.2642,272.3703,269.3982,266.4012,263.4117,260.4358,257.4465,254.3788,251.1301,207.25689040801743,181.29661765258817,1982.6474,519.7470000000001,1956.7088,-27.00470000000001
256,256.0,256.0,256.0,6.0,0.6,221.3053,233.99,244.9981,254.1372,261.3493,266.6972,270.3324,272.4521,273.2556,272.907,271.5077,269.0799,265.5638,260.8267,254.6855,246.942,237.4249,226.0342,212.777,197.7832,368.8741173060258,264.2371879070607,2502.3944,656.1405,1436.9618,-46.30279999999999
257,257.0,257.0,257.0,7.0,0.7,347.0455,328.327,312.6224,299.8501,289.8355,282.2706,276.7305,272.7273,269.7778,267.4658,265.4864,263.6672,261.9674,260.4571,259.2801,258.6046,258.5691,259.2319,260.5364,262.3009,352.54856343599386,406.6757916703037,3158.5349,440.84789999999975,780.8213000000001,-30.7294
258,258.0,258.0,258.0,8.0,0.8,338.3697,326.2616,315.8538,306.8829,299.1646,292.5743,287.0358,282.5182,279.0392,276.6764,275.5799,275.9826,278.2015,282.6222,289.667,299.7492,313.2289,330.39,351.4644,376.7264,396.1281067477978,352.9055814805364,3599.3828,190.8541,339.9734000000003,-20.42570000000001
259,259.0,259.0,259.0,9.0,0.9,373.0759,353.9382,338.0257,324.8765,314.1584,305.6124,299.0245,294.2137,291.0283,289.3437,289.0579,290.0841,292.3447,295.7679,300.2923,305.8795,312.5355,320.3355,329.4498,340.1654,231.237819584506,272.3208518852156,3790.2369,149.1193000000003,149.1193000000003,-7.38760000000002
260,260.0,260.0,260.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,300.7839377460849,324.2675891716679,0.0,413.8307,3053.8494,-40.0
261,261.0,261.0,261.0,1.0,0.1,295.1915,290.3007,286.1292,282.6795,279.9283,277.826,276.3045,275.2914,274.7263,274.5757,274.8448,275.5845,276.8914,278.9005,281.7712,285.6671,290.7334,297.0786,304.7662,313.8234,254.3580006305744,273.94375166252286,413.8307,347.2214,2640.0187,-35.17399999999998
262,262.0,262.0,262.0,2.0,0.2,259.0822,263.3025,266.9056,269.8347,272.1,273.7735,274.9721,275.8345,276.4965,277.0693,277.624,278.1837,278.7222,279.1717,279.4371,279.4174,279.0303,278.2365,277.057,275.5783,176.53862972430153,430.4715247041137,761.0521,397.6534,2292.7973,-39.22649999999999
263,263.0,263.0,263.0,3.0,0.3,194.7681,211.3459,225.9235,238.3081,248.4812,256.5871,262.9004,267.7876,271.6728,275.0173,278.3123,282.0809,286.8803,293.2964,301.9249,313.3413,328.0734,346.5969,369.382,397.0214,463.7068181531288,201.21307625310908,1158.7055,315.08220000000006,1895.1439,-56.41289999999998
264,264.0,264.0,264.0,4.0,0.4,418.7842,381.8511,351.6707,327.629,309.2732,296.0744,287.3496,282.2848,280.0013,279.6209,280.3031,281.2527,281.7084,280.9327,278.2224,272.951,264.6418,253.0576,238.2797,220.7449,292.63034087973483,365.5008212253185,1473.7877,291.63369999999986,1580.0617,-16.925599999999974
265,265.0,265.0,265.0,5.0,0.5,294.1593,295.6227,296.5883,296.7835,296.1193,294.6735,292.6473,290.3107,287.9552,285.8666,284.3202,283.5944,283.9904,285.8441,289.5193,295.3788,303.7398,314.8326,328.7845,345.6504,283.7101198456174,266.2273739745588,1765.4214,216.38250000000016,1288.428,-18.32650000000001
266,266.0,266.0,266.0,6.0,0.6,284.246,284.8804,285.4913,285.9903,286.3299,286.5041,286.5426,286.4984,286.4321,286.3919,286.3944,286.4087,286.3461,286.0631,285.3765,284.0941,282.0547,279.171,275.4623,271.0668,373.79738404915736,251.8992478302204,1981.8039,278.65449999999987,1072.0455,-26.49590000000001
267,267.0,267.0,267.0,7.0,0.7,354.3144,337.9463,324.3666,313.333,304.6061,297.9093,292.9229,289.3006,286.693,284.7708,283.2394,281.8449,280.3734,278.6479,276.525,273.8947,270.6824,266.8527,262.4109,257.4014,336.1641075800637,321.3391434225729,2260.4584,288.6496000000002,793.3910000000001,-15.090700000000028
268,268.0,268.0,268.0,8.0,0.8,327.3048,319.893,313.5818,308.1113,303.2998,299.0319,295.2443,291.9117,289.0364,286.6439,284.7842,283.537,283.0148,283.3619,284.7438,287.3268,291.2527,296.6139,303.4396,311.7009,359.3868797507446,242.9959697448405,2549.108,247.6648,504.7413999999999,-13.968099999999993
269,269.0,269.0,269.0,9.0,0.9,345.0249,333.0326,323.021,314.6957,307.8183,302.1836,297.6064,293.9152,290.9455,288.5339,286.5079,284.6774,282.828,280.7219,278.1091,274.7507,270.4502,265.0873,258.6446,251.2168,409.5782081668063,405.3806350520496,2796.7728,257.07659999999987,257.07659999999987,-10.816399999999987
270,270.0,270.0,270.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,180.71882535803536,345.834935734894,0.0,467.7441,3514.0093,4.276700000000005
271,271.0,271.0,271.0,1.0,0.1,198.3685,214.3608,228.3226,240.0464,249.5096,256.8584,262.3682,266.3947,269.3294,271.5681,273.4946,275.4766,277.8681,281.0105,285.2275,290.8121,298.0092,307.0019,317.9123,330.824,296.3345840801365,355.5892900047612,467.7441,427.4333,3046.2652000000003,4.276700000000005
