,t,x1,x2,u
4,0.1,-0.173144508,-11.74292199,-12.82312442
8,0.2,-1.299244918,-10.79488422,-1.780626395
12,0.3,-2.375355091,-10.72842669,-10.0965264
16,0.4,-3.313813721,-8.084799031,17.05169025
20,0.5,-4.067065608,-6.998343281,3.332038637
24,0.6,-4.698114576,-5.645184952,7.221093611
28,0.7,-5.27848436,-5.957014445,-8.921992774
32,0.8,-5.89937816,-6.452603119,-11.16482474
36,0.9,-6.598851633,-7.519094455,-17.6596481
40,1,-7.378987724,-8.074374227,-13.35415862
0,0,0.227440253,-17.61584558,0
4,0.1,-1.38752647,-14.73155242,12.69326437
8,0.2,-2.86209501,-14.75935509,-15.02371213
12,0.3,-4.228120664,-12.59718809,7.961413471
16,0.4,-5.441007918,-11.67590909,-2.916082545
20,0.5,-6.48475171,-9.2395657,13.92599599
24,0.6,-7.376341534,-8.602841093,-2.54865217
28,0.7,-8.229987438,-8.472253094,-7.230579055
32,0.8,-9.062120295,-8.175351565,-5.352313276
36,0.9,-9.875668328,-8.096916148,-7.351126166
40,1,-10.55795075,-5.590498875,18.24134855
0,0,-8.475004052,-1.992642866,0
4,0.1,-8.585237679,-0.241215255,16.41193985
8,0.2,-8.667475329,-1.3844864,-12.25508794
12,0.3,-8.821676279,-1.694368764,-4.640833151
16,0.4,-9.00416744,-1.951175063,-4.392974593
20,0.5,-9.222047039,-2.398955152,-6.656596885
24,0.6,-9.44843034,-2.133140391,0.394314599
28,0.7,-9.747309274,-3.816388821,-19.82127365
32,0.8,-10.07143524,-2.684984174,8.072786778
36,0.9,-10.40625185,-3.989607772,-16.39440201
40,1,-10.87569229,-5.37609676,-18.5592943
0,0,8.225435786,-10.90931517,0
4,0.1,7.20986,-9.426903297,4.668360828
8,0.2,6.30373152,-8.707651825,-1.868770077
12,0.3,5.44415836,-8.487480287,-6.39401622
16,0.4,4.63086419,-7.790025427,-1.158393104
20,0.5,3.822697418,-8.36374953,-13.81890875
24,0.6,3.013011857,-7.838710892,-2.846469241
28,0.7,2.336531366,-5.726103184,14.36127218
32,0.8,1.784731038,-5.316725194,-1.424223373
36,0.9,1.342011645,-3.566822849,13.07182952
40,1,0.963124929,-4.003632526,-8.156963927
0,0,-1.340982173,-9.6073535,0
4,0.1,-2.337873697,-10.31862446,-17.0816248
8,0.2,-3.242129827,-7.808329422,16.06038904
12,0.3,-4.045394066,-8.249602027,-12.44536843
16,0.4,-4.85386813,-7.925283667,-4.841557043
20,0.5,-5.695600861,-8.893241025,-18.09690089
24,0.6,-6.586073618,-8.915837569,-9.130693016
28,0.7,-7.504348443,-9.440909192,-14.43346447
32,0.8,-8.491579297,-10.28956595,-18.35887614
36,0.9,-9.487666902,-9.642961098,-3.494827506
40,1,-10.31970507,-7.04115849,17.69764436
0,0,0.076040643,-6.6508011,0
4,0.1,-0.590519329,-6.679913209,-6.956720805
8,0.2,-1.284046328,-7.182255793,-11.95869583
12,0.3,-1.982513459,-6.793563944,-3.097752826
16,0.4,-2.579195595,-5.167180652,10.29701156
20,0.5,-2.998823399,-3.257203079,14.90349769
24,0.6,-3.393344826,-4.610671415,-17.47989763
28,0.7,-3.905340858,-5.612553961,-15.13878578
32,0.8,-4.483957946,-5.954096376,-9.201595028
36,0.9,-5.036479843,-5.11040082,2.911736585
40,1,-5.487586204,-3.931373569,7.279208909
0,0,-8.260633941,-9.701694712,0
4,0.1,-9.150311152,-8.118236091,6.937814096
8,0.2,-9.954732228,-7.972612092,-6.58797077
12,0.3,-10.67191186,-6.397232445,8.582000174
16,0.4,-11.30776862,-6.321170227,-5.597945405
20,0.5,-12.00573269,-7.61652549,-19.93319332
24,0.6,-12.65945683,-5.493337933,14.69463414
28,0.7,-13.14713223,-4.280382687,7.252798423
32,0.8,-13.58536753,-4.480980457,-6.388330643
36,0.9,-13.95713077,-2.979308182,11.29909029
40,1,-14.30452613,-3.952383744,-13.20470919
0,0,-1.355402628,-9.535797746,0
4,0.1,-2.351367436,-10.36960397,-18.29771036
8,0.2,-3.395538771,-10.51145887,-11.86026234
12,0.3,-4.312271937,-7.867266959,17.27458748
16,0.4,-5.001428513,-5.947849514,12.3026087
20,0.5,-5.509737321,-4.246674833,11.92865873
24,0.6,-5.887415735,-3.322297192,5.466992253
28,0.7,-6.29084189,-4.722886636,-18.04015598
32,0.8,-6.717677085,-3.828717591,4.673338503
36,0.9,-7.10101148,-3.837818652,-3.924354563
40,1,-7.432738497,-2.813786057,6.92305578
0,0,7.899478621,-11.0312784,0
4,0.1,6.868216868,-9.617515445,3.825012063
8,0.2,5.971625504,-8.335672334,3.852517474
12,0.3,5.272479463,-5.691313781,19.45212511
16,0.4,4.698549681,-5.785708883,-6.683248846
20,0.5,4.097674249,-6.22448798,-10.39654528
24,0.6,3.448111527,-6.757878116,-11.82952859
28,0.7,2.75534425,-7.091901298,-10.26790459
32,0.8,2.117739251,-5.683665363,7.70630937
36,0.9,1.55528301,-5.567396946,-4.461878241
40,1,1.092525741,-3.71855729,13.86082387
0,0,-7.202541689,-11.99404696,0
4,0.1,-8.404484944,-12.04398597,-12.51882275
8,0.2,-9.459566067,-9.106584996,18.82319857
12,0.3,-10.30373171,-7.798525167,4.638941895
16,0.4,-11.07807173,-7.690082462,-6.658973228
20,0.5,-11.8586982,-7.918638189,-10.09182191
24,0.6,-12.69335738,-8.760516496,-16.7653749
28,0.7,-13.44549564,-6.322869369,16.85508868
32,0.8,-14.08841798,-6.532090981,-8.521439519
36,0.9,-14.7352451,-6.40654359,-5.212797317
40,1,-15.32823365,-5.46885298,3.447020603
0,0,0.938720963,-14.82511478,0
4,0.1,-0.481132538,-13.59249547,-1.872341936
8,0.2,-1.720673438,-11.23756484,11.15389724
12,0.3,-2.863954257,-11.62165116,-15.27367136
16,0.4,-3.993942058,-10.98865307,-4.969897063
20,0.5,-5.08804376,-10.89494256,-10.00391197
24,0.6,-6.124006974,-9.841869992,0.171093554
28,0.7,-7.110179106,-9.880921904,-10.25224045
32,0.8,-8.097891464,-9.873449767,-9.802402199
36,0.9,-8.947737554,-7.168546246,18.55057431
40,1,-9.539569264,-4.709072358,18.67642178
0,0,-5.395725947,-7.941645741,0
4,0.1,-6.13296035,-6.821704889,3.827064481
8,0.2,-6.858583388,-7.676511485,-15.80429634
12,0.3,-7.67475258,-8.6309674,-17.70625107
16,0.4,-8.459152482,-7.082828658,7.637388394
20,0.5,-9.186642363,-7.460672608,-11.05333831
24,0.6,-9.801427235,-4.87806118,19.67826556
28,0.7,-10.30698769,-5.227327881,-8.548271608
32,0.8,-10.8734335,-6.087258435,-14.26376359
36,0.9,-11.50023349,-6.442816385,-9.823579404
40,1,-12.19097494,-7.356782289,-16.04707349
0,0,5.074604017,-9.966691386,0
4,0.1,4.072472249,-10.07415323,-11.09593612
8,0.2,3.075997389,-9.858930419,-7.812520477
12,0.3,2.067619644,-10.30125366,-14.50700988
16,0.4,1.088118718,-9.305360313,0.163924226
20,0.5,0.266602169,-7.160708897,13.23134868
24,0.6,-0.325211878,-4.716305308,18.52589542
28,0.7,-0.751607393,-3.826433728,4.634760645
32,0.8,-1.15755987,-4.284974739,-8.644934886
36,0.9,-1.580773592,-4.181031783,-3.192707652
40,1,-2.049703776,-5.180910035,-14.68808436
0,0,9.775974534,-11.47580671,0
4,0.1,8.653110157,-10.98958321,-6.366408764
8,0.2,7.648998013,-9.12375167,8.617193969
12,0.3,6.705392871,-9.738113518,-15.57966991
16,0.4,5.716863136,-10.02765627,-12.78072485
20,0.5,4.781205312,-8.707499172,3.844992723
24,0.6,3.990622898,-7.130429226,7.864875319
28,0.7,3.269704554,-7.285355964,-8.758450818
32,0.8,2.658679826,-4.973660445,17.0067079
36,0.9,2.180358449,-4.599010232,-1.036711636
40,1,1.728507803,-4.440641716,-2.934821303
0,0,-9.927179529,-0.318439502,0
4,0.1,-9.926707703,0.317282423,6.361937514
8,0.2,-9.90023951,0.213805765,-0.770084645
12,0.3,-9.949649984,-1.178808876,-14.42025116
16,0.4,-10.12992445,-2.406226953,-14.07692547
20,0.5,-10.4190275,-3.359941379,-12.42817472
24,0.6,-10.72579371,-2.784964139,2.682110321
28,0.7,-11.02800156,-3.251420029,-7.686637468
32,0.8,-11.38852874,-3.947523644,-10.56630789
36,0.9,-11.80166108,-4.309097877,-7.74706571
40,1,-12.15301492,-2.74405874,12.13685289
0,0,-6.069093309,-6.253679631,0
4,0.1,-6.720198076,-6.759978785,-11.5740392
8,0.2,-7.449770721,-7.813911492,-17.83505351
12,0.3,-8.141723442,-6.054462214,10.67496556
16,0.4,-8.740989026,-5.932875568,-4.77678938
20,0.5,-9.313035344,-5.515013991,-1.54184741
24,0.6,-9.897389282,-6.161295199,-12.30635145
28,0.7,-10.53767833,-6.636565874,-11.15559722
32,0.8,-11.21886122,-6.981346609,-10.25963628
36,0.9,-11.91885882,-7.017994664,-7.366456541
40,1,-12.51946044,-5.027211869,13.90181177
0,0,-9.375695483,-17.59519807,0
4,0.1,-11.00340113,-15.00212548,9.653669462
8,0.2,-12.50697161,-15.06818348,-15.69628493
12,0.3,-13.91876571,-13.19884888,4.57540508
16,0.4,-15.13374648,-11.13515563,8.487124796
20,0.5,-16.18693092,-9.948310626,1.33660564
24,0.6,-17.22766488,-10.85132088,-19.43744209
28,0.7,-18.18932792,-8.422414879,14.67242961
32,0.8,-18.94181504,-6.656750354,10.13177405
36,0.9,-19.48633371,-4.273340075,18.38891603
40,1,-19.9345462,-4.684065355,-8.589377658
0,0,-8.795762445,-13.92096762,0
4,0.1,-10.14105711,-13.00026806,-4.245951029
8,0.2,-11.35963925,-11.3980736,3.836123162
12,0.3,-12.42833847,-9.999221046,3.301533416
16,0.4,-13.33295336,-8.12432001,9.702861402
20,0.5,-14.1895946,-8.994012239,-17.26333464
24,0.6,-15.00842961,-7.409098878,7.66078346
28,0.7,-15.65186462,-5.491554984,12.74108889
32,0.8,-16.19114222,-5.297235128,-3.449577433
36,0.9,-16.77997466,-6.460036962,-17.51634279
40,1,-17.38235681,-5.601905746,2.557490703
0,0,4.71238586,-10.29552122,0
4,0.1,3.740903657,-9.153159031,1.708799855
8,0.2,2.955986866,-6.587923597,17.80318642
12,0.3,2.303552197,-6.462853922,-5.273649935
16,0.4,1.677241339,-6.069911204,-2.333681403
20,0.5,1.031092047,-6.840237992,-14.1647608
24,0.6,0.320066026,-7.371430685,-12.42218714
28,0.7,-0.46050333,-8.225720644,-16.34859315
32,0.8,-1.240127272,-7.380837239,0.652594635
36,0.9,-1.942767605,-6.683588297,-0.05391391
40,1,-2.565008121,-5.7763403,2.850074814
0,0,-3.417210763,-14.56060645,0
4,0.1,-4.79486825,-13.01824502,1.64703951
8,0.2,-5.995795134,-11.03336843,7.839497027
12,0.3,-7.04940313,-10.05509337,-0.75332937
16,0.4,-7.991209656,-8.801919878,3.113669668
20,0.5,-8.896043963,-9.28668814,-13.89602569
24,0.6,-9.771736401,-8.24452708,1.664686222
28,0.7,-10.4965943,-6.285279671,12.34389506
32,0.8,-11.08049297,-5.407323852,2.940571505
36,0.9,-11.68372502,-6.636828832,-18.32737031
40,1,-12.36409475,-6.965095421,-10.08636312
0,0,-4.29030058,-10.21531044,0
4,0.1,-5.345213482,-10.87200453,-17.11606988
8,0.2,-6.393396174,-10.10443992,-2.806180905
12,0.3,-7.448986321,-10.99256342,-19.43713644
16,0.4,-8.401749813,-8.110728993,19.29070936
20,0.5,-9.103141218,-5.953054349,14.5628324
24,0.6,-9.578301041,-3.589527666,18.8836686
28,0.7,-9.991464926,-4.655978815,-14.79615035
32,0.8,-10.4022768,-3.578218428,6.669485083
36,0.9,-10.80161495,-4.394934742,-12.16054456
40,1,-11.16501098,-2.89793175,11.33606962
0,0,-7.068259079,-8.219263668,0
4,0.1,-7.779143642,-6.03482878,14.73550324
8,0.2,-8.447886275,-7.318630748,-19.52544601
12,0.3,-9.111466252,-5.975353014,6.796977577
16,0.4,-9.7756253,-7.28598769,-19.74793726
20,0.5,-10.45828393,-6.382244856,2.210842004
24,0.6,-10.97137172,-3.920532563,19.48624507
28,0.7,-11.33110048,-3.284639079,2.761647249
32,0.8,-11.71337612,-4.343233483,-14.40870047
36,0.9,-12.09471677,-3.300947915,6.609449247
40,1,-12.42761417,-3.356081353,-3.880308387
0,0,-5.553680335,-13.53441167,0
4,0.1,-6.749217338,-10.42809176,19.10782907
8,0.2,-7.817636212,-10.93189046,-15.72217568
12,0.3,-8.884884839,-10.42158576,-5.569439249
16,0.4,-9.851010231,-8.925846897,5.29613468
20,0.5,-10.67955229,-7.665988509,4.313163243
24,0.6,-11.45417331,-7.823802117,-9.324346291
28,0.7,-12.1212816,-5.55615144,16.00542394
32,0.8,-12.64551192,-4.938743429,0.931776881
36,0.9,-13.13780461,-4.907628822,-4.611780804
40,1,-13.67890837,-5.897943929,-15.3141887
0,0,0.101662315,-13.62108176,0
4,0.1,-1.13351276,-11.12403033,12.61876353
8,0.2,-2.156125466,-9.357658407,7.437592224
12,0.3,-3.013094845,-7.807559841,6.931291866
16,0.4,-3.713377362,-6.22447093,8.828063931
20,0.5,-4.233252575,-4.206657933,14.97937784
24,0.6,-4.659157605,-4.309725175,-5.289722718
28,0.7,-5.11858618,-4.869518002,-10.19221403
32,0.8,-5.590391463,-4.571552901,-1.73840181
36,0.9,-5.961158776,-2.872112645,13.28672943
40,1,-6.290912461,-3.709015015,-11.66656055
0,0,1.673314891,-18.24614154,0
4,0.1,-0.115655938,-17.54495947,-10.87788762
8,0.2,-1.728801006,-14.76427885,11.67535556
12,0.3,-3.04293173,-11.5715391,18.78609025
16,0.4,-4.104376462,-9.688730456,8.213639087
20,0.5,-5.104606227,-10.30558563,-16.17084943
24,0.6,-6.092975508,-9.475630264,-1.584139107
28,0.7,-7.066689297,-9.990072903,-14.88156428
32,0.8,-7.969102694,-8.089859982,9.977995236
36,0.9,-8.765615674,-7.844488448,-5.511414447
40,1,-9.570151601,-8.239645249,-11.99692729
0,0,-3.748506769,-13.69442254,0
4,0.1,-5.02742009,-11.91352063,5.019885922
8,0.2,-6.094506124,-9.468936336,13.7749826
12,0.3,-7.041732279,-9.475477752,-9.537675712
16,0.4,-7.853176014,-6.798013921,18.66020096
20,0.5,-8.443656891,-5.040884241,11.66648802
24,0.6,-9.015677173,-6.377252298,-19.08388338
28,0.7,-9.65745257,-6.456927937,-7.214510358
32,0.8,-10.29130019,-6.223907538,-4.008272234
36,0.9,-10.88240019,-5.608349959,0.244575834
40,1,-11.43212907,-5.389868442,-3.312473657
0,0,-7.597265933,-6.509965602,0
4,0.1,-8.151136656,-4.599288166,13.56806713
8,0.2,-8.592287821,-4.229890735,-0.71753734
12,0.3,-9.046407405,-4.842295907,-10.66524756
16,0.4,-9.447264506,-3.202176859,12.39261948
20,0.5,-9.787057487,-3.587265688,-7.248818109
24,0.6,-10.04867945,-1.677005875,16.48637853
28,0.7,-10.24951969,-2.328935374,-8.527697449
32,0.8,-10.44455143,-1.584111115,5.497925176
36,0.9,-10.54624166,-0.468287353,10.14133537
40,1,-10.51101121,1.145996197,16.49514004
0,0,1.412051544,-9.652909899,0
4,0.1,0.495637848,-8.691386741,0.451094619
8,0.2,-0.256273695,-6.385272942,15.54202256
12,0.3,-0.896632,-6.421292919,-6.763782815
16,0.4,-1.445923261,-4.594966018,12.77035639
20,0.5,-1.833210615,-3.174452346,10.33226319
24,0.6,-2.102821263,-2.233441505,6.714001933
28,0.7,-2.249218099,-0.719719721,13.67324947
32,0.8,-2.339750547,-1.084844827,-4.556575539
36,0.9,-2.509209001,-2.284336057,-13.68949683
40,1,-2.722790468,-1.992162044,0.785925456
0,0,8.779187365,-15.15961109,0
4,0.1,7.431376986,-11.85171884,19.60081875
8,0.2,6.354509593,-9.721132866,10.53718578
12,0.3,5.476947379,-7.86110669,9.824639621
16,0.4,4.721382463,-7.260205,-1.546632275
20,0.5,4.114006058,-4.926216413,17.26612183
24,0.6,3.663282847,-4.101982744,3.735104583
28,0.7,3.230771975,-4.540920291,-8.714484196
32,0.8,2.88877943,-2.335678514,18.63249232
36,0.9,2.626287813,-2.904672177,-8.314852804
40,1,2.289713907,-3.811691482,-12.43593211
0,0,9.346514032,-11.39364168,0
4,0.1,8.190375749,-11.72362518,-14.86121777
8,0.2,7.046824609,-11.15684243,-5.767683905
12,0.3,5.998327833,-9.835118165,2.732274859
16,0.4,5.123492052,-7.697223101,12.63059283
20,0.5,4.372928856,-7.32032147,-3.736615652
24,0.6,3.605123938,-8.024050037,-14.71533485
28,0.7,2.806433159,-7.950983119,-7.256238602
32,0.8,1.988844275,-8.393421799,-12.60027564
36,0.9,1.106602162,-9.237357227,-17.26177542
40,1,0.295445204,-7.022686956,14.03513314
0,0,5.529635335,-10.88932612,0
4,0.1,4.481331062,-10.09007793,-2.490560852
8,0.2,3.459988853,-10.33272285,-12.63987127
12,0.3,2.560768355,-7.695631317,17.37871032
16,0.4,1.85978589,-6.346499761,6.481490906
20,0.5,1.299678972,-4.880074932,9.063179116
24,0.6,0.863954315,-3.851557323,5.927929516
28,0.7,0.525875142,-2.925458526,5.880196251
32,0.8,0.268143211,-2.240592639,4.271339549
36,0.9,0.030091202,-2.515860511,-5.133198808
40,1,-0.126742889,-0.651882426,17.07143994
0,0,-2.386210145,-15.81597197,0
4,0.1,-3.887198354,-14.23021706,0.847666964
8,0.2,-5.147392346,-11.02704015,19.42982923
12,0.3,-6.214416958,-10.32514835,-3.65132811
16,0.4,-7.260229401,-10.58674135,-13.07405447
20,0.5,-8.323006911,-10.66746372,-11.43499876
24,0.6,-9.287642563,-8.658722746,10.44105319
28,0.7,-10.05557214,-6.731975983,11.58817182
32,0.8,-10.79214707,-7.978746404,-19.83345343
36,0.9,-11.63157185,-8.796128537,-16.56806918
40,1,-12.38510468,-6.31585901,17.26736697
0,0,-1.464543915,-0.711498305,0
4,0.1,-1.599182421,-1.960459264,-13.83599465
8,0.2,-1.858121306,-3.197701169,-14.9618079
12,0.3,-2.211652885,-3.86186291,-10.17693321
16,0.4,-2.522434856,-2.37849518,11.72585759
20,0.5,-2.820196138,-3.557090484,-14.76356586
24,0.6,-3.184975996,-3.735533117,-5.432224913
28,0.7,-3.577894782,-4.116494311,-7.738799801
32,0.8,-4.017109817,-4.658769957,-9.814906804
36,0.9,-4.455406678,-4.116208451,1.042646447
40,1,-4.873586229,-4.245232529,-5.472036286
0,0,-3.076153595,-3.928255419,0
4,0.1,-3.470711246,-3.962329776,-4.286320076
8,0.2,-3.943070826,-5.459906376,-19.6993618
12,0.3,-4.526848424,-6.20325845,-13.27129672
16,0.4,-5.194977386,-7.143650197,-16.08520708
20,0.5,-5.904710484,-7.052530176,-6.186130773
24,0.6,-6.612350134,-7.099480464,-7.545899385
28,0.7,-7.226308501,-5.211153736,12.74368361
32,0.8,-7.709244242,-4.46007694,2.68141055
36,0.9,-8.114416936,-3.656763272,3.981409747
40,1,-8.471578316,-3.489255657,-1.896537651
0,0,5.127895113,-11.40152229,0
4,0.1,4.074499894,-9.69482235,6.533047247
8,0.2,3.143658216,-8.934678171,-1.706974985
12,0.3,2.284179234,-8.266043529,-1.908443406
16,0.4,1.44631744,-8.487501987,-10.59320252
20,0.5,0.557565427,-9.274425064,-16.75675089
24,0.6,-0.336845741,-8.624626482,-2.446125864
28,0.7,-1.207960663,-8.794835602,-10.41324042
32,0.8,-2.094140649,-8.926568925,-10.17913309
36,0.9,-3.02657923,-9.709161669,-17.15031326
40,1,-3.996023716,-9.680210478,-9.404932938
0,0,1.728458525,-17.69771201,0
4,0.1,0.097116867,-14.97450043,10.91869919
8,0.2,-1.315953077,-13.31455952,2.468709676
12,0.3,-2.663236034,-13.6259113,-16.58634736
16,0.4,-3.963772135,-12.40515329,-0.797780945
20,0.5,-5.198789967,-12.29700552,-11.26870063
24,0.6,-6.391219989,-11.56381276,-4.592372603
28,0.7,-7.576812028,-12.13845227,-17.60231552
32,0.8,-8.754700793,-11.43111011,-4.705465969
36,0.9,-9.775919603,-9.033224186,13.76667112
40,1,-10.61827071,-7.833785308,3.570877685
0,0,-9.288037657,-13.90385764,0
4,0.1,-10.54176467,-11.21548136,14.3464927
8,0.2,-11.69160916,-11.77213253,-17.06495665
12,0.3,-12.89357575,-12.25908477,-16.88918831
16,0.4,-14.04071596,-10.70954078,4.024037844
20,0.5,-14.98054596,-8.130043792,16.3966698
24,0.6,-15.81494898,-8.551001852,-12.55361081
28,0.7,-16.66990425,-8.548151003,-8.521044188
32,0.8,-17.42754963,-6.636610345,11.53895275
36,0.9,-18.14979309,-7.789054529,-18.74687638
40,1,-18.90614277,-7.345333197,-3.12628348
0,0,-4.159544477,-11.8697171,0
4,0.1,-5.275670592,-10.47602946,2.775615244
8,0.2,-6.351834165,-11.03787939,-16.38013502
12,0.3,-7.334714417,-8.659361017,13.9563812
16,0.4,-8.086279932,-6.409441696,14.98353806
20,0.5,-8.659396976,-5.075133947,7.61190704
24,0.6,-9.094956816,-3.659650306,9.799238016
28,0.7,-9.490562234,-4.2427415,-9.78696612
32,0.8,-9.809801166,-2.176469266,17.47033302
36,0.9,-10.1017803,-3.638746169,-17.54256036
40,1,-10.37525332,-1.860349171,15.04923982
0,0,3.990052631,-11.84505269,0
4,0.1,2.877375642,-10.43203349,3.003422149
8,0.2,1.807712827,-10.95254898,-15.90178306
12,0.3,0.680791828,-11.57549037,-17.49862384
16,0.4,-0.39534058,-9.973847396,5.255105633
20,0.5,-1.287207198,-7.898075409,11.83905368
24,0.6,-2.105774158,-8.463836017,-13.84327567
28,0.7,-2.898009758,-7.398626521,2.729738956
32,0.8,-3.531532601,-5.306690121,14.58413558
36,0.9,-4.017710978,-4.431462135,3.890496073
40,1,-4.462147451,-4.456844362,-4.698187002
0,0,-6.184066358,-6.903130756,0
4,0.1,-6.850924517,-6.441721307,-2.054487105
8,0.2,-7.398948783,-4.550282742,13.43414298
12,0.3,-7.917633473,-5.80254351,-17.70945457
16,0.4,-8.554181981,-6.909972579,-17.43977577
20,0.5,-9.263388117,-7.268180994,-10.67414551
24,0.6,-10.04561561,-8.358204751,-18.72251246
28,0.7,-10.89000442,-8.526762697,-10.1294676
32,0.8,-11.71750966,-8.031593627,-3.323361739
36,0.9,-12.41876593,-6.026937037,13.03400325
40,1,-12.96228739,-4.862889805,6.205257674
0,0,8.829449264,-11.48241758,0
4,0.1,7.808433437,-8.979605553,14.81796195
8,0.2,6.913028807,-8.929324909,-8.451239855
12,0.3,6.071356813,-7.920918944,1.667339706
16,0.4,5.350292562,-6.523650003,6.762046912
20,0.5,4.734690755,-5.800437669,1.076105265
24,0.6,4.197025259,-4.9667645,2.960076723
28,0.7,3.743564274,-4.116621866,3.966816499
32,0.8,3.433821596,-2.111642464,16.95236723
36,0.9,3.167331056,-3.200031535,-13.5487961
40,1,2.919597681,-1.778327096,11.73971063
0,0,-0.781801017,-7.50628417,0
4,0.1,-1.42598891,-5.412366495,14.49729783
8,0.2,-1.998935033,-6.036161111,-11.96740739
12,0.3,-2.630224382,-6.58055418,-11.75682419
16,0.4,-3.296628329,-6.744787967,-8.306377329
20,0.5,-3.93643887,-6.062787641,0.421897846
24,0.6,-4.608716368,-7.361126941,-19.70616798
28,0.7,-5.350570482,-7.474073219,-8.548003917
32,0.8,-6.047861733,-6.488180601,2.886013668
36,0.9,-6.580914835,-4.210830944,17.44296555
40,1,-7.051452375,-5.183707925,-14.4341452
0,0,0.668701918,-9.004353739,0
4,0.1,-0.233511477,-9.039331309,-9.371909657
8,0.2,-1.083354478,-7.975260274,2.14228034
12,0.3,-1.812441324,-6.628912044,6.172613837
16,0.4,-2.491818283,-6.953222855,-10.0368777
20,0.5,-3.070777086,-4.664098917,17.10165135
24,0.6,-3.496564207,-3.864960256,3.733515411
28,0.7,-3.813137084,-2.489419155,10.58968224
32,0.8,-4.143602229,-4.093159196,-19.34205187
36,0.9,-4.588913453,-4.801265483,-11.53417511
40,1,-4.967439664,-2.80256486,16.20174413
0,0,-1.812184176,-6.786108779,0
4,0.1,-2.536052341,-7.676418485,-16.1417787
8,0.2,-3.272278865,-7.058410421,-1.182184605
12,0.3,-3.914880174,-5.8143467,6.014624116
16,0.4,-4.385997429,-3.644162122,16.99067323
20,0.5,-4.683446238,-2.326766981,10.19946331
24,0.6,-4.865815419,-1.337108204,8.072895961
28,0.7,-4.981654677,-0.985535529,2.357334167
32,0.8,-5.153178932,-2.421028659,-16.07017385
36,0.9,-5.447491232,-3.448102297,-13.21385937
40,1,-5.783714983,-3.279187505,-1.67308959
0,0,-7.254039417,-18.06121661,0
4,0.1,-9.047041248,-17.80312089,-15.34906108
8,0.2,-10.83500964,-17.95373717,-19.38584675
12,0.3,-12.63090031,-17.96390676,-18.06060266
16,0.4,-14.34262012,-16.29824583,-0.460588807
20,0.5,-15.80225129,-12.95016946,18.88445203
24,0.6,-17.05875978,-12.19262407,-4.989631044
28,0.7,-18.26401727,-11.91711677,-9.297501821
32,0.8,-19.43936447,-11.59519174,-8.534221734
36,0.9,-20.49637317,-9.578586685,9.595963577
40,1,-21.48721624,-10.22746192,-16.39718305
0,0,-6.523914243,-14.83472637,0
4,0.1,-7.945028717,-13.60800504,-1.943931451
8,0.2,-9.153681281,-10.61492265,17.84429833
12,0.3,-10.1191409,-8.72575059,9.237124413
16,0.4,-10.86426204,-6.218453645,17.621758
20,0.5,-11.37415489,-4.016102967,16.92457834
24,0.6,-11.84915888,-5.459917454,-19.18818487
28,0.7,-12.34758162,-4.524131148,4.373635685
32,0.8,-12.73564408,-3.258213083,8.778556095
36,0.9,-13.11984366,-4.406641172,-15.32627666
40,1,-13.58902476,-4.967632591,-10.30172523
0,0,6.865191391,-8.151848119,0
4,0.1,6.035357707,-8.440023443,-11.18009008
8,0.2,5.231638741,-7.647561369,-0.11256892
12,0.3,4.472380977,-7.539396359,-6.51092754
16,0.4,3.684498997,-8.207116435,-14.55602057
20,0.5,2.952692732,-6.458153378,10.17156793
24,0.6,2.370326068,-5.209979346,6.658073675
28,0.7,1.810515696,-5.973504795,-13.23335821
32,0.8,1.222810925,-5.783752616,-3.979525904
36,0.9,0.624957963,-6.166921545,-9.810218921
40,1,-0.049063783,-7.294719864,-18.01820064
0,0,-7.475585553,-5.193850931,0
4,0.1,-7.998997278,-5.273063583,-6.026243772
8,0.2,-8.531810889,-5.381403273,-6.411533003
12,0.3,-9.065990671,-5.303490692,-4.562672015
16,0.4,-9.533049952,-4.05844228,7.779891308
20,0.5,-9.903231609,-3.35688159,3.31379033
24,0.6,-10.1430186,-1.470296035,16.46798567
28,0.7,-10.36283457,-2.902162871,-16.51682804
32,0.8,-10.72562142,-4.329784444,-17.90408426
36,0.9,-11.10693355,-3.313395252,6.350770574
40,1,-11.39099113,-2.383256086,6.460815858
0,0,2.611608818,-4.278284144,0
4,0.1,2.253136769,-2.913892906,10.05919188
8,0.2,2.053353415,-1.111803981,16.02305571
12,0.3,1.860637237,-2.715790932,-17.96703129
16,0.4,1.589501902,-2.707061224,-2.624056261
20,0.5,1.323221827,-2.619991215,-1.792100676
24,0.6,0.991551,-3.990585874,-17.02265485
28,0.7,0.612838109,-3.590341581,0.215314014
32,0.8,0.175908465,-5.122715976,-19.69304038
36,0.9,-0.400693202,-6.388229004,-18.42114696
40,1,-1.03982729,-6.394350747,-6.452558317
0,0,-0.896785624,-7.900756435,0
4,0.1,-1.565774196,-5.518709162,17.13058701
8,0.2,-2.151662759,-6.187910603,-12.55090004
12,0.3,-2.644269631,-3.705591925,19.89711806
16,0.4,-3.013420342,-3.677884011,-3.41442797
20,0.5,-3.416800665,-4.378054891,-11.03551203
24,0.6,-3.747599513,-2.273000449,17.74255594
28,0.7,-4.024354871,-3.245894529,-12.49649439
32,0.8,-4.320540098,-2.687121339,2.625879637
