,x0_rom,x1_rom,x2_rom,pass
2915,0.6831107,-0.33517346,0.34815657,1
2916,1.4614682,-0.7498672,0.20855536,1
2917,0.8383988,-0.595399,-0.12335138,1
2918,1.1545763,-0.71101093,0.36798924,1
2919,0.86147594,-0.587501,-0.14649965,1
2920,0.7284795,-0.2807652,0.19861953,1
2921,1.1408901,-0.5536588,0.3416195,1
2922,0.8884484,-0.6024092,0.042277694,1
2923,1.1099195,-0.7808031,0.15282513,1
2924,1.1853101,-0.8293365,0.2696355,1
2925,0.57397634,-0.35690048,0.0011244267,1
2926,0.6094907,-0.5314163,0.18487771,1
2927,0.30267453,-0.23928678,0.3405348,1
2928,1.2170589,-0.8738299,-0.024844617,1
2929,0.89072937,-0.37259492,0.41130358,1
2930,0.55826676,-0.16489942,0.12219694,1
2931,1.0286961,-0.46038955,0.49023652,1
2932,1.5019553,-0.91315377,0.42643005,1
2933,0.7147506,-0.48266885,0.33908677,1
2934,0.76247996,-0.44500598,-0.0061905235,1
2935,0.8936983,-0.5106604,0.15504904,1
2936,0.84866136,-0.64918995,0.33613646,1
2937,0.45708656,-0.29430547,-0.18610503,1
2938,0.75401205,-0.4646837,0.32871455,1
2939,0.8176531,-0.30134502,0.2713142,1
2940,0.91353625,-0.5056623,-0.009126611,1
2941,0.8202853,-0.6446878,0.013233453,1
2942,0.8468873,-0.48076174,0.43415326,1
2943,0.8961336,-0.40972054,0.076575235,1
2944,1.0122826,-0.5281062,0.5242204,1
2945,0.33558798,-0.1351537,0.18862437,1
2946,0.66785604,-0.43030858,0.060120985,1
2947,0.8937765,-0.62968755,0.20988975,1
2948,1.4478312,-0.9107567,0.22782148,1
2949,0.5076066,-0.24264053,-0.029691145,1
2950,0.7695012,-0.32700443,0.31171113,1
2951,1.0522988,-0.65112936,0.14806141,1
2952,1.2927241,-0.69219846,0.19232212,1
2953,0.70592386,-0.5172333,-0.09442182,1
2954,1.4244919,-1.0649344,-0.11465863,1
2955,0.8098173,-0.546325,0.04047811,1
2956,0.83853084,-0.37496448,0.3920223,1
2957,0.9815957,-0.68379754,-0.014685333,1
2958,0.8225574,-0.561933,0.19924186,1
2959,0.83438313,-0.26377296,0.21465753,1
2960,0.6439004,-0.24693805,0.44843453,1
2961,1.0753698,-0.533806,0.43020666,1
2962,0.26446316,-0.2165145,0.0050508827,1
2963,1.200978,-0.68602514,-0.2357751,1
2964,1.0306334,-0.5245005,0.22189353,1
2965,0.8771488,-0.51296717,0.5049225,1
2966,1.6290538,-1.0683266,-0.09279996,1
2967,0.7672487,-0.40673196,0.4580744,1
2968,0.90359336,-0.524115,0.09731537,1
2969,0.7246357,-0.25634158,0.28185856,1
2970,0.6807857,-0.3701595,0.41060704,1
2971,1.1309893,-0.5643593,0.037935257,1
2972,0.4102105,-0.10218753,0.2645473,1
2973,0.8685234,-0.43596876,0.08829014,1
2974,1.6087012,-0.920157,0.46789747,1
2975,1.077379,-0.56136596,0.48135656,1
2976,1.0653119,-0.63601786,-0.32850808,1
2977,1.0113642,-0.6297137,0.051132545,1
2978,0.21534503,-0.33460745,-0.07134317,1
2979,1.2150557,-0.71453726,0.40132844,1
2980,0.7325452,-0.35457528,0.31722182,1
2981,0.5952935,-0.45405927,0.49138153,1
2982,0.5123936,-0.41151556,0.24028347,1
2983,1.011946,-0.6414265,0.013898358,1
2984,0.74046856,-0.4139295,-0.17025563,1
2985,1.1039505,-0.7714169,-0.0843716,1
2986,1.0393808,-0.6704496,0.24184828,1
2987,1.0185409,-0.75983125,-0.009459116,1
2988,0.6789012,-0.39391053,0.28263116,1
2989,0.8439914,-0.56069905,0.31247365,1
2990,0.6262949,-0.2317085,-0.042939104,1
2991,1.067636,-0.7225425,0.3269871,1
2992,1.1741889,-0.7675015,0.11660385,1
2993,1.0204782,-0.5817417,0.06988424,1
2994,1.0194213,-0.51519024,0.42885792,1
2995,0.79318035,-0.37170953,0.28089517,1
2996,1.2303052,-0.6587668,0.19657744,1
2997,0.74812466,-0.45119444,0.22482519,1
2998,1.3301146,-0.84627944,0.41384953,1
2999,0.5609004,-0.16521673,0.36262769,1
0,1.008738,-0.56692547,0.21017842,0
1,0.7088606,-0.33819208,0.55730987,0
2,0.9834079,-0.51463735,0.47840452,0
3,0.92986923,-0.5966294,0.17347012,0
4,1.2674692,-0.71248233,0.24524178,0
5,0.80996686,-0.34704155,0.053326413,0
6,0.6834777,-0.5422555,0.17608185,0
7,1.3923466,-0.63420385,0.5508419,0
8,0.65048075,-0.41661373,0.095650986,0
9,0.49549884,-0.29841465,-0.10351273,0
10,0.50246596,-0.32767576,0.32874572,0
11,1.354897,-0.7496039,0.1833268,0
12,1.5072477,-0.9194536,0.10677634,0
13,0.8622392,-0.4415357,0.008558989,0
14,1.3078973,-0.876815,-0.04081846,0
15,0.55779946,-0.028143603,0.46083677,0
16,0.7672945,-0.36749542,0.29005563,0
17,1.0432856,-0.5651544,0.17170997,0
18,0.9020445,-0.48637202,0.21850784,0
19,0.95261747,-0.5329529,0.12576999,0
20,0.8902127,-0.48522577,0.44365495,0
21,1.2028766,-0.81245106,0.10083057,0
22,1.2413297,-0.6679849,0.2676866,0
23,1.0544662,-0.42907774,0.15266909,0
24,0.44073683,-0.12674057,-0.046393998,0
25,0.6643322,-0.29239917,0.27729893,0
26,0.8188119,-0.33468732,0.34297538,0
27,0.95521766,-0.3438642,0.2264127,0
28,1.5314147,-0.7435821,0.61996317,0
29,1.2034061,-0.6538286,-0.052651778,0
30,0.8620248,-0.36506382,0.2552446,0
31,0.7137357,-0.27339607,0.5683634,0
32,0.9230831,-0.5032541,0.26356065,0
33,1.1405408,-0.62606376,-0.050273664,0
34,0.63990957,-0.4458484,0.14697318,0
35,0.66625583,-0.391688,-0.19150606,0
36,0.8350916,-0.37003466,0.42980868,0
37,0.9691246,-0.50764406,-0.14534146,0
38,1.3145292,-0.9826625,-0.21336177,0
39,0.72058386,-0.48645952,0.4996456,0
40,1.4374318,-1.0291198,0.31810713,0
41,0.9454228,-0.36087877,0.4138971,0
42,1.4126563,-0.61620617,0.504572,0
43,1.1116691,-0.74710476,0.24124871,0
44,1.2018394,-0.69865996,0.11746165,0
45,1.1659968,-0.73326695,-0.05104112,0
46,0.8423224,-0.50566125,0.45697564,0
47,1.1953366,-0.7652797,0.34228098,0
48,0.9417595,-0.5848727,-0.0666237,0
49,0.99325615,-0.61231804,0.07868168,0
50,0.80882627,-0.4420572,0.26386672,0
51,0.58054185,-0.30793464,0.2511922,0
52,0.87246114,-0.40650308,0.4585808,0
53,1.0203776,-0.5135379,0.10400629,0
54,0.9745961,-0.5738322,0.3707003,0
55,1.1515074,-0.5507193,0.4401033,0
56,0.96591884,-0.53931105,0.42425084,0
57,0.9074536,-0.54695225,0.25945586,0
58,0.79523504,-0.4744739,0.3372447,0
59,1.0370336,-0.7421758,-0.16547158,0
60,0.8968021,-0.38999453,0.23875518,0
61,1.2277522,-0.5644874,0.6406897,0
62,0.8874281,-0.4192511,0.21152793,0
63,1.2433343,-0.6988814,0.43006182,0
64,1.2038476,-0.58297414,0.15083136,0
65,1.112854,-0.7448431,0.19180436,0
66,0.9286782,-0.5829248,0.06721692,0
67,1.1473572,-0.6422742,0.13147737,0
68,0.97442406,-0.47147968,0.00065785646,0
69,0.9047999,-0.5282205,0.43375897,0
70,1.2470381,-0.72734696,0.50577825,0
71,1.3541706,-0.6028574,0.70847374,0
72,0.795363,-0.3727106,0.6118934,0
73,0.646895,-0.29262438,-0.06923009,0
74,0.9001295,-0.49669516,0.2792012,0
75,0.38530368,-0.1611351,0.5235266,0
76,0.8834017,-0.58915967,-0.17798427,0
77,1.3097086,-0.6559518,0.17332657,0
78,1.1914926,-0.5548857,0.50487584,0
79,0.9900628,-0.4174883,0.5479633,0
80,0.638303,-0.33640105,0.009098634,0
81,1.2876935,-0.8133121,-0.10308651,0
82,0.58481383,-0.11877042,0.55560267,0
83,0.9821766,-0.678362,-0.013698474,0
84,1.1861279,-0.49048603,0.4026181,0
85,0.54792815,-0.3480879,0.42174822,0
86,1.1847131,-0.5552389,0.33611846,0
87,0.9537321,-0.63752323,0.05692129,0
88,1.0441029,-0.61600524,-0.010539062,0
89,0.926467,-0.4501618,0.053814873,0
90,1.1204512,-0.5804315,0.23680668,0
91,0.87430173,-0.3754799,0.31452268,0
92,1.4735587,-0.9796321,-0.014479175,0
93,0.8293865,-0.3161168,0.14596288,0
94,1.1214516,-0.51218945,0.67789286,0
95,0.82358944,-0.34504426,0.11492732,0
96,0.6765242,-0.3839119,-0.02877722,0
97,0.85555047,-0.4408416,0.29015827,0
98,1.0614336,-0.48305318,0.30975986,0
99,0.70958525,-0.4696261,0.1738512,0
100,1.0152938,-0.57051325,0.13302629,0
101,1.118782,-0.68650204,0.08275026,0
102,0.60993814,-0.41011426,0.08484851,0
103,0.7091946,-0.3543452,0.36323792,0
104,0.7591908,-0.23151204,0.25828165,0
105,0.588196,-0.13800302,0.3585329,0
106,1.3591254,-0.8399793,0.11762935,0
107,0.80322176,-0.47391307,0.37649804,0
108,1.3013091,-0.6860212,0.35010082,0
109,0.8163614,-0.62247455,0.091539204,0
110,0.8581884,-0.71397525,-0.18791656,0
111,0.7406835,-0.3705703,0.05379103,0
112,0.64691114,-0.28870034,0.25187892,0
113,1.4646077,-0.75581163,0.32095295,0
114,1.1549041,-0.70424247,0.38527226,0
115,0.6844037,-0.57616985,0.0856373,0
116,0.9502422,-0.5499019,0.32371432,0
117,0.82207763,-0.26203263,0.31060892,0
118,0.83598256,-0.4505319,-0.037906557,0
119,0.380933,-0.07781139,0.17283611,0
120,1.0920355,-0.5960599,0.18533106,0
121,0.8855725,-0.4905841,-0.006674178,0
122,1.32444,-0.76102334,0.41710305,0
123,0.6771145,-0.299611,0.45378166,0
124,0.47953796,-0.02635109,0.1846586,0
125,1.3354797,-0.8608094,0.19445156,0
126,0.97382337,-0.46825808,0.12323354,0
127,0.90724975,-0.41000807,0.5786827,0
128,1.1658456,-0.67047334,0.2185107,0
129,1.4435904,-0.87885153,0.6412238,0
130,0.96960384,-0.6319244,0.12890728,0
131,1.0160015,-0.47215316,0.22255073,0
132,1.5286524,-0.9305469,0.21372275,0
133,0.85364085,-0.4411014,0.494505,0
134,0.8975586,-0.39457908,0.051252633,0
135,0.5612316,-0.45069447,0.60246706,0
136,1.5091083,-0.85494006,0.08979203,0
137,1.2240756,-0.7992463,0.28353924,0
138,0.43792295,-0.13409244,0.42210335,0
139,1.0005193,-0.6788965,0.06424701,0
140,0.5281589,-0.17257766,0.29906368,0
141,0.78567773,-0.38680282,0.26919472,0
142,0.32829517,-0.31017065,-0.0032516196,0
143,0.7278554,-0.40579286,-0.051552586,0
144,1.2463405,-0.8803052,0.2068951,0
145,0.7197401,-0.43984866,0.31714225,0
146,0.9348504,-0.5246668,0.17242987,0
147,0.48827255,-0.36545587,0.1814046,0
148,1.0944622,-0.5034078,0.0668349,0
149,1.2972574,-0.74268204,0.23715006,0
150,1.2622838,-0.6935942,0.1079635,0
151,0.7792471,-0.4074823,0.23277597,0
152,0.76539856,-0.45130906,0.115834266,0
153,1.1115909,-0.70804846,0.2273971,0
154,1.0358083,-0.5717712,0.31769395,0
155,0.9052084,-0.34483272,0.44166398,0
156,1.389092,-0.7424809,0.7134034,0
157,1.0405335,-0.53848344,0.4541521,0
158,1.2666245,-0.7770373,0.3987658,0
159,1.332509,-0.77351326,0.13067041,0
160,1.2432489,-0.51950884,0.30527747,0
161,0.8572889,-0.50248545,-0.16973408,0
162,0.69764644,-0.5284882,-0.05151663,0
163,0.86789906,-0.52051145,0.21690084,0
164,0.4952317,-0.35435337,-0.014966376,0
165,1.1060762,-0.68644774,0.17550491,0
166,1.4427626,-0.9277926,-0.0142728165,0
167,1.2545137,-0.735194,0.3836264,0
168,1.4011531,-0.9485717,0.26420486,0
169,1.2662082,-0.7680153,0.22716422,0
170,0.78416795,-0.41658196,0.33590144,0
171,0.9136637,-0.56229156,0.09538621,0
172,1.5089078,-0.91194534,0.3310625,0
173,0.5514464,-0.33649448,0.036828652,0
174,0.8823562,-0.4215874,0.05281447,0
175,1.005368,-0.5767907,0.5890012,0
176,0.9806805,-0.7033771,-0.14834993,0
177,1.1041205,-0.5856126,0.31942147,0
178,0.8663099,-0.49980748,-0.03076107,0
179,0.89855283,-0.3670815,0.065390915,0
180,1.395792,-0.67619866,0.1878298,0
181,0.92309445,-0.382599,0.0551669,0
182,0.85085076,-0.44591144,0.606916,0
183,0.7795224,-0.42443478,0.4508872,0
184,0.80015105,-0.3422598,0.41584903,0
185,0.7164696,-0.59475857,-0.029718317,0
186,0.98910123,-0.51280004,0.037458494,0
187,1.0344453,-0.7799407,-0.0036407039,0
188,1.0438292,-0.69909155,-0.023814462,0
189,0.8318935,-0.42920998,0.34538567,0
190,0.6659527,-0.3125867,0.26153255,0
191,0.75114095,-0.4094879,-0.12757833,0
192,0.8192698,-0.2774516,0.38895386,0
193,0.72515404,-0.4566403,0.25754642,0
194,0.9415558,-0.6795939,0.08450115,0
195,1.3205249,-0.72354925,0.48406428,0
196,1.0430486,-0.66609424,0.19363137,0
197,0.86560726,-0.5382903,0.24964659,0
198,0.7315332,-0.44441688,0.1702541,0
199,1.2561977,-0.83311296,0.27955872,0
200,1.1548414,-0.6174994,0.2807449,0
201,1.2206492,-0.72330904,0.044342816,0
202,1.2640324,-0.7111658,-0.07743452,0
203,1.2237575,-0.518789,0.37448853,0
204,0.86983055,-0.45224094,0.39537632,0
205,0.6841244,-0.46022114,0.12960978,0
206,0.69407046,-0.17824346,0.8261146,0
207,1.1809504,-0.579055,0.42860496,0
208,1.3360622,-0.6283921,0.6445624,0
209,0.96769446,-0.555644,0.31049097,0
210,0.9043614,-0.62497264,-0.31280068,0
211,1.2912939,-0.9369828,0.066393524,0
212,0.842304,-0.5237489,-0.117678985,0
213,1.5447676,-0.8976288,0.32376498,0
214,1.2530072,-0.7313612,0.2093259,0
215,0.9755084,-0.5736019,0.22165604,0
216,1.2133939,-0.45984858,0.27760738,0
217,0.9330993,-0.55067825,0.2641855,0
218,0.83524716,-0.45279127,0.25156277,0
219,1.1851115,-0.6119592,0.32654154,0
220,1.0432081,-0.5489784,0.18831004,0
221,0.8216597,-0.38540968,0.2223636,0
222,0.9839304,-0.47121143,0.5092715,0
223,0.37700427,-0.0803355,0.4053777,0
224,0.89742404,-0.5263405,0.39980292,0
225,0.99302894,-0.5853609,0.33158708,0
226,0.96088713,-0.55022454,-0.0699181,0
227,1.4696133,-0.8554481,0.31265217,0
228,1.0265913,-0.46104172,0.22947519,0
229,1.0179319,-0.5709936,0.24673636,0
230,1.1375446,-0.76093405,0.07134354,0
231,0.8645755,-0.52011245,0.2970544,0
232,1.0377014,-0.44497567,0.038896576,0
233,1.2028174,-0.60085297,0.3959648,0
234,0.7269889,-0.23060751,0.12562029,0
235,0.8405097,-0.32434648,0.045921266,0
236,1.0353417,-0.5348034,0.58390754,0
237,1.2632327,-0.66129833,0.2161503,0
238,0.7708823,-0.23651567,0.26394844,0
239,1.2548094,-0.6742735,0.3711682,0
240,0.82260764,-0.43162733,0.23647045,0
241,1.0251095,-0.5987829,-0.10274182,0
242,0.994842,-0.74785197,0.12560345,0
243,0.7655042,-0.5650752,0.29223418,0
244,1.639961,-1.1349075,0.20958938,0
245,0.89341193,-0.4176155,0.3094601,0
246,1.0518477,-0.6100168,0.03022249,0
247,1.0606947,-0.50519514,0.181904,0
248,1.1170166,-0.80655414,-0.06570059,0
249,0.9437894,-0.5654686,0.20070063,0
250,1.0018287,-0.6939138,0.10554205,0
251,1.1119461,-0.48775932,0.3453632,0
252,1.1616764,-0.7481046,-0.11402884,0
253,0.7545983,-0.37604946,0.46172297,0
254,1.0745571,-0.7227853,0.0130740255,0
255,0.7917596,-0.23952451,0.29980254,0
256,0.73736393,-0.3163933,0.73793423,0
257,1.2748845,-0.6968445,0.42330515,0
258,0.47197425,-0.24567795,0.26285833,0
259,0.7363891,-0.47172603,0.4184159,0
260,1.1869452,-0.7827926,0.2738213,0
261,0.51511246,-0.3835999,0.15022515,0
262,0.8227691,-0.47559088,0.49520534,0
263,0.73668635,-0.42935216,0.47654182,0
264,1.4458532,-0.7946595,0.31373286,0
265,0.80414295,-0.39025888,0.6567543,0
266,1.2516811,-0.6798943,0.15202825,0
267,1.485791,-0.85676587,-0.009046957,0
268,1.3526247,-0.77125484,0.1287718,0
269,0.6653578,-0.25939843,0.29539812,0
270,1.3135934,-1.0096381,0.067680955,0
271,1.0326533,-0.60212123,0.18383707,0
272,0.59542954,-0.29953092,0.34698373,0
273,1.1439764,-0.5548007,0.4351684,0
274,1.178766,-0.61928165,0.18407755,0
275,1.1224949,-0.60142887,0.13025926,0
276,1.1733801,-0.5840479,0.07141328,0
277,1.2663932,-0.7719959,0.4233743,0
278,1.3990147,-0.7255139,0.13240634,0
279,1.2390971,-0.62789136,0.10745092,0
280,0.5225883,-0.30282918,0.18888943,0
281,1.1382744,-0.792555,0.023061767,0
282,0.8199211,-0.44822168,0.22133537,0
283,0.15324882,-0.1714811,-0.08770351,0
284,1.1004975,-0.7277852,0.38300955,0
285,1.3405185,-0.8049304,0.46098894,0
286,0.6169394,-0.46428245,0.08005963,0
287,0.6053333,-0.3454082,0.29282856,0
288,0.8496526,-0.47313347,0.04222676,0
289,1.0790217,-0.5343249,0.08770469,0
290,1.2201846,-0.69197834,0.39928895,0
291,0.95726544,-0.48264885,0.124077424,0
292,1.1948085,-0.78498286,0.2931208,0
293,0.8349059,-0.5616334,-0.045791514,0
294,1.280143,-0.7227865,0.327685,0
295,0.9031182,-0.693395,0.081416205,0
296,1.0096252,-0.58712107,0.24648352,0
297,1.1012568,-0.5283822,0.06400709,0
298,1.0676877,-0.6810908,0.43644238,0
299,0.9927593,-0.53432167,0.36181062,0
300,1.1676631,-0.76027054,0.13372503,0
301,0.6968111,-0.4263547,0.35318917,0
302,1.3471849,-0.8332294,-0.018000074,0
303,1.0859368,-0.3610399,0.6025554,0
304,0.84167105,-0.41960502,0.24116997,0
305,1.0114417,-0.7378302,0.09511645,0
306,0.98561066,-0.41721693,0.44045186,0
307,1.0603828,-0.5128301,0.55850196,0
308,1.6262951,-0.9360433,0.05670549,0
309,0.9074114,-0.54853106,0.3313266,0
310,1.4726846,-0.86147404,-0.00073847175,0
311,1.0284674,-0.41820696,0.71625334,0
312,0.77945215,-0.41363236,0.29352188,0
313,1.2317207,-0.5369109,0.56432647,0
314,1.2142682,-0.55388856,0.37374038,0
315,0.5110766,-0.12739941,0.4448287,0
316,1.0715761,-0.593692,0.40065706,0
317,0.9786814,-0.63427746,0.114406556,0
318,0.61442924,-0.33612958,0.33187342,0
319,0.8652993,-0.3805914,-0.16712193,0
320,0.852831,-0.29515037,0.12529938,0
321,1.4679279,-0.94649357,0.3559608,0
322,1.2530854,-0.7654053,0.013746694,0
323,1.1241579,-0.66266376,0.41216165,0
324,1.1685905,-0.51865816,0.1704791,0
325,1.5316348,-0.9554198,-0.004419625,0
326,1.2066131,-0.5906745,0.33014345,0
327,1.0396066,-0.46060708,0.7723886,0
328,0.67805326,-0.5347118,0.026111305,0
329,0.46969628,-0.18912241,0.31977344,0
330,1.1249247,-0.70307785,0.15612058,0
331,0.5470782,-0.22281012,0.25102657,0
332,1.0931838,-0.52535987,0.5676197,0
333,0.7910483,-0.6814769,-0.079161376,0
334,1.0137718,-0.4030936,0.3821174,0
335,0.9807927,-0.34119502,0.66236585,0
336,0.46440446,-0.16542193,0.10674088,0
337,1.4903088,-0.8429982,0.4282179,0
338,0.6797731,-0.44702575,0.067150414,0
339,0.41284817,-0.15084478,0.1512023,0
340,1.1327534,-0.6384564,-0.08628254,0
341,1.1375129,-0.69418234,0.02095224,0
342,1.3218265,-0.7684057,0.2568273,0
343,1.106313,-0.5216488,-0.2620781,0
344,0.85523856,-0.3343382,0.14360432,0
345,1.0300109,-0.5039594,0.2394424,0
346,1.0595307,-0.57603776,0.31420672,0
347,0.7236348,-0.2389237,0.84689033,0
348,0.9543907,-0.45162582,0.2822852,0
349,1.3110662,-0.7242902,0.09045832,0
350,1.1195779,-0.63362426,0.31914735,0
351,1.086575,-0.7204007,-0.124717526,0
352,1.4445214,-0.73161316,0.4718703,0
353,1.2606182,-0.7749404,0.32290548,0
354,0.93513256,-0.50370634,0.4837649,0
355,1.418606,-0.9736625,0.1316203,0
356,0.7562896,-0.48834425,0.21231128,0
357,0.9386001,-0.39157474,0.30353612,0
358,0.41323364,-0.21656215,0.74178827,0
359,1.2427588,-0.8928566,-0.0021743923,0
360,0.81467116,-0.44816852,0.16185386,0
361,1.0983284,-0.6903475,0.3563193,0
362,1.296355,-0.6269846,0.44685447,0
363,0.82817423,-0.45720434,0.12213506,0
364,1.097611,-0.680147,0.124132976,0
365,0.84836733,-0.46976265,0.23447989,0
366,1.0902188,-0.59464085,-0.16577126,0
367,1.4185932,-0.78366244,0.22732507,0
368,0.54839694,-0.12457882,0.37618363,0
369,0.5932578,-0.31012216,-0.3113333,0
370,1.1081557,-0.6701127,-0.16401404,0
371,1.1601248,-0.6858616,0.3082208,0
372,1.0939481,-0.7504465,-0.017632559,0
373,0.6741831,-0.34650192,0.23117016,0
374,0.6755718,-0.4000862,0.06989285,0
375,0.8163677,-0.5986692,-0.07731295,0
376,1.1390226,-0.76998067,0.1536351,0
377,1.099124,-0.69006675,0.40941906,0
378,1.3028901,-0.79440147,0.12358014,0
379,1.0611761,-0.6698202,0.1679541,0
380,1.0272913,-0.5197664,0.39809442,0
381,0.9464968,-0.5173403,0.50506675,0
382,0.80073786,-0.57848537,0.17455922,0
383,0.7860021,-0.3859366,0.5366128,0
384,0.99171835,-0.6270509,-0.047771305,0
385,1.1992686,-0.62362874,0.09338865,0
386,0.9871983,-0.5595617,0.13327585,0
387,0.8429033,-0.51523966,0.29291642,0
388,0.78596,-0.33909866,0.32883185,0
389,1.545795,-0.99732846,0.2631051,0
390,1.0902016,-0.60556144,0.40995902,0
391,1.121243,-0.5727393,0.18686275,0
392,0.40416396,-0.32873216,0.17906924,0
393,0.57087994,-0.28146267,0.32797468,0
394,1.1531615,-0.6257902,0.474141,0
395,1.2513115,-0.8005231,0.008287951,0
396,0.92523426,-0.3495629,-0.010039441,0
397,0.42291057,-0.13018128,0.40053678,0
398,0.4041974,-0.085366465,0.3347065,0
399,0.65329915,-0.35080057,0.16424079,0
400,1.3626676,-0.64491236,0.39752376,0
401,1.011142,-0.6186393,0.38831937,0
402,1.0438557,-0.44798985,0.21207224,0
403,0.6523174,-0.29227105,0.19774933,0
404,0.88290626,-0.56395525,0.2846163,0
405,1.0594873,-0.62857693,0.421067,0
406,1.5027778,-0.8287949,0.4667635,0
407,1.1761429,-0.5878024,-0.08285393,0
408,1.4370453,-0.9156653,0.00024688244,0
409,0.7629638,-0.39309174,0.24296601,0
410,0.6848174,-0.16496298,0.51880455,0
411,1.2360458,-0.7113181,0.30270624,0
412,0.6326349,-0.64131445,-0.068196595,0
413,0.743972,-0.43875924,0.21933793,0
414,0.921928,-0.42591202,0.09037876,0
415,0.81798404,-0.3641269,0.6419288,0
416,0.9942269,-0.49618664,-0.14851041,0
417,1.2954793,-0.8261181,0.039048597,0
418,1.1938324,-0.81075394,-0.28090686,0
419,1.2766962,-0.68459004,0.08090277,0
420,0.923286,-0.6585905,0.2519157,0
421,1.2547224,-0.7132754,0.27862263,0
422,1.4238534,-0.814045,0.25226176,0
423,1.1140504,-0.64639777,0.1551287,0
424,0.8939627,-0.62346876,-0.118980184,0
425,0.9813841,-0.45523858,0.43172652,0
426,0.91485673,-0.5056458,0.044397324,0
427,0.6900662,-0.39081272,0.21936356,0
428,1.1403875,-0.6856591,0.21553524,0
429,0.97659224,-0.4227889,0.45797068,0
430,1.2599871,-0.7342544,-0.14968333,0
431,1.3678217,-0.7981273,0.2690639,0
432,1.3261142,-0.8355913,0.28599072,0
433,1.1770561,-0.8230188,-0.15151589,0
434,0.54501,-0.14998785,0.32129526,0
435,0.23855239,-0.017466009,0.0990646,0
436,0.8589305,-0.56096184,-0.0062947944,0
437,0.65824336,-0.384378,0.36212087,0
438,0.5149335,-0.38462347,-0.073456764,0
439,0.5350289,-0.32880318,-0.15219584,0
440,0.9064619,-0.4888675,0.39957398,0
441,1.0756755,-0.6984454,-0.21942677,0
442,1.0587099,-0.55016375,0.21433197,0
443,1.6067126,-0.8443962,0.37599134,0
444,0.6596218,-0.3292066,0.20463108,0
445,1.1978209,-0.7350146,0.123050615,0
446,1.1416187,-0.6545964,0.33046103,0
447,1.3454971,-0.71915835,0.00768587,0
448,0.75973713,-0.42791456,0.31659716,0
449,1.2012501,-0.65450835,0.56109554,0
450,0.65519166,-0.2776053,0.25209463,0
451,0.91705555,-0.67902535,0.14716204,0
452,0.97811,-0.6661088,0.11366409,0
453,0.72594,-0.29118574,0.40568823,0
454,0.71162814,-0.4040168,0.38607562,0
455,1.2066338,-0.77969897,-0.09694495,0
456,0.66810143,-0.39368817,0.18477722,0
457,1.0064948,-0.46880925,0.2061822,0
458,0.37512928,-0.15237865,0.66352385,0
459,1.0555406,-0.6064423,0.4652239,0
460,0.91031295,-0.3783808,0.37764865,0
461,0.97861975,-0.6765364,0.16213085,0
462,0.8651103,-0.51417947,0.53261346,0
463,1.0464318,-0.5581643,0.26344568,0
464,0.4863705,-0.23688602,0.08464086,0
465,1.007019,-0.65617365,0.15619333,0
466,0.7885043,-0.38300997,0.32565832,0
467,1.029593,-0.50963765,0.197048,0
468,1.2257087,-0.66068774,0.3754713,0
469,0.8817026,-0.5679924,0.45444232,0
470,1.1032848,-0.6977972,0.07808532,0
471,1.0629201,-0.43813217,0.12201846,0
472,0.90493864,-0.60279846,0.2560705,0
473,1.311115,-0.6725663,0.19578989,0
474,0.8477771,-0.4675658,0.0887572,0
475,1.2655866,-0.8376309,0.25178933,0
476,0.81751764,-0.21275157,0.23524301,0
477,1.1195412,-0.54466057,0.20534353,0
478,0.5081601,-0.25543618,0.23524429,0
479,1.1475651,-0.64805865,-0.15068902,0
480,1.1143343,-0.6743714,0.60297537,0
481,0.66827,-0.5664339,0.30539793,0
482,0.9359011,-0.36974335,0.8111063,0
483,0.88330513,-0.5300867,0.38947403,0
484,0.8634727,-0.44692197,0.19864263,0
485,0.7093639,-0.26970264,0.40158087,0
486,1.0369442,-0.55376905,0.08971308,0
487,1.0024569,-0.50551426,0.50266004,0
488,1.4926,-0.9048726,0.020843923,0
489,0.78737503,-0.38673788,0.2987358,0
490,1.0739965,-0.5250525,0.28279257,0
491,1.2541676,-0.78328246,-0.02628769,0
492,0.7794107,-0.36633605,0.45644438,0
493,0.8284224,-0.21061444,0.49424863,0
494,0.969601,-0.47160813,0.15526508,0
495,1.0908186,-0.570623,0.25411946,0
496,1.1531296,-0.6491992,0.4409322,0
497,1.3526049,-0.60968196,0.68597925,0
498,1.3424737,-0.802332,0.29191124,0
499,0.90573925,-0.5837444,0.063629836,0
500,0.6912895,-0.3766563,0.026029691,0
501,1.0769694,-0.57467085,0.43472522,0
502,0.52840495,-0.11363587,0.34033567,0
503,0.69553304,-0.39554417,0.20453848,0
504,1.06689,-0.68409365,0.097159624,0
505,0.8382811,-0.3901295,0.16233762,0
506,0.9028688,-0.61223733,-0.12972514,0
507,0.856376,-0.40870202,0.13207574,0
508,0.708924,-0.46829346,-0.07316705,0
509,1.0143011,-0.4860736,0.23984973,0
510,0.9077833,-0.5163844,0.22382464,0
511,0.6423308,-0.14758307,0.40312582,0
512,0.9508278,-0.6942185,-0.31603986,0
513,1.2220354,-0.7357465,0.53648007,0
514,1.1454124,-0.77547455,0.2315936,0
515,1.0033247,-0.6291652,0.2524122,0
516,1.0277233,-0.5345177,-0.055514634,0
517,0.5915419,-0.24122968,0.117890194,0
