,0,1,2,3,4,5
4146,40.0,1.0,-4.967439664,-2.80256486,16.20174413,33.8423091742572
4148,4.0,0.1,-2.536052341,-7.676418485,-16.1417787,410.3101957569832
4149,8.0,0.2,-3.272278865,-7.058410421,-1.182184605,343.64844842584307
4150,12.0,0.3,-3.914880174,-5.8143467,6.014624116,283.1124939820345
4151,16.0,0.4,-4.385997429,-3.644162122,16.99067323,233.79870114117148
4152,20.0,0.5,-4.683446238,-2.326766981,10.19946331,199.83839523851412
4153,24.0,0.6,-4.865815419,-1.337108204,8.072895961,171.96973673134573
4154,28.0,0.7,-4.981654677,-0.985535529,2.357334167,146.17986044437782
4155,32.0,0.8,-5.153178932,-2.421028659,-16.07017385,120.36391172270602
4156,36.0,0.9,-5.447491232,-3.448102297,-13.21385937,86.6560264119519
4157,40.0,1.0,-5.783714983,-3.279187505,-1.67308959,44.21842584140765
4159,4.0,0.1,-9.047041248,-17.80312089,-15.34906108,4724.477916112522
4160,8.0,0.2,-10.83500964,-17.95373717,-19.38584675,4324.499878965366
4161,12.0,0.3,-12.63090031,-17.96390676,-18.06060266,3882.886711425961
4162,16.0,0.4,-14.34262012,-16.29824583,-0.460588807,3399.0141958606173
4163,20.0,0.5,-15.80225129,-12.95016946,18.88445203,2927.6695661086305
4164,24.0,0.6,-17.05875978,-12.19262407,-4.989631044,2508.4684185912406
4165,28.0,0.7,-18.26401727,-11.91711677,-9.297501821,2068.6825695573752
4166,32.0,0.8,-19.43936447,-11.59519174,-8.534221734,1592.6583529081445
4167,36.0,0.9,-20.49637317,-9.578586685,9.595963577,1079.9568257202563
4168,40.0,1.0,-21.48721624,-10.22746192,-16.39718305,567.6457771294457
4170,4.0,0.1,-7.945028717,-13.60800504,-1.943931451,1851.3988961403647
4171,8.0,0.2,-9.153681281,-10.61492265,17.84429833,1603.0787193103138
4172,12.0,0.3,-10.1191409,-8.72575059,9.237124413,1405.0201605362508
4173,16.0,0.4,-10.86426204,-6.218453645,17.621758,1226.0578022862064
4174,20.0,0.5,-11.37415489,-4.016102967,16.92457834,1067.8038151023547
4175,24.0,0.6,-11.84915888,-5.459917454,-19.18818487,920.8711258391637
4176,28.0,0.7,-12.34758162,-4.524131148,4.373635685,748.8169288781605
4177,32.0,0.8,-12.73564408,-3.258213083,8.778556095,575.7907509257693
4178,36.0,0.9,-13.11984366,-4.406641172,-15.32627666,402.5928530635325
4179,40.0,1.0,-13.58902476,-4.967632591,-10.30172523,209.8695952006305
4181,4.0,0.1,6.035357707,-8.440023443,-11.18009008,605.7194660188868
4182,8.0,0.2,5.231638741,-7.647561369,-0.11256892,497.4349555780684
4183,12.0,0.3,4.472380977,-7.539396359,-6.51092754,411.57965341030643
4184,16.0,0.4,3.684498997,-8.207116435,-14.55602057,334.52300346161684
4185,20.0,0.5,2.952692732,-6.458153378,10.17156793,252.53132175090443
4186,24.0,0.6,2.370326068,-5.209979346,6.658073675,201.58787835675298
4187,28.0,0.7,1.810515696,-5.973504795,-13.23335821,168.60389817705743
4188,32.0,0.8,1.222810925,-5.783752616,-3.979525904,128.7675627081362
4189,36.0,0.9,0.624957963,-6.166921545,-9.810218921,93.74131869464696
4190,40.0,1.0,-0.049063783,-7.294719864,-18.01820064,54.83862292055494
4192,4.0,0.1,-7.998997278,-5.273063583,-6.026243772,1150.5508255117174
4193,8.0,0.2,-8.531810889,-5.381403273,-6.411533003,1058.5800904379073
4194,12.0,0.3,-9.065990671,-5.303490692,-4.562672015,956.6232534283504
4195,16.0,0.4,-9.533049952,-4.05844228,7.779891308,846.1999631819784
4196,20.0,0.5,-9.903231609,-3.35688159,3.31379033,738.5473345107381
4197,24.0,0.6,-10.1430186,-1.470296035,16.46798567,629.1497781682044
4198,28.0,0.7,-10.36283457,-2.902162871,-16.51682804,522.7512086575852
4199,32.0,0.8,-10.72562142,-4.329784444,-17.90408426,405.57629096007247
4200,36.0,0.9,-11.10693355,-3.313395252,6.350770574,270.18752161745937
4201,40.0,1.0,-11.39099113,-2.383256086,6.460815858,135.64329920294966
4203,4.0,0.1,2.253136769,-2.913892906,10.05919188,196.4606671886185
4204,8.0,0.2,2.053353415,-1.111803981,16.02305571,182.3873333147683
4205,12.0,0.3,1.860637237,-2.715790932,-17.96703129,175.6512734042799
4206,16.0,0.4,1.589501902,-2.707061224,-2.624056261,163.1997110233563
4207,20.0,0.5,1.323221827,-2.619991215,-1.792100676,153.31058590010582
4208,24.0,0.6,0.991551,-3.990585874,-17.02265485,144.6792578058148
4209,28.0,0.7,0.612838109,-3.590341581,0.215314014,126.32245491173431
4210,32.0,0.8,0.175908465,-5.122715976,-19.69304038,113.05609989501092
4211,36.0,0.9,-0.400693202,-6.388229004,-18.42114696,84.84385793914507
4212,40.0,1.0,-1.03982729,-6.394350747,-6.452558317,42.17713981285963
4214,4.0,0.1,-1.565774196,-5.518709162,17.13058701,275.1881153655964
4215,8.0,0.2,-2.151662759,-6.187910603,-12.55090004,240.8130306614583
4216,12.0,0.3,-2.644269631,-3.705591925,19.89711806,197.10551494320063
4217,16.0,0.4,-3.013420342,-3.677884011,-3.41442797,174.40246501167866
4218,20.0,0.5,-3.416800665,-4.378054891,-11.03551203,151.7366404639182
4219,24.0,0.6,-3.747599513,-2.273000449,17.74255594,120.28583642214336
4220,28.0,0.7,-4.024354871,-3.245894529,-12.49649439,99.50081181473118
4221,32.0,0.8,-4.320540098,-2.687121339,2.625879637,71.98873653340111
4222,36.0,0.9,-4.50874779,-1.103423079,13.95490568,46.066572485126045
4223,40.0,1.0,-4.634466256,-1.405905699,-4.282010856,23.546526397337843
4225,4.0,0.1,0.480844442,-12.32871112,2.482791115,938.5633482972954
4226,8.0,0.2,-0.669924063,-10.71357346,4.643691556,786.3041977808779
4227,12.0,0.3,-1.782922317,-11.5327411,-19.32165892,670.9669238915387
4228,16.0,0.4,-2.838555754,-9.611935736,8.651719227,532.9173621063487
4229,20.0,0.5,-3.831764892,-10.24175184,-16.23025243,432.0963935168742
4230,24.0,0.6,-4.74029978,-7.966854544,13.66362409,311.20338510745944
4231,28.0,0.7,-5.449464094,-6.245122501,10.12567728,224.3286986615738
4232,32.0,0.8,-5.956786385,-3.93973995,17.9806026,155.11783799538853
4233,36.0,0.9,-6.290673937,-2.757708347,8.481440503,102.49647273594552
4234,40.0,1.0,-6.59544109,-3.328129266,-8.751880704,54.95926466215132
4236,4.0,0.1,6.577533342,-4.766621563,-9.255679734,700.4476395607359
4237,8.0,0.2,6.044955817,-5.866599035,-16.32554997,634.0346755340657
4238,12.0,0.3,5.393079232,-7.14955365,-19.348312,561.7435825580059
4239,16.0,0.4,4.641795646,-7.864209145,-14.65939082,479.6703756749011
4240,20.0,0.5,3.8450517,-8.06728573,-9.998205307,395.2038346833074
4241,24.0,0.6,3.023766137,-8.353653519,-11.07653352,314.83849251136826
4242,28.0,0.7,2.14516433,-9.204209052,-17.2915734,235.29835577050085
4243,32.0,0.8,1.333375262,-7.067183481,13.25236502,144.48416894163984
4244,36.0,0.9,0.612354098,-7.348551117,-10.02388799,91.88307110509041
4245,40.0,1.0,-0.057380191,-6.067482256,6.113345716,37.004498392410724
4247,4.0,0.1,7.636710345,-2.015910436,1.282033376,506.12683586914255
4248,8.0,0.2,7.419226439,-2.328557773,-5.301312429,443.7353780418529
4249,12.0,0.3,7.126644575,-3.503500377,-14.67524467,383.12775621914824
4250,16.0,0.4,6.805922341,-2.920656745,2.621213983,318.98736439851035
4251,20.0,0.5,6.589016735,-1.442093997,12.61657141,264.10219585095007
4252,24.0,0.6,6.394992228,-2.422065992,-11.73996502,217.8115298499384
4253,28.0,0.7,6.107338689,-3.316106589,-11.81694136,170.36006669080095
4254,32.0,0.8,5.776753093,-3.295941361,-3.104203682,121.3657174035071
4255,36.0,0.9,5.478156337,-2.686155173,3.111894323,77.0834312483748
4256,40.0,1.0,5.166731876,-3.528300625,-11.53569913,39.80938535093928
4258,4.0,0.1,6.560593729,-7.242595931,-6.508344148,385.3231420860376
4259,8.0,0.2,5.92872577,-5.425050637,11.85677334,289.6147634715617
4260,12.0,0.3,5.469626835,-3.784269835,11.81681868,224.33088443150478
4261,16.0,0.4,5.151647629,-2.595129989,8.711606395,179.39518251468178
4262,20.0,0.5,4.848949393,-3.444677951,-11.52246198,145.74154913158628
4263,24.0,0.6,4.497785559,-3.576403673,-4.828895565,109.69959707920293
4264,28.0,0.7,4.193001447,-2.536605638,7.350139242,76.5622677503177
4265,32.0,0.8,3.982629741,-1.68501924,6.412146906,52.27651571865627
4266,36.0,0.9,3.88512449,-0.28835955,12.9915444,33.37030808586775
4267,40.0,1.0,3.922986699,1.023739064,13.49960823,17.349063423507932
4269,4.0,0.1,7.363785391,-13.02102628,11.89272689,1102.0865494913078
4270,8.0,0.2,6.156374325,-11.15823636,6.553788508,877.6069040577515
4271,12.0,0.3,5.101378735,-9.961615797,1.416249723,714.9849598435683
4272,16.0,0.4,4.114997896,-9.769207268,-7.939723109,589.7170767422286
4273,20.0,0.5,3.165013873,-9.239303449,-4.200802033,477.0312623977622
4274,24.0,0.6,2.207946701,-9.891177224,-16.08940947,381.56098767017414
4275,28.0,0.7,1.326216932,-7.778621569,12.30825885,277.5562266736744
4276,32.0,0.8,0.509005379,-8.552710161,-15.91300145,214.53295562964587
4277,36.0,0.9,-0.311347893,-7.865801827,-1.334449372,139.85889997998376
4278,40.0,1.0,-1.139034095,-8.674447037,-16.36331412,77.88222031223951
4280,4.0,0.1,-2.443930531,-17.43922338,-10.16585846,2897.3684100260634
4281,8.0,0.2,-4.1000892,-15.71272026,0.703444515,2586.752378097027
4282,12.0,0.3,-5.591225303,-14.13627156,0.853125924,2323.0495945091275
4283,16.0,0.4,-6.951331011,-13.08338773,-3.072218778,2091.9499813829443
4284,20.0,0.5,-8.260037319,-13.09061794,-13.15936511,1872.40675142384
4285,24.0,0.6,-9.570347284,-13.1151722,-13.34864225,1631.948412411026
4286,28.0,0.7,-10.88486331,-13.17416535,-13.73509183,1367.4581921894146
4287,32.0,0.8,-12.22219588,-13.56595718,-17.29124391,1074.4760465049972
4288,36.0,0.9,-13.53782129,-12.75998163,-5.096498645,739.5638445865391
4289,40.0,1.0,-14.83186108,-13.1149,-16.48958162,393.344236616432
4291,4.0,0.1,-0.429047035,-6.65290725,-19.0954315,151.38024472125588
4292,8.0,0.2,-0.968560074,-4.178585356,19.34808855,105.11181096505507
4293,12.0,0.3,-1.411446463,-4.670937915,-9.352389477,84.84138411803733
4294,16.0,0.4,-1.811370251,-3.349557183,9.214569442,60.594206049690065
4295,20.0,0.5,-2.085438328,-2.151764243,9.237248634,45.669069091288165
4296,24.0,0.6,-2.273172675,-1.611918628,3.521112676,36.26329290231169
4297,28.0,0.7,-2.398529356,-0.906962308,5.795996387,28.435706056266195
4298,32.0,0.8,-2.469819895,-0.525209948,3.104618208,21.692214485949147
4299,36.0,0.9,-2.537365462,-0.820776124,-3.631117431,15.268165411645947
4300,40.0,1.0,-2.631339309,-1.054801049,-3.279987717,8.090343409178452
4302,4.0,0.1,3.648661817,-3.13571038,-14.91698087,129.91801649878875
4303,8.0,0.2,3.400123691,-1.856370908,10.30801347,105.66002226533554
4304,12.0,0.3,3.152468735,-3.076397817,-14.67681865,90.12179249467883
4305,16.0,0.4,2.908735727,-1.819211949,10.13452859,69.64246481265903
4306,20.0,0.5,2.720351417,-1.946355539,-3.155278995,57.35864581904079
4307,24.0,0.6,2.535565851,-1.752584756,0.089852175,46.12025517518946
4308,28.0,0.7,2.278538948,-3.361148382,-18.6559053,36.61956729640177
4309,32.0,0.8,2.048912037,-1.266298186,18.65223285,18.390295100214765
4310,36.0,0.9,1.989765121,0.061237936,12.68389205,10.849214517531289
4311,40.0,1.0,2.049715263,1.120119816,11.18832022,6.081893608297338
4313,4.0,0.1,0.791884716,-15.76510552,3.680695767,1743.1785993390417
4314,8.0,0.2,-0.773842088,-15.55296563,-13.53586917,1493.9452282722268
4315,12.0,0.3,-2.301606714,-15.01135227,-9.86151267,1250.5355580361686
4316,16.0,0.4,-3.634966131,-11.71083552,19.67157336,1019.4112204355017
4317,20.0,0.5,-4.759279119,-10.79075634,-2.042338112,867.1197190932016
4318,24.0,0.6,-5.875635426,-11.52414864,-18.49748605,728.0077032465833
4319,28.0,0.7,-6.96472704,-10.27844196,1.566150609,558.9678247596536
4320,32.0,0.8,-7.934126105,-9.128698522,1.803443768,404.80176875420744
4321,36.0,0.9,-8.770120917,-7.616398531,6.763051786,258.50201295147826
4322,40.0,1.0,-9.439194798,-5.795423597,11.51901054,123.34877112235785
4324,4.0,0.1,8.309553988,-8.48473481,-11.81151219,668.4772432568686
4325,8.0,0.2,7.453255549,-8.63866883,-10.10232459,526.7402718802836
4326,12.0,0.3,6.724543304,-5.979881808,19.30074777,396.0523696365621
4327,16.0,0.4,6.149020525,-5.537938255,-1.335792243,313.21130622913574
4328,20.0,0.5,5.605475393,-5.336324077,-3.419309555,244.72317099148972
4329,24.0,0.6,5.150993228,-3.779265854,11.02576059,184.76700356602674
4330,28.0,0.7,4.832700214,-2.606143217,8.548296228,143.34358495297454
4331,32.0,0.8,4.550057474,-3.039490347,-7.159898706,112.8312442850556
4332,36.0,0.9,4.184535998,-4.250754788,-15.76785917,82.63339895144526
4333,40.0,1.0,3.694367626,-5.531274216,-17.706878,45.81101425115771
4335,4.0,0.1,-6.405264226,-6.697522575,-9.874230392,1093.3351298571285
4336,8.0,0.2,-7.006532878,-5.350300418,7.459535053,1006.963409280447
4337,12.0,0.3,-7.470343958,-3.949267839,9.372214989,928.9679684310663
4338,16.0,0.4,-7.919065824,-5.007534645,-15.06988672,857.1260210470792
4339,20.0,0.5,-8.488030153,-6.349391386,-19.1082107,768.203506872591
4340,24.0,0.6,-9.032811075,-4.57578227,12.28828195,654.0164614409648
4341,28.0,0.7,-9.562493438,-5.994228167,-19.4812826,550.7319927754623
4342,32.0,0.8,-10.18971241,-6.541039308,-11.74030115,421.4623388469078
4343,36.0,0.9,-10.76309929,-4.953158481,10.14493952,274.15773126413524
4344,40.0,1.0,-11.14428064,-2.707883628,18.64093498,133.2650470105122
4346,4.0,0.1,4.043868568,-17.57134293,-14.19371736,1439.8582108583953
4347,8.0,0.2,2.430933063,-14.73463771,12.23769722,1113.745937436998
4348,12.0,0.3,1.119751311,-11.54219582,18.81260137,889.9781472690154
4349,16.0,0.4,-0.01774648,-11.21324166,-8.085436358,753.732450071771
4350,20.0,0.5,-1.129583982,-11.02661824,-9.252140822,627.6684752031628
4351,24.0,0.6,-2.270475181,-11.77867358,-18.9294653,504.3781948711205
4352,28.0,0.7,-3.356291134,-9.967821317,7.250363052,358.694362736674
4353,32.0,0.8,-4.302835688,-8.979538404,0.417383589,247.80937193093834
4354,36.0,0.9,-5.125485363,-7.498140938,6.58747791,148.6619959787992
4355,40.0,1.0,-5.780849978,-5.640113324,12.02662999,65.95230392028677
4357,4.0,0.1,-3.283626483,-7.457822353,-15.26858973,831.7943418338634
4358,8.0,0.2,-4.077497912,-8.403841855,-17.3989093,764.2273755433827
4359,12.0,0.3,-4.972769373,-9.483594483,-19.75024089,675.4632181730203
4360,16.0,0.4,-5.806682169,-7.232178785,14.17502902,558.8458585419204
4361,20.0,0.5,-6.478136838,-6.213883354,3.468407621,471.81923351334456
4362,24.0,0.6,-7.124132531,-6.697963838,-11.30076176,391.18048102724657
4363,28.0,0.7,-7.682701582,-4.50987919,16.29515596,294.925961051057
4364,32.0,0.8,-8.047803176,-2.820307523,13.24470073,214.23538660579302
4365,36.0,0.9,-8.251907041,-1.287315391,13.28888268,140.63700563473063
4366,40.0,1.0,-8.307019661,0.160929603,13.93132374,70.00288289110573
4368,4.0,0.1,8.312494282,-12.35861818,-14.35864506,1116.0291542032207
4369,8.0,0.2,7.185351748,-10.21987233,10.11603317,893.1652962561161
4370,12.0,0.3,6.279140598,-7.942303822,13.71357356,736.5785554366471
4371,16.0,0.4,5.462078761,-8.391448436,-12.66206452,633.1304482873118
4372,20.0,0.5,4.62484649,-8.353823938,-7.996077714,532.0780976523545
4373,24.0,0.6,3.780358132,-8.532958156,-10.23622576,440.5828319151457
4374,28.0,0.7,2.936264029,-8.35194036,-6.630763069,352.9564478278718
4375,32.0,0.8,2.050657947,-9.343655454,-18.77321176,274.3600585084895
4376,36.0,0.9,1.094446738,-9.773407391,-13.85963147,181.08879585090224
4377,40.0,1.0,0.14984989,-9.129263511,-3.004529677,83.41104323570893
4379,4.0,0.1,-9.755446925,-8.001065971,13.21014535,1903.0303283673763
4380,8.0,0.2,-10.47790546,-6.473558927,8.050485097,1742.9719872877497
4381,12.0,0.3,-11.15746167,-7.107009547,-13.13006831,1590.9544677262254
4382,16.0,0.4,-11.90827979,-7.896201818,-15.40010391,1415.0939386384307
4383,20.0,0.5,-12.64870058,-6.928342363,2.274386616,1209.750991928728
4384,24.0,0.6,-13.21313242,-4.402386576,19.61523952,1001.7335734949
4385,28.0,0.7,-13.56125926,-2.59034595,14.63913782,805.8419094747651
4386,32.0,0.8,-13.79478625,-2.088555574,2.682633887,614.1527428365831
4387,36.0,0.9,-13.99968601,-2.010736337,-1.270805205,419.4585681448492
4388,40.0,1.0,-14.28506869,-3.669279612,-19.43925961,219.41622441998206
4390,4.0,0.1,6.301201668,-13.25939061,-4.342941326,1086.7994121082295
4391,8.0,0.2,5.104369674,-10.71957253,13.42986087,871.188524602062
4392,12.0,0.3,4.024246186,-10.88022021,-12.40771168,729.3228937923427
4393,16.0,0.4,3.071100852,-8.226901092,17.0017378,593.9793880630447
4394,20.0,0.5,2.29629663,-7.284881076,1.672157941,515.420530601239
4395,24.0,0.6,1.531782445,-7.993592728,-14.73225837,457.06407953592844
4396,28.0,0.7,0.680717601,-9.010754288,-18.68226404,389.7350001925816
4397,32.0,0.8,-0.262736214,-9.844429725,-17.77129252,306.33279595325865
4398,36.0,0.9,-1.293947563,-10.76446589,-19.51247512,207.77187483549102
4399,40.0,1.0,-2.285953589,-9.103335527,6.691243352,88.32016521618078
4401,4.0,0.1,5.694234393,-8.44389955,8.76255064,344.7924364579253
4402,8.0,0.2,4.970304091,-6.074194976,16.45774273,240.68478005641822
4403,12.0,0.3,4.443519766,-4.487924967,10.59485684,177.7307262141089
4404,16.0,0.4,3.933343715,-5.695473584,-17.17724668,137.2831328365538
4405,20.0,0.5,3.471775087,-3.571296042,16.62608914,87.89823169265414
4406,24.0,0.6,3.168554256,-2.510792678,7.572825332,61.708719817879285
4407,28.0,0.7,2.95166086,-1.838281897,4.556173843,45.07816545522026
4408,32.0,0.8,2.707502696,-3.025104299,-14.30980565,32.88278968948821
4409,36.0,0.9,2.491498014,-1.323347237,14.8575238,15.377110132108804
4410,40.0,1.0,2.393585899,-0.646179305,5.792558178,6.314569801329495
4412,4.0,0.1,-8.654788139,-7.134763837,8.761002761,1962.549407283656
4413,8.0,0.2,-9.412763363,-8.010153236,-16.33364622,1836.3554186960266
4414,12.0,0.3,-10.2318483,-8.365621944,-11.74553642,1682.2588097097896
4415,16.0,0.4,-11.11757371,-9.332769895,-18.52873365,1506.8946714366746
4416,20.0,0.5,-12.01599775,-8.647136195,-2.127903382,1294.47706247301
4417,24.0,0.6,-12.78333645,-6.731558755,11.48238741,1075.29725630611
4418,28.0,0.7,-13.34603162,-4.558555415,16.10308166,865.9104561370276
4419,32.0,0.8,-13.82029218,-4.920622265,-8.363274063,665.7169224686188
4420,36.0,0.9,-14.28558806,-4.394069732,0.612566544,450.1542012879717
4421,40.0,1.0,-14.67234352,-3.358299514,6.49014753,226.76645006942445
4423,4.0,0.1,-10.18383615,-4.87466378,7.101811665,1578.6833877438712
4424,8.0,0.2,-10.72187815,-5.869596673,-15.32974888,1450.958343401155
4425,12.0,0.3,-11.27246985,-5.154159352,1.648456184,1300.3725012303955
4426,16.0,0.4,-11.69510193,-3.328898239,14.02629031,1146.7249790464746
4427,20.0,0.5,-11.98474148,-2.478070853,5.611878358,997.8843223084655
4428,24.0,0.6,-12.19725429,-1.783755293,4.818027527,847.9519929200197
4429,28.0,0.7,-12.38245984,-1.91811664,-3.195668921,695.8811308135362
4430,32.0,0.8,-12.65153256,-3.438010477,-17.8896656,538.8255861804153
4431,36.0,0.9,-13.00650705,-3.657816463,-5.747804742,365.3441933473142
4432,40.0,1.0,-13.30113988,-2.258163759,11.05019875,182.63016013185992
4434,4.0,0.1,9.289884158,-5.926907949,3.404340831,902.8833549876177
4435,8.0,0.2,8.703097642,-5.810757872,-4.706364389,781.3952218001709
4436,12.0,0.3,8.078284581,-6.671165614,-14.85220803,671.7756568581648
4437,16.0,0.4,7.418785541,-6.521312318,-5.096457443,560.9095840202945
4438,20.0,0.5,6.716083061,-7.516159271,-16.97549433,463.21382137570373
4439,24.0,0.6,5.952495727,-7.751663003,-9.990910661,360.17456246767404
4440,28.0,0.7,5.124845719,-8.784132203,-18.60119208,264.1549862964614
4441,32.0,0.8,4.351110585,-6.724885523,12.85511546,158.99994235914187
4442,36.0,0.9,3.701499381,-6.274838097,-1.995637777,94.0174237713382
4443,40.0,1.0,3.108801357,-5.590525703,0.916143696,40.92282010954729
4445,4.0,0.1,-2.133897368,-12.55646603,-2.785455612,811.3473043140594
4446,8.0,0.2,-3.239983811,-9.614290923,18.3608866,649.0901533595261
4447,12.0,0.3,-4.202837697,-9.642319726,-9.90882689,544.4724575282136
4448,16.0,0.4,-5.067762863,-7.688737866,10.88656694,433.34335887080067
4449,20.0,0.5,-5.791845083,-6.807589872,1.570657755,347.951861764441
4450,24.0,0.6,-6.374466975,-4.877018796,13.47949183,268.050777604696
4451,28.0,0.7,-6.751038088,-2.690833813,18.09613869,202.72315255281788
4452,32.0,0.8,-6.913147903,-0.586430049,19.42293949,148.2686995005685
4453,36.0,0.9,-6.973481291,-0.61968357,-0.935869084,98.24693247728405
4454,40.0,1.0,-7.004061478,-0.00220968,5.868937032,49.22910417971715
4456,4.0,0.1,-6.595315603,-11.10086634,-12.90881572,1787.7043028533114
4457,8.0,0.2,-7.643401468,-9.881175747,1.716047235,1620.1436938351267
4458,12.0,0.3,-8.548568099,-8.249349448,7.266596679,1464.0697496004373
4459,16.0,0.4,-9.314390566,-7.086477851,3.970491308,1322.6759496055026
4460,20.0,0.5,-10.08188919,-8.244202496,-19.25223272,1185.6210856506648
4461,24.0,0.6,-10.92121582,-8.537443448,-11.32567577,1014.156478892648
4462,28.0,0.7,-11.7258432,-7.571205588,1.616104729,821.3542286195958
4463,32.0,0.8,-12.40201301,-5.978727376,9.16308408,626.5226168403717
4464,36.0,0.9,-12.98955615,-5.775521558,-3.84337319,436.54769855434483
4465,40.0,1.0,-13.62310443,-6.877087838,-17.35114569,234.38862272603117
4467,4.0,0.1,7.276899413,-2.405406543,-5.466505855,453.7233279134269
4468,8.0,0.2,6.960219192,-3.903238188,-18.14511867,394.8346687780862
4469,12.0,0.3,6.551709047,-4.261002954,-7.662749101,329.5085225673977
4470,16.0,0.4,6.225596405,-2.294027356,16.40862956,268.1338963379349
4471,20.0,0.5,6.052236564,-1.19154117,9.291263446,222.7670686097231
4472,24.0,0.6,5.955423133,-0.752051068,3.426766712,184.28609294118473
4473,28.0,0.7,5.792764362,-2.472455716,-18.83063419,148.1947337887409
4474,32.0,0.8,5.514210372,-3.088360713,-8.94458987,106.75261364751458
4475,36.0,0.9,5.303475105,-1.158503552,17.19121894,66.4080972875278
4476,40.0,1.0,5.105095239,-2.782039335,-18.21915648,35.46142857496134
4478,4.0,0.1,-10.60774857,-10.57408888,-11.61539797,3132.090436916945
4479,8.0,0.2,-11.59913954,-9.275372188,3.073257213,2907.080164200461
4480,12.0,0.3,-12.56082715,-9.947185054,-16.33500479,2686.4603723566593
4481,16.0,0.4,-13.55378129,-9.912476106,-9.582451902,2428.4053412585145
4482,20.0,0.5,-14.54872809,-9.985247174,-10.67717864,2145.9840545270686
4483,24.0,0.6,-15.52094413,-9.467697994,-4.546668597,1834.0433936458862
4484,28.0,0.7,-16.37968642,-7.736004603,8.729510991,1503.4030206770585
4485,32.0,0.8,-17.14481665,-7.56937664,-5.985022661,1174.882104431179
4486,36.0,0.9,-17.94411731,-8.402749423,-16.32673448,823.4628012696207
4487,40.0,1.0,-18.79889969,-8.688142305,-11.40175257,429.53244607495026
4489,4.0,0.1,-5.006212036,-12.25204857,0.589243567,1535.4147421430425
4490,8.0,0.2,-6.230125644,-12.22664688,-11.98511911,1360.238152992106
4491,12.0,0.3,-7.354215214,-10.28745893,8.150983793,1171.2145781234615
4492,16.0,0.4,-8.363092607,-9.896602128,-6.180205947,1010.9660927892269
4493,20.0,0.5,-9.218744939,-7.260374319,17.80575477,842.891066428298
4494,24.0,0.6,-9.843940668,-5.276597694,13.58580897,703.6075484113184
4495,28.0,0.7,-10.42366156,-6.300753708,-16.03876905,577.9390262850413
4496,32.0,0.8,-10.98630455,-4.974211387,7.638993339,428.3005981155477
4497,36.0,0.9,-11.39128844,-3.155768801,14.13458693,282.56716043147014
4498,40.0,1.0,-11.66676933,-2.366993083,5.132948276,141.84789864441893
4500,4.0,0.1,5.141287139,-13.93142148,14.61374021,1574.9305288221967
4501,8.0,0.2,3.747833956,-13.93754022,-13.99571929,1353.3453839085178
4502,12.0,0.3,2.352331143,-13.97194276,-14.29905353,1144.0646963704312
4503,16.0,0.4,0.974878693,-13.5835779,-9.890875866,942.293735416118
4504,20.0,0.5,-0.323161063,-12.39699038,-1.114522389,756.3406112577011
4505,24.0,0.6,-1.450477421,-10.18617752,10.83496499,602.5445969024713
4506,28.0,0.7,-2.451423932,-9.838545601,-6.533145872,496.09551735301454
4507,32.0,0.8,-3.427546691,-9.68644418,-8.240213388,393.0756485407516
4508,36.0,0.9,-4.433584465,-10.42205319,-17.41646778,287.1608657861118
4509,40.0,1.0,-5.514886554,-11.19117208,-18.50420982,157.36833513297444
4511,4.0,0.1,-8.98515147,-8.987973809,-17.03838263,1736.2655852761093
4512,8.0,0.2,-9.915255091,-9.603835945,-15.45965757,1573.2974327327647
4513,12.0,0.3,-10.77354203,-7.595371608,11.50177401,1381.556479293781
4514,16.0,0.4,-11.40015531,-4.980468489,19.88289837,1207.1361475311064
4515,20.0,0.5,-11.91958448,-5.401105448,-9.400661277,1050.3908918311045
4516,24.0,0.6,-12.3563641,-3.368360441,15.95965384,878.7005954326078
4517,28.0,0.7,-12.7243651,-3.981443197,-9.810837547,713.4014568468822
4518,32.0,0.8,-13.01364333,-1.839809328,18.52355641,535.1588370509785
4519,36.0,0.9,-13.20738606,-2.031845202,-3.85778604,360.7034152567569
4520,40.0,1.0,-13.3911633,-1.650061651,1.980063078,182.06556122833206
4522,4.0,0.1,8.167107403,-11.93574518,-5.140881425,919.5390939595102
4523,8.0,0.2,7.049379276,-10.44368097,3.74336077,710.24329431635
4524,12.0,0.3,5.987681231,-10.7845989,-14.0261597,551.4090101870397
4525,16.0,0.4,4.983525363,-9.322876444,4.575665853,398.2654444494393
4526,20.0,0.5,4.080451276,-8.748181957,-3.283796008,286.4092106256934
4527,24.0,0.6,3.294251287,-7.004868202,9.571137662,193.1745238759922
4528,28.0,0.7,2.659876875,-5.704292687,6.662011027,132.79622042597558
4529,32.0,0.8,2.074492921,-5.998484027,-8.79575294,92.96040842223479
4530,36.0,0.9,1.561526529,-4.289325045,11.96192591,52.288250571873945
4531,40.0,1.0,1.079682797,-5.330204489,-15.22723176,30.736137772057255
4533,4.0,0.1,-0.31987204,-15.07562792,-6.891999378,1305.1948856078334
4534,8.0,0.2,-1.765787219,-13.86288467,-2.331719297,1077.5805120264442
4535,12.0,0.3,-3.014911632,-11.16456804,14.49192217,882.2557515755395
4536,16.0,0.4,-4.08491897,-10.25080555,-1.562448456,747.4684008660745
4537,20.0,0.5,-5.06479076,-9.361450381,-0.90516623,625.6906172248096
