,t,x1,x2,u,ctg
1,0.1,-0.004545321654743486,0.877802080442312,18.73256758787776,78.77974371910392
2,0.2,0.037686068856815344,-0.018242679304028623,-8.538133692345777,53.528717773605536
3,0.3,0.026727639414048265,-0.19793159333476568,-1.9064734347328702,49.86620107484632
4,0.4,-0.030652033702334273,-0.9373404416138235,-7.967885213951984,49.28555620349235
5,0.5,-0.05639289760221446,0.4002339713356498,13.118335490498488,37.315729957807754
6,0.6,0.011066578847227466,0.9399615961272644,6.071871012412558,27.07751974863335
7,0.7,0.073985170566019,0.3285979347754386,-5.484450696328995,16.397636155449593
8,0.8,0.11943992559589311,0.5763683470386907,2.9322516729319013,13.75917210140275
9,0.9,0.15635413080782956,0.1687089483926185,-3.7074519343412327,9.864603434787504
10,1.0,0.20424052348853225,0.7788515561961052,6.580290004842006,8.648250207630825
0,0.0,0.0,-1.0,-0.49201067793397346,434.37119080353875
1,0.1,-0.03137178046865196,0.3500670228744181,13.186952424069261,424.3590870781787
2,0.2,-0.0023972862796281013,0.23140030990407454,-0.8969221877987437,414.42899027530603
3,0.3,-0.015027213974656424,-0.472272930645763,-7.163031682432713,413.8532483007057
4,0.4,0.028157744636774732,1.306333600095541,18.217914893546308,409.05512177472315
5,0.5,0.12186148272004078,0.5798472498686419,-6.327826121422184,375.3874972880823
6,0.6,0.22294422811106343,1.4276794753899689,9.489149709134065,369.8746975754251
7,0.7,0.3937614882803611,1.979470739320035,7.2260852410015985,344.492771332329
8,0.8,0.5880323157710133,1.9071509396471313,1.2195102781832077,301.14843076204824
9,0.9,0.8468752252257727,3.2473739217046913,15.990658915126971,261.24400338623894
10,1.0,1.1828428069192523,3.4682962862831146,5.56889946272106,135.83259441455334
