,t,x1,x2,u
28,0.7,-1.4269683479608684,-0.8075203330363718,6.237306827972937
32,0.8,-1.5006120196998736,-0.667683330115808,0.6619333118151296
36,0.9,-1.5627381240195815,-0.5763605490164875,0.2919667677956852
40,1.0,-1.5769643013277246,0.27760658879034444,8.397409604986507
0,0.0,9.894575999831961,-6.61222469066564,0.0
4,0.1,9.232393444765409,-6.631111679957915,-6.81069544358766
8,0.2,8.671636067277403,-4.617588989515711,14.527653129542642
12,0.3,8.163315985168202,-5.533549193002947,-14.24280285596366
16,0.4,7.6318049872930676,-5.103831532134189,-1.0179333700631972
20,0.5,7.090651570582609,-5.709149844571671,-11.46471729147898
24,0.6,6.643002511271517,-3.2842397752087256,19.772610100518946
28,0.7,6.278339039577767,-3.9971498046744185,-10.775735011593826
32,0.8,5.8095707166287855,-5.355579924820922,-18.271984430954515
36,0.9,5.332655104585402,-4.2019561747956065,6.7670813798194445
40,1.0,4.955706729520492,-3.3511884262930844,4.738193734376392
0,0.0,-2.409010053037224,-9.8388379908584,0.0
4,0.1,-3.307495427131401,-8.158864385628467,7.814882311355117
8,0.2,-4.016295134929012,-6.052234419402332,13.978302584282972
12,0.3,-4.598918363224884,-5.607638838176161,-1.3802764706990764
16,0.4,-5.081566803154781,-4.070937383729923,10.540530145161373
20,0.5,-5.409096152674396,-2.5057320160327627,12.37676018177369
24,0.6,-5.578830376488934,-0.9154526991483657,14.205450930697069
28,0.7,-5.718142750850571,-1.855136009197254,-10.789956844106658
32,0.8,-5.931606692402288,-2.4049802776804645,-7.633082100350892
36,0.9,-6.094594431789924,-0.8801835542580587,13.618089840346073
40,1.0,-6.253991222951259,-2.2843533387743755,-15.635665756778074
0,0.0,6.667233867005361,-18.266694741247274,0.0
4,0.1,4.9456121560400454,-16.20017572273125,3.4489730755047567
8,0.2,3.439159642671969,-13.966102887596803,7.2762032176615
12,0.3,2.0349242427448946,-14.116105484240867,-15.542379965713703
16,0.4,0.7095026622306739,-12.420580172563588,3.701037311628056
20,0.5,-0.5213824173533382,-12.200784076976538,-10.110889839972046
24,0.6,-1.6423209375452086,-10.250485880592732,8.293596761916824
28,0.7,-2.66857414148416,-10.274183306892573,-10.499506302390396
32,0.8,-3.6450364487800253,-9.271766993749882,0.25954005846558914
36,0.9,-4.589453456339655,-9.610921523815282,-12.835715376252974
40,1.0,-5.541071818251278,-9.424551366141756,-7.652482042383927
0,0.0,-1.4869824555501605,-11.697048687502758,0.0
4,0.1,-2.596446795036591,-10.511985858320305,0.7559848969575071
8,0.2,-3.6166864116574415,-9.902955292183703,-4.1120905048451775
12,0.3,-4.529330375475196,-8.375379341099027,6.1493198726665135
16,0.4,-5.311159182310265,-7.279459089628951,3.1409144463474092
20,0.5,-6.0270880084800575,-7.043056815159956,-4.795265517010598
24,0.6,-6.684801060039131,-6.126477984422121,2.588657791784968
28,0.7,-7.354322883853842,-7.245314326645026,-17.88358166037891
32,0.8,-7.99304458195246,-5.557249363428452,10.493432651176633
36,0.9,-8.553151547420793,-5.643453450554936,-6.463110525950938
40,1.0,-9.141736212341888,-6.120293832414821,-10.654250467812773
0,0.0,-4.547161667250068,-16.145254296470252,0.0
4,0.1,-6.13508102034652,-15.621854639533733,-10.645196961603594
8,0.2,-7.648028139511063,-14.65322881747256,-5.443212971038204
12,0.3,-8.993888637615788,-12.303142719786944,10.042255995804389
16,0.4,-10.199850709857515,-11.824081744235073,-7.269010966902961
20,0.5,-11.364883204514838,-11.482264159395168,-8.232149098178706
24,0.6,-12.375326697231337,-8.771773019910594,17.000476467676243
28,0.7,-13.140263125560134,-6.5637498016996645,14.43086789881714
32,0.8,-13.807940188164913,-6.7860864569359265,-8.900137178414575
36,0.9,-14.502347746820146,-7.096885593687651,-10.0520669540738
40,1.0,-15.082401119953625,-4.546678242612458,19.70153977941289
0,0.0,9.290759061135795,-10.522481110983067,0.0
4,0.1,8.326461864170387,-8.792294467447798,7.658894465698438
8,0.2,7.469225380609053,-8.35964482955464,-4.245868456681819
12,0.3,6.672927649481295,-7.579313153852747,-0.15966055425884917
16,0.4,5.85567612091162,-8.746271354966716,-19.842097296836776
20,0.5,4.992618452817033,-8.518674653222218,-6.354609663501556
24,0.6,4.098400732838915,-9.351796692691835,-17.273397594478187
28,0.7,3.1126046503359426,-10.34753213198586,-19.815315217971182
32,0.8,2.2240919810680646,-7.470661114255795,19.88358348462051
36,0.9,1.5924937208086432,-5.199156197966154,16.39906656030125
40,1.0,1.0717151656090795,-5.216132022755209,-5.377543799886958
0,0.0,-5.324322302389472,-14.419182334178185,0.0
4,0.1,-6.6625841080837205,-12.38003392359638,7.008866048871589
8,0.2,-7.750616867053743,-9.429783896401084,18.622172682248973
12,0.3,-8.589522631152718,-7.382447965404776,12.084301668969935
16,0.4,-9.222470243648273,-5.311022293121221,14.384780597876755
20,0.5,-9.81111219839037,-6.442954409953047,-17.20574071574234
24,0.6,-10.506196494369474,-7.442082155240529,-16.942120412669254
28,0.7,-11.217525815896966,-6.79528247376583,-0.6452964005315884
32,0.8,-11.840439491692091,-5.6815501544964055,4.908186434739342
36,0.9,-12.391745217733877,-5.350087818107216,-2.1984338965294867
40,1.0,-12.824443778536974,-3.3374222349362297,15.799670223675392
0,0.0,-7.181668086119782,-17.16470057948936,0.0
4,0.1,-8.759173423561586,-14.430960905334816,11.562343367122459
8,0.2,-10.172867651361608,-13.852562025714336,-8.352953481800235
12,0.3,-11.50275413275755,-12.763318633783486,-2.4064308946558732
16,0.4,-12.793652975386811,-13.049882942812399,-15.774631516586908
20,0.5,-14.00266850300745,-11.161888933249754,6.789784819414738
24,0.6,-15.016139213225639,-9.141197844239052,10.072203787920149
28,0.7,-15.826355090793198,-7.097180978406239,12.338009882647697
32,0.8,-16.588814105975576,-8.134710055306725,-17.999880920833405
36,0.9,-17.42373161683292,-8.556609673213687,-12.568171287648276
40,1.0,-18.235208329452277,-7.687408845764853,0.5772411482894846
0,0.0,-8.963445845826357,-5.240289118978378,0.0
4,0.1,-9.471898435259247,-4.933868823640074,-2.020322940948745
8,0.2,-10.003559729908044,-5.686810138433497,-12.846026094425266
12,0.3,-10.638897868656704,-6.998101423404867,-19.46629423720362
16,0.4,-11.393649249244374,-8.078915619959012,-18.35565577142196
20,0.5,-12.074227509285915,-5.57438480573603,18.239525541810593
24,0.6,-12.65360639005813,-6.006000414875003,-10.109944899115536
28,0.7,-13.147893166364334,-3.9145862066212374,15.971274319471902
32,0.8,-13.590709318198561,-4.924901055025479,-14.531310002388267
36,0.9,-14.100378965940639,-5.262860186188037,-8.476287789050222
40,1.0,-14.693410898457936,-6.575898144650651,-19.06069890980321
0,0.0,9.815008650146645,-8.422957537967164,0.0
4,0.1,8.971890422812939,-8.439137389445154,-8.592980788116833
8,0.2,8.20549343038781,-6.914213620312852,7.585267767071883
12,0.3,7.620707385746573,-4.816463941457836,15.129636342138149
16,0.4,7.218426209433295,-3.2551767029016703,11.59006062242955
20,0.5,6.922254449600018,-2.6778785268041054,2.8112641626437096
24,0.6,6.683931657858715,-2.098236400391442,3.4131933467145004
28,0.7,6.559504754698345,-0.41829600402666717,15.555134932045085
32,0.8,6.47050714875632,-1.3461937295997275,-10.168953315149668
36,0.9,6.251077959005268,-3.014588125481988,-18.878235856332196
40,1.0,6.0451634382334625,-1.1350231530517711,16.736504516584894
0,0.0,5.3077001420110435,-18.396868258318264,0.0
4,0.1,3.465067342798432,-18.454821991326117,-19.005865322207498
8,0.2,1.7470677935058896,-15.946959734179883,7.89862707853387
12,0.3,0.21995374111108715,-14.617475689001152,-1.976300072163582
16,0.4,-1.1169264274157926,-12.161061102885279,11.195344175887012
20,0.5,-2.30333349965643,-11.57681613553333,-6.021621048889632
24,0.6,-3.4324055797055686,-11.01400410299732,-5.66260047513417
28,0.7,-4.466511351447183,-9.690171531587366,2.8972679966804904
32,0.8,-5.446541347212942,-9.906818207451966,-11.966766716306543
36,0.9,-6.334512728454051,-7.88627945202184,11.32567374188713
40,1.0,-7.10067851852502,-7.444399783392036,-3.242861214414564
0,0.0,0.3234757205521994,-10.436775142647411,0.0
4,0.1,-0.7653646384988149,-11.325226975166366,-19.77292191570191
8,0.2,-1.8130853487266927,-9.656986602699051,6.205196622391931
12,0.3,-2.757470506473742,-9.237703440546479,-5.2510199559471396
16,0.4,-3.5888009956486315,-7.419209524710964,9.871634266603845
20,0.5,-4.2249883898089,-5.339199417187861,14.438227133626206
24,0.6,-4.674369950893617,-3.6761447635695634,12.136730925333936
28,0.7,-4.979549374716922,-2.4479108668926757,9.230544728534177
32,0.8,-5.2294740737466405,-2.548900237978369,-3.5091407011556512
36,0.9,-5.470930051783553,-2.284623206032624,0.2282105390867457
40,1.0,-5.654340987475686,-1.3983640327868094,7.0284823755352654
0,0.0,-4.380396539152991,-10.971813778727501,0.0
4,0.1,-5.354793214025013,-8.556370400382656,14.41046703472518
8,0.2,-6.260218693956057,-9.53581779503715,-18.848728745858363
12,0.3,-7.091573525132464,-7.131346669748466,15.731162941119642
16,0.4,-7.675299283887065,-4.585590701617377,19.620302093762078
20,0.5,-8.172984215379406,-5.355281879458439,-12.673761093336623
24,0.6,-8.645658311689195,-4.118804568086877,7.638032150615022
28,0.7,-9.116647660366317,-5.281605617209433,-16.337903977999495
32,0.8,-9.635413241288676,-5.096785817962533,-3.339457816757559
36,0.9,-10.150609894918155,-5.20533834727236,-6.237491829396102
40,1.0,-10.618453223690185,-4.1688009724987936,5.686940460012249
0,0.0,7.524376719621785,-7.702818979334911,0.0
4,0.1,6.763152546475857,-7.524633742683381,-5.830389364944089
8,0.2,6.012195852802823,-7.494994043448813,-7.213169944384848
12,0.3,5.228661129928538,-8.164543122139756,-14.53083801565269
16,0.4,4.479224578158893,-6.846157348171037,5.689492221990182
20,0.5,3.9113339612501345,-4.5499192480797594,17.283474831824847
24,0.6,3.4601125367579657,-4.475745268760809,-3.770474451732344
28,0.7,2.979700757282123,-5.1217257729817,-11.263922836967604
32,0.8,2.542695523393662,-3.6430198961921407,10.417006429010613
36,0.9,2.167092838939886,-3.8653292542933286,-5.979120425549906
40,1.0,1.8180975612950148,-3.1268817069693577,3.8945226967906663
0,0.0,9.39146686574216,-11.826152344035746,0.0
4,0.1,8.262520030074803,-10.770377681669641,-0.7317217330130852
8,0.2,7.249720857842287,-9.506664145760896,2.5091436367618734
12,0.3,6.419773745946112,-7.131851704381693,15.448653294829953
16,0.4,5.784488975567825,-5.599380631870308,8.97186302133089
20,0.5,5.314079502423123,-3.8381576561592925,12.908135025663256
24,0.6,4.915071052013054,-4.137030960310508,-6.9788175456125945
28,0.7,4.491762677075245,-4.325987782823839,-6.122651974511282
32,0.8,4.0028489509672065,-5.43382584817626,-15.967517914604654
36,0.9,3.4076496261230247,-6.453174338058739,-16.14547814726702
40,1.0,2.8721093207410013,-4.293618371678401,16.24015660998262
0,0.0,-7.273122613781091,-14.826015542727193,0.0
4,0.1,-8.71612205487028,-14.04695545039018,-6.6393934875263625
8,0.2,-10.139638239111262,-14.417198544408237,-17.937592782595168
12,0.3,-11.445643318392412,-11.747392395992605,13.63801069133995
16,0.4,-12.565977827983177,-10.67713248871087,-0.5007460230950933
20,0.5,-13.558591054635365,-9.1997509668398,4.847682952184162
24,0.6,-14.41891346239165,-8.026252241437094,3.1317631764595824
28,0.7,-15.138867053065127,-6.399920583161462,9.063780676017018
32,0.8,-15.682980754685259,-4.513783823877924,13.420230576629699
36,0.9,-16.08442540685098,-3.531478251012255,5.808609206995396
40,1.0,-16.33129389999709,-1.4407315834589578,18.438781744068002
0,0.0,0.39008072184787146,-10.98232487549513,0.0
4,0.1,-0.6023680892897344,-8.901328835419985,10.885472289373329
8,0.2,-1.4504634187135474,-8.074358298739847,-0.21124792743871978
12,0.3,-2.2727809868676982,-8.367114605581909,-11.150738749964146
16,0.4,-3.137716604920319,-8.92234545000597,-14.201664624769116
20,0.5,-4.019935002916978,-8.725305954321383,-6.851789023123217
24,0.6,-4.838029849805871,-7.654435844686128,2.5277526274610373
28,0.7,-5.5654093404473794,-6.905631953482708,0.21424400561654267
32,0.8,-6.171226785962439,-5.238497894640238,10.61316613327159
36,0.9,-6.676959599450705,-4.882097393710245,-1.4933231255850785
40,1.0,-7.067439740246302,-2.95954266190657,15.320745910078521
0,0.0,-5.056228896435289,-16.630779723256964,0.0
4,0.1,-6.623610565057761,-14.748224344102198,3.1517371053184853
8,0.2,-8.116050698716244,-15.0948029809459,-18.390187705026378
12,0.3,-9.535051176971509,-13.31486723680692,3.609352658832478
16,0.4,-10.812196393459466,-12.245851060444963,-2.0812904012647877
20,0.5,-11.969732539780399,-10.926851528493366,1.6146338563019853
24,0.6,-12.955806761273658,-8.829581576215311,11.111957307843369
28,0.7,-13.810861483158657,-8.280660029515078,-3.061331751852098
32,0.8,-14.504118828754317,-5.628679198064431,19.587234858545457
36,0.9,-15.05814497704986,-5.454742234206487,-3.8008918443800965
40,1.0,-15.484826477414678,-3.117829823394863,19.102309104463984
0,0.0,6.248191327876427,-16.93000149115676,0.0
4,0.1,4.65138219292982,-15.037714076249301,2.954782799606356
8,0.2,3.2804751085146004,-12.42398254559011,12.428244462437647
12,0.3,2.0975462524621444,-11.254089543232842,-0.13035853695377142
16,0.4,0.9912410071991585,-10.878277846629373,-7.304935486597097
20,0.5,-0.05218241721256098,-10.004747062115213,-1.6989263989776404
24,0.6,-1.0918972583238895,-10.776686250733983,-18.116540297303164
28,0.7,-2.195859408614464,-11.293937340056601,-16.212132396134464
32,0.8,-3.2580232614409685,-9.971378687777696,2.603947994521274
36,0.9,-4.296794440165212,-10.790396858375383,-18.577893493222184
40,1.0,-5.415861193765569,-11.577816735768257,-19.06486630993555
0,0.0,8.40833269069416,-3.2961830280728375,0.0
4,0.1,8.01685128465685,-4.513165432303163,-16.084638102675427
8,0.2,7.622580395715045,-3.3909527743125922,7.279417690488415
12,0.3,7.245876929836186,-4.130788010599772,-11.165387021659598
16,0.4,6.7831002672458585,-5.108453530957051,-14.404421829475545
20,0.5,6.329368147654221,-3.984911442144234,6.698099692212196
24,0.6,5.879603018202574,-4.993582759463398,-14.584364467707726
28,0.7,5.422156750911812,-4.169081976332381,3.67054515840276
32,0.8,5.0176419342093155,-3.9252770953238914,-1.6070993569397949
36,0.9,4.599981583696896,-4.419691055302074,-9.120743104905866
40,1.0,4.161752727359402,-4.346112181669297,-3.6464998270471654
0,0.0,3.7715988132137213,-17.895954350339707,0.0
4,0.1,2.130249559530199,-14.979628062478188,12.74977034177715
8,0.2,0.6689494105655927,-14.25839349006652,-7.400655765532086
12,0.3,-0.6408257192746392,-11.975156712217537,9.73461648008485
16,0.4,-1.6947310812079865,-9.150028156660424,17.712231936235135
20,0.5,-2.5477483343695098,-7.930636710938922,3.663741925597634
24,0.6,-3.3015941578451535,-7.159135961844696,0.17654925618367656
28,0.7,-4.072708970051526,-8.245064489245745,-18.57043339607649
32,0.8,-4.787351406798166,-6.083799329594683,14.466227229041777
36,0.9,-5.427963698491378,-6.717880249851435,-12.746932119501917
40,1.0,-6.163480611252893,-7.971566712636543,-19.892033755468827
0,0.0,5.801463130205251,-14.733517457792473,0.0
4,0.1,4.375267115152827,-13.805861204596185,-4.9853976185632565
8,0.2,3.0896696986417003,-11.937225858636493,5.83037929448377
12,0.3,2.0059124857435506,-9.773966710829587,10.795019349085901
16,0.4,1.0048919046578892,-10.23870063608291,-14.65754506339155
20,0.5,0.12403786803961316,-7.425262911772326,19.325836876921315
24,0.6,-0.5831236601089587,-6.729560755096743,-0.11459371473138802
28,0.7,-1.191920734049599,-5.467413014263726,6.533506668922307
32,0.8,-1.78870827265501,-6.451931844794425,-15.813063691362576
36,0.9,-2.4214344368565084,-6.206678316935982,-3.874726363432263
40,1.0,-2.951984539129113,-4.433865682448784,12.422625322144242
0,0.0,8.633818325658943,-8.5652502764466,0.0
4,0.1,7.747981150373505,-9.141884264177074,-14.624711630159183
8,0.2,6.948939836825194,-6.876688970958502,14.661539796702407
12,0.3,6.213950757857874,-7.8075803374716735,-16.658804454805008
16,0.4,5.415774879303709,-8.150227400791728,-11.408229418742577
20,0.5,4.669090713743269,-6.805858328154022,5.976849070772168
24,0.6,4.062188222536404,-5.356346009164553,8.426098277825645
28,0.7,3.5790569876567417,-4.323490085459408,5.497246888254587
32,0.8,3.076645452055443,-5.701773071125153,-18.806945212670712
36,0.9,2.583767554917804,-4.181124786680816,10.27770387306651
40,1.0,2.202468217374828,-3.4569298683091483,3.4289558082866307
0,0.0,2.3361713562449964,-12.116719887997647,0.0
4,0.1,1.1923383062447732,-10.78217974160374,1.9070709639348316
8,0.2,0.20781746573022644,-8.938952405429918,8.587064956590847
12,0.3,-0.6570238694476903,-8.367398607488425,-2.9328753723660554
16,0.4,-1.3660601531197087,-5.855190228896433,18.031720949197968
20,0.5,-1.9320198519304572,-5.47041558941262,-1.8118505932708402
24,0.6,-2.536739215514793,-6.605064026050175,-17.393678002220526
28,0.7,-3.109929499813586,-4.887365203385567,11.445085383656366
32,0.8,-3.507173391714112,-3.087505301238763,14.026160102461233
36,0.9,-3.7946734180379695,-2.6694614616099375,1.3054381330483338
40,1.0,-4.004470974051076,-1.545223830367278,9.14440075229427
0,0.0,-4.356190537509725,-9.642398932379807,0.0
4,0.1,-5.293315335280971,-9.108985761215013,-4.037116266067402
8,0.2,-6.073415272679217,-6.535890757689206,17.929950661272784
12,0.3,-6.6364284925026285,-4.754065773512969,12.188117643525743
16,0.4,-7.052203290761188,-3.5809783902467056,7.573125850074739
20,0.5,-7.428823053746816,-3.945345102815254,-7.40986475554398
24,0.6,-7.847567271062194,-4.421602935573591,-8.950020500739559
28,0.7,-8.296457957401083,-4.554004466716399,-5.812922174819528
32,0.8,-8.722322891471897,-3.972976402195204,1.5516313045011714
36,0.9,-9.065877810439016,-2.9157396535568503,7.136818296709837
40,1.0,-9.271525351421941,-1.225379146885984,14.847129656877101
0,0.0,-4.679263026885037,-17.642554503449663,0.0
4,0.1,-6.303186804433112,-14.881923891122385,11.367068347787566
8,0.2,-7.66174733444895,-12.331781992135285,11.915813689708372
12,0.3,-8.792844572442348,-10.323626449888513,8.770583042529687
16,0.4,-9.77096633525899,-9.256589787533908,0.8891489953756846
20,0.5,-10.66551285780789,-8.644539796890514,-2.8249653190589825
24,0.6,-11.462645017473296,-7.320172506668218,5.272351305564996
28,0.7,-12.071941570017408,-4.905988244120089,18.048877100036442
32,0.8,-12.465367256420281,-2.9943803074592257,15.181822502576537
36,0.9,-12.84093991094003,-4.4921147024100785,-18.73307049470929
40,1.0,-13.258150948864202,-3.8625962815133965,2.123073829721548
0,0.0,8.111175339128721,-4.416986502798451,0.0
4,0.1,7.686015287531485,-4.091636131790192,-0.9980968058890802
8,0.2,7.223835428269856,-5.134581526575233,-15.051252540466065
12,0.3,6.720441660147434,-4.936593093255049,-3.05405334802197
16,0.4,6.191933618080824,-5.622143806705467,-12.140587555170018
20,0.5,5.642277037853126,-5.375104434655998,-3.0261720817822066
24,0.6,5.1999777741875555,-3.502092502612096,14.307126683783494
28,0.7,4.914174388086959,-2.235088435234289,9.812006812772513
32,0.8,4.763310922289386,-0.8059951336476233,12.782298357891534
36,0.9,4.649452279909859,-1.4602748687020735,-7.6813837743390145
40,1.0,4.604055891324916,0.519358701838705,19.342371819559133
0,0.0,0.7315812234468524,-16.455526533660752,0.0
4,0.1,-0.9058131597865416,-16.295035535277542,-14.769033848505106
8,0.2,-2.525159100430353,-16.09521309664586,-14.195235020124901
12,0.3,-4.023769073435479,-13.91334477616016,6.832583474802032
16,0.4,-5.419955970049361,-14.00880245982209,-14.91644580276191
20,0.5,-6.737904431819672,-12.37735306805516,3.1350092999622383
24,0.6,-7.883352588592354,-10.561863190202562,6.700417210795372
28,0.7,-8.898789261532546,-9.76022861856479,-2.138021013028002
32,0.8,-9.780844265350837,-7.911675542095922,9.664980726502002
36,0.9,-10.455063816111544,-5.61105279644896,16.264031948859042
40,1.0,-10.914835133301848,-3.6175923520269446,15.336891272313963
0,0.0,-4.227253068672347,-0.5956269736379838,0.0
4,0.1,-4.271513796325545,-0.29460379640472767,2.5676244957996097
8,0.2,-4.360047124028484,-1.4566977523290696,-12.50627283627383
12,0.3,-4.541403954193505,-2.158740094917745,-8.833991727538223
16,0.4,-4.7017532433484135,-1.0664475308251755,9.319432749375306
20,0.5,-4.875626644108796,-2.3889819174414835,-14.964077873768197
24,0.6,-5.134613161484077,-2.784163173267319,-6.54167773201269
28,0.7,-5.3918852554942935,-2.368210102960198,1.5868097629674338
32,0.8,-5.643251037586774,-2.6543375428366787,-5.374932219691244
36,0.9,-5.924704505795532,-2.969480316960718,-5.96596242332971
40,1.0,-6.188667831595823,-2.3205990842397806,3.8491790692046877
0,0.0,2.9625802911939285,-8.934211855849648,0.0
4,0.1,2.1340505640737093,-7.657655087543292,4.480270411860161
8,0.2,1.4482511290915385,-6.084547699855967,8.873079527050443
12,0.3,0.8779774074995331,-5.333443056795062,1.8083092146880695
16,0.4,0.41434758844053193,-3.9620067869090883,9.078064508268863
20,0.5,-0.022261660965589125,-4.756931660913271,-12.31534123410385
24,0.6,-0.5068881686434631,-4.932670008235007,-6.603648549997132
28,0.7,-0.9259743058982454,-3.4733703452630937,10.402135257170286
32,0.8,-1.189961635641491,-1.8336995427515002,13.756834727682666
36,0.9,-1.4005522360572153,-2.369189126288934,-7.460801839532243
40,1.0,-1.6548632733981417,-2.7113302191486883,-5.964521302007615
0,0.0,-6.009749948922362,-10.517993262234665,0.0
4,0.1,-6.964739934030588,-8.613542005328412,9.494612717976906
8,0.2,-7.695817454400964,-6.050715067112863,18.31749417844869
12,0.3,-8.306898441147634,-6.168934669428318,-7.293005890624151
16,0.4,-8.85192923702605,-4.755238918000729,8.686649555488792
20,0.5,-9.397924526928865,-6.141565290509309,-19.323216624116874
24,0.6,-10.056455506737208,-7.014507689934989,-15.31473379234348
28,0.7,-10.639386109473701,-4.682957066859145,17.486200203390162
32,0.8,-11.074398417771725,-4.028199900211868,2.197448583489443
36,0.9,-11.497289780571649,-4.423047656393587,-8.177391189819584
40,1.0,-11.891357298000674,-3.474115591313399,5.548645476508398
0,0.0,6.558782859853245,-8.046398741195421,0.0
4,0.1,5.764681260502715,-7.839087851579343,-5.867907097344904
8,0.2,5.065364170839824,-6.174984378154907,9.647863837615102
12,0.3,4.4052612283534724,-7.0131080709256235,-14.982266352571001
16,0.4,3.7326907137800407,-6.447723722869801,-1.0718616651766588
20,0.5,3.0447286430344573,-7.297359456026416,-15.375978039022637
24,0.6,2.442576231415512,-4.787512587354989,19.076944570524084
28,0.7,1.9053102676308473,-5.938624683508843,-16.883780599385794
32,0.8,1.4186705191528226,-3.8293195144132017,16.226654206175446
36,0.9,1.0733904180779688,-3.0886253527821106,3.9541406055619177
40,1.0,0.7921662522036563,-2.5449182399783243,2.6248294692943475
0,0.0,-4.18729311735619,-7.1177997882159545,0.0
4,0.1,-4.897993530412296,-7.096562370884653,-6.894629957250448
8,0.2,-5.501180245962678,-5.002074258687733,14.91301396646304
12,0.3,-6.016167845942782,-5.292832576424448,-8.057459177170365
16,0.4,-6.530922170937252,-5.007016727210065,-2.2893847578032407
20,0.5,-7.075446139747655,-5.869097037920887,-14.066042795214692
24,0.6,-7.589276648082649,-4.431469593724238,9.237969358613952
28,0.7,-8.07780534493312,-5.324227523748627,-13.812866268751144
32,0.8,-8.581112210513787,-4.751454415677412,0.6946624249027487
36,0.9,-8.937594313890903,-2.4170872878526284,19.7788502444741
40,1.0,-9.201512882392501,-2.854003360998058,-7.008346416472655
0,0.0,-8.388342878785867,-7.075970678853102,0.0
4,0.1,-9.017004563725987,-5.5231392316762244,9.24169762236452
8,0.2,-9.553529003640683,-5.212525597906888,-2.2591080614565904
12,0.3,-10.067120753469217,-5.06182072797479,-3.628868798967421
16,0.4,-10.562313788965712,-4.845642354497801,-2.7901466201982394
20,0.5,-11.081428306668307,-5.52532189477084,-11.987940579759568
24,0.6,-11.67250479456559,-6.283572459518223,-13.493270526450182
28,0.7,-12.257510105313123,-5.430745175108747,2.6782197366158087
32,0.8,-12.778434796911782,-4.995009704622044,-0.851892211123122
36,0.9,-13.212895259794806,-3.7155208145859677,8.450284271526982
40,1.0,-13.572940825777973,-3.4891625147890313,-1.3368726618657725
0,0.0,-2.0048075933074543,-6.489481193657355,0.0
4,0.1,-2.596194901192384,-5.357134268139741,5.409596176325152
8,0.2,-3.1544808922075322,-5.801185924410312,-10.023376472858896
12,0.3,-3.6836762807577776,-4.799415242590883,4.725752932690028
16,0.4,-4.063642920390661,-2.8326908284778414,15.867577744799938
20,0.5,-4.344089253270585,-2.777161169230684,-2.2491667363290944
24,0.6,-4.6191233664033655,-2.724400294810564,-2.22273238712809
28,0.7,-4.8706127702189494,-2.3122557132876387,1.606551777071921
32,0.8,-5.186034233972061,-3.9685728755274083,-19.717386259930407
36,0.9,-5.659153881414733,-5.4688201189677015,-19.73366890883164
40,1.0,-6.166068983858328,-4.6825836869685595,2.793213295553212
0,0.0,-7.5474322689833695,-13.243254241814919,0.0
4,0.1,-8.89805185288234,-13.760517813147398,-18.67883155231889
8,0.2,-10.12788955355122,-10.884167386054338,16.46512726423728
12,0.3,-11.238598066142194,-11.322695285292465,-15.492364118295402
16,0.4,-12.27988494683941,-9.532867815917378,7.485405886774153
20,0.5,-13.14939681297654,-7.88483219046513,7.785237593146803
24,0.6,-13.98873693213264,-8.885298532048997,-18.39806460740413
28,0.7,-14.920494905899908,-9.735690111941718,-17.82149553660469
32,0.8,-15.921813046883562,-10.281576123534263,-15.472041525767185
36,0.9,-16.891105654280654,-9.123572862847345,1.8871065328929078
40,1.0,-17.754105092185398,-8.152596144050722,1.0797728089135745
0,0.0,-8.714948612183981,-6.916333150049805,0.0
4,0.1,-9.421569075390227,-7.211163100351388,-10.014504135081634
8,0.2,-10.150791740992473,-7.3706328258061315,-8.886923910573392
12,0.3,-10.827011810084507,-6.173713881131567,5.2069887558217545
16,0.4,-11.41506846212143,-5.597028973221318,-0.11371744127032102
20,0.5,-11.97603996042463,-5.621985126269345,-5.859276513515761
24,0.6,-12.434834507716431,-3.5878032024716653,15.75387376505536
28,0.7,-12.78337748174599,-3.386412234963281,-1.4715200652150244
32,0.8,-13.125480009334975,-3.4545036490186174,-4.101939416446534
36,0.9,-13.53755596667283,-4.765174621424949,-17.227469297445342
40,1.0,-14.056840201375188,-5.606490478116339,-13.606000913941347
0,0.0,-0.7429831169109118,-10.417372840778139,0.0
4,0.1,-1.6377059021381513,-7.525276438774206,19.973736167764727
8,0.2,-2.373815538604533,-7.202298361559498,-4.131315592518629
12,0.3,-3.1275407932348505,-7.861226426552275,-14.126533196232987
16,0.4,-3.9174808960341925,-7.9363242082955905,-8.650378845428905
20,0.5,-4.646655939637986,-6.668306766379841,5.388423983117143
24,0.6,-5.290847825899167,-6.222952296541152,-1.9883741642272597
28,0.7,-5.8853770382579125,-5.676734070818867,-0.483109866366938
32,0.8,-6.382592728653686,-4.290676841673659,8.888415387492053
36,0.9,-6.858661095498007,-5.2152829609674685,-14.006744861383593
40,1.0,-7.381734636477014,-5.245681303984995,-5.534718839967843
0,0.0,9.301798864252834,-4.393025903599289,0.0
4,0.1,8.819907739204321,-5.230835431924347,-13.197006533734799
8,0.2,8.28716808105622,-5.420792310589029,-7.226965368127164
12,0.3,7.736926184554617,-5.581369774320075,-7.108193602325956
16,0.4,7.182867136355196,-5.5011479965099985,-4.738372703893017
20,0.5,6.718700565251164,-3.8103585540864042,12.266228713196071
24,0.6,6.367267051403688,-3.228015817895802,2.3090922234318434
28,0.7,6.114113117788965,-1.8578944062677378,11.169674780134137
32,0.8,6.019354652510697,-0.06711622904659806,16.96019711942968
36,0.9,5.996207594247628,-0.39043715206238644,-3.4646798127873737
