,Unnamed: 0,Unnamed: 0.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
2065,2065.0,5.0,0.5,206.4694,217.8541,228.0795,237.1384,245.0504,251.8679,257.683,262.6366,266.9286,270.8299,274.6937,278.9621,284.1633,290.8943,299.7867,311.4614,326.4868,345.3636,368.567,396.6768,313.78573809631945,447.0668060886328,2393.189,336.0305000000003,1309.3284000000003,-61.13210000000001
2066,2066.0,6.0,0.6,302.069,291.7816,283.254,276.7213,272.2781,269.875,269.3514,270.4901,273.0766,276.9484,282.0266,288.3285,295.9651,305.1305,316.0903,329.1784,344.8076,363.507,385.9958,413.3164,472.9914495405951,253.9953016570094,2729.2195,150.4463999999998,973.2979,-43.125
2067,2067.0,7.0,0.7,429.1233,393.6239,364.7696,341.6084,323.5242,309.9979,300.494,294.427,291.1688,290.0681,290.4663,291.704,293.1237,294.0783,293.956,292.225,288.4959,282.589,274.5872,264.8535,268.6716547595728,194.9383317627453,2879.6659,234.1329000000001,822.8515000000002,-3.0020999999999844
2068,2068.0,8.0,0.8,276.6875,283.947,289.9157,294.2713,296.9292,298.0138,297.7907,296.581,294.6786,292.2859,289.4757,286.1803,282.2054,277.2632,271.0188,263.1454,253.3817,241.5844,227.7657,212.1065,178.89710831467423,457.1785160424126,3113.7988,335.56309999999985,588.7186000000002,-14.986199999999997
2069,2069.0,9.0,0.9,199.6194,218.4984,235.0132,248.8445,259.8977,268.2878,274.3001,278.3456,280.9254,282.6126,284.0511,285.9629,289.15,294.4775,302.8295,315.0441,331.8483,353.8342,381.5233,415.573,354.24250256078176,206.30976408934032,3449.3619,253.1555000000003,253.1555000000003,-44.7122
2070,2070.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,202.397343819602,181.8901762204196,0.0,537.6737,3112.0418,13.98520000000002
2071,2071.0,1.0,0.1,216.0071,228.2712,238.934,247.8541,255.0166,260.5177,264.5302,267.2577,268.8884,269.5559,269.3108,268.1056,265.7945,262.1486,256.8874,249.7259,240.4311,228.8803,215.1068,199.3203,295.3158267234005,246.9768798606881,537.6737,724.7212999999999,2574.3681,13.98520000000002
2072,2072.0,2.0,0.2,288.1669,281.8046,276.4398,272.1892,269.0467,266.8856,265.4859,264.5776,263.8875,263.1796,262.2838,261.1109,259.6533,257.9741,256.1841,254.4097,252.7557,251.2689,249.9116,248.5521,426.8806842748198,467.2117859234744,1262.395,519.9391,1849.6468,13.98520000000002
2073,2073.0,3.0,0.3,393.2685,365.2368,341.8788,322.6551,307.1661,295.0338,285.8651,279.2711,274.9186,272.5887,272.2272,273.9729,278.1578,285.2734,295.9099,310.6789,330.1487,354.8292,385.255,422.2177,386.8714669133517,431.29331950318,1782.3341,143.61480000000006,1329.7077,13.98520000000002
2074,2074.0,4.0,0.4,367.2035,350.8906,337.2109,325.6837,316.0114,308.0363,301.704,297.0299,294.0717,292.9062,293.6132,296.2667,300.933,307.6773,316.5793,327.76,341.42,357.8932,377.7187,401.7448,357.55260485074393,349.0647297211484,1925.9489,63.05739999999992,1186.0929,13.98520000000002
2075,2075.0,5.0,0.5,345.3714,335.3911,327.1498,320.3195,314.685,310.124,306.583,304.0518,302.5375,302.0411,302.5391,303.9734,306.2502,309.2514,312.8572,316.9797,321.6013,326.8133,332.8457,340.083,465.6228310315808,288.8681015653689,1989.0063,118.03580000000012,1123.0355,13.98520000000002
2076,2076.0,6.0,0.6,427.6429,397.4478,373.25,353.9321,338.7164,326.9852,318.1926,311.8303,307.4219,304.5271,302.745,301.7136,301.1068,300.6337,300.043,299.1367,297.7881,295.9632,293.7339,291.2791,201.6598179575612,252.30987366322452,2107.0421,166.69619999999986,1004.9996999999998,13.98520000000002
2077,2077.0,7.0,0.7,224.5092,245.196,262.8381,276.9355,287.3973,294.4839,298.6952,300.6437,300.9395,300.1059,298.5308,296.4515,293.966,291.0611,287.6516,283.6215,278.8642,273.3165,266.9805,259.9317,294.0059738755894,259.8591606179847,2273.7383,242.5601999999999,838.3035,13.98520000000002
2078,2078.0,8.0,0.8,290.9738,288.5595,286.8447,285.8399,285.4695,285.5811,285.9722,286.4259,286.7427,286.7633,286.3797,285.5337,284.2093,282.4207,280.2008,277.5905,274.6304,271.3558,267.7927,263.9577,317.3098397834158,257.1658196954129,2516.2985,312.83950000000004,595.7433000000001,13.98520000000002
