,mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,u_0,u_1,u_2,u_3,ctg
13,-4.618638860182569e+17,-1.061643745336831e+17,-1.2987995418324032e+18,-1.952433851833712e+17,1.2741728358196997e+18,5.341874015409445e+17,2.024180081955697e+18,3.058275183623208e+18,2.3710062759685708e+20
14,-7.848847903428656e+16,-4.8946742177278726e+17,-1.8523924974167923e+18,1.5166838758982602e+17,1.2554549712902134e+18,7.456193038182263e+17,2.4851698979172357e+18,3.016770400187397e+18,2.3262418425160345e+20
15,-1.1080821475386464e+17,-8.784250685286363e+17,-1.949145026767393e+18,-1695096874169794.2,1.1044552135804782e+18,1.2089337043690263e+18,2.610712853345133e+18,2.9767619112874173e+18,2.2758666857209007e+20
16,-5.727468077569783e+17,-5.383147118451904e+17,-1.9409023249619827e+18,4.328999707385727e+17,-2.310352685664221e+18,-2.8554546324894352e+17,3.4381411989755023e+18,-7.125603556635673e+18,2.22166200027337e+20
17,-1.0329712072737317e+18,1.5144788095945622e+17,-2.2398709139291343e+18,7.760805300123434e+16,7.295657517256339e+18,-2.9192167309297633e+18,1.8303244319004695e+18,6.066249437174235e+18,2.1384394666742347e+20
18,4.6905428137850963e+17,8.403561656750956e+17,-1.8438127846796344e+18,2.2192081937291917e+17,5.990541155995905e+16,2.941518690364547e+17,2.51806280687232e+18,3.571736184205577e+18,2.030372735812113e+20
19,5.2808357501107616e+17,3.945488059278849e+17,-1.8548542408238403e+18,4.054895014103966e+17,3.883341556787325e+17,3.028795518052179e+17,2.4724642509805614e+18,3.177879606859302e+18,1.9812777341982104e+20
20,1.2854956307624865e+18,1.287661119677952e+18,-1.2220574505193372e+18,3.014140258853255e+16,-4.8754952282892826e+17,-4.332467195294414e+17,1.8154555215784837e+18,3.659535017110295e+18,1.9336550657557253e+20
21,2.0347792949203264e+17,6.218473900349354e+17,-1.334602530951493e+18,6.097838195098303e+16,3.0413477638988397e+17,2.2595391941724506e+17,2.073657050790941e+18,3.0979657978176773e+18,1.882549353832748e+20
22,1.2218989653510577e+18,1.2338609500909202e+17,-1.6857634284532902e+18,-2.7000311040379674e+17,-1.700590515996026e+17,2.7180267774386714e+17,2.3191381433782195e+18,3.4863544289278126e+18,1.8429362649485224e+20
23,1.70459344676409e+18,-4.4296757263300563e+17,-1.7778756973750328e+18,-1.761465820130717e+17,-2.4210306681818704e+17,5.106882817828834e+17,2.3242394367786e+18,3.457385467359312e+18,1.7951942354441886e+20
24,1.8799623812743764e+18,-1.0441194577988458e+18,-1.802996307340188e+18,2.2475701792423734e+17,-9.530467714684462e+16,9.000829413529592e+17,2.2897580667203377e+18,3.209758199176859e+18,1.7420142376865677e+20
25,7.076244569286056e+17,-4.5790464834029357e+17,-1.2402832528173955e+18,-1.4351380931369256e+17,-1.0300971573710003e+17,1.0914430726642368e+18,1.8485835001085463e+18,2.9898767101350313e+18,1.6847805424428945e+20
26,3.130203446527078e+17,1.2907682479776866e+17,-6.643802317368305e+17,-4.1144932368789146e+17,-5.798095483028691e+17,1.2200837135438129e+18,1.481273303806489e+18,3.173113216189166e+18,1.64186934661267e+20
27,1.1187582695243555e+18,5.487558849678482e+17,-1.0003417373030854e+18,-7.739228644936223e+17,-7.897336258232694e+17,1.5933026976754797e+17,1.798923083457053e+18,3.327121427898228e+18,1.6020083140790823e+20
28,-5.560067864957904e+16,4.76969477309409e+17,-9.744033129862388e+17,-7.850206342601693e+17,-2.208226299033726e+17,4.9375061151932045e+17,1.7707098969844483e+18,2.709474027740597e+18,1.5544238782629072e+20
29,-2.848621087979749e+17,8.437238344446906e+17,-1.9428737418320803e+17,-9.426360500981944e+17,-6.860289549640919e+17,7.956025767256298e+17,1.1369959820296732e+18,3.0100132684229837e+18,1.5169901219161414e+20
30,-7.674829514087634e+17,9.910353879322084e+17,1.0018902167763503e+18,-7.965067265195969e+17,-3.9148624784569805e+18,-7.118511128801595e+17,7.432834064144803e+17,-6.925806051802913e+18,1.4775193711678092e+20
31,7.233155361541988e+17,5.5793804162438886e+17,1.4137372537666575e+18,-4.2304219565096237e+17,-5.461899181684699e+17,2.5997886702982947e+17,-6.60992561411838e+17,2.899217193465886e+18,1.3982557795068518e+20
32,-4.6497765386050035e+17,4.0965639536781126e+17,1.848478641082141e+18,2.0796450712739834e+17,5.755895633140808e+18,-2.1974719959319862e+18,-2.1114466532679053e+18,6.208846262165292e+18,1.3608337216704907e+20
33,-5.667281411278115e+16,1.2975356834868315e+17,2.0865955783666458e+18,4.742561179035342e+17,-3.7956935936944077e+18,-1.7544521322170122e+16,-4.602241285737766e+17,-6.988495932999303e+18,1.2648100329607715e+20
34,7.731518617908076e+17,-2.7570186152927088e+17,2.059074380905888e+18,-1.647067962181781e+17,-4.426308001703825e+17,1.0627433878558248e+18,-1.2713073075221942e+18,2.8768112415370834e+18,1.194763851684165e+20
35,1.7491194956862546e+18,-1.2675730927272673e+18,1.493771775522178e+18,-3.704685753680515e+17,-4.302917757438227e+18,-7.474584237488362e+16,1.1408752720811102e+16,-6.776428791632893e+18,1.150133213496517e+20
36,1.8767507599978772e+18,-8.517379721398948e+17,-8.856325365322463e+17,-4.1422707985286214e+17,-6.639675003495407e+17,9.449369054524303e+17,1.6508448853155878e+18,3.3575174027590753e+18,1.069901043079164e+20
37,8.428421870200118e+17,-9.438298972769512e+17,-1.7977896338118244e+18,-2.8267937359749885e+17,6.231705071153276e+18,-2.546437269209562e+18,1.3225649095948093e+18,6.449748510158525e+18,1.0166729678671666e+20
38,4.3113991168518746e+17,-3.178485473713588e+17,-1.6926989433320192e+18,-2.0421711949526824e+16,3.681359179096038e+17,6.440315772098952e+17,2.3293892464954655e+18,2.5979316880202537e+18,9.145849836080543e+19
39,2.6579300070598954e+17,-6.342884272577504e+17,-2.1297355261728634e+17,6.689311801142122e+17,6.332440219605755e+18,-2.2259584986440205e+18,-3.2289173087922534e+17,5.893748979277497e+18,8.725769958881876e+19
40,2.248492765831495e+17,-6.585822595834783e+17,1.935559123105419e+18,1.1515860827517344e+18,-2.728662520160019e+18,2.912823843777106e+17,-1.4694242371872174e+18,-6.582534662879126e+18,7.89791867942679e+19
41,5.060541217274889e+17,-2.6061531239620077e+17,2.1603080039934172e+18,8.208833848250668e+17,9.807880162805628e+17,5.212996169082157e+17,-2.4569573646173343e+18,2.5423111296811643e+18,7.145794652095398e+19
42,4.279610848658632e+17,8.03478599486837e+16,2.448408268620619e+18,1.711058888145204e+17,-2.360927961234859e+18,-1.7675928741771197e+18,-1.960957979677716e+18,-7.272540281357008e+18,6.633333804573925e+19
43,4.8135010741378534e+17,-6.21388171119936e+17,2.7404480112294876e+18,2.062843363671649e+17,-2.1173638320261053e+18,-1.3867933925968008e+18,-2.2988157560063188e+18,-7.433158306415118e+18,5.808841694639106e+19
44,3.5137578579302596e+16,-1.4544335003173866e+17,1.6172262997861e+18,-2.77178881852336e+17,7.555464565622284e+17,7.324966507025199e+17,-1.6927170644236012e+18,3.07898143785792e+18,4.94456159898037e+19
45,3.69627925807381e+17,4.897477351403714e+17,-4.536296572048768e+17,-3.248920350587662e+17,-1.0757611672933338e+18,1.1489538999775044e+18,1.5105907144771261e+18,2.9637023876716145e+18,4.527825212990582e+19
46,2.1624980197919846e+17,-1.4929571334329795e+17,-7539382727043757.0,-3.3377451316283556e+16,-3.8646392245353994e+18,-2.825783166016952e+17,1.619620314001425e+18,-7.251195969468564e+18,4.110979936859033e+19
47,3.5498809314194176e+17,2.4389937043353354e+17,2.239054897509884e+17,-1.1149369833605534e+17,3.172919922585653e+17,8.145893416338378e+17,-8.164024786056929e+17,3.4514818954980096e+18,3.4397551281603875e+19
48,-3.81356293919775e+17,8.810597355883998e+16,1.248787720780275e+18,7.53836008801383e+17,6.828201853502897e+18,-2.305288454701214e+18,-2.565315556553328e+18,6.53069533338679e+18,3.123052510177456e+19
49,1.517002909041478e+17,1.0169419637302176e+18,1.970772310777149e+18,9.400078445591203e+17,-3.571460981883888e+18,4.628905174693647e+18,-1.5346388371665364e+18,4.695858327917263e+18,2.087973150417231e+19
50,3.777983077068145e+17,3.6324319111029427e+18,2.3283239972346685e+18,1.7797747466575496e+18,2.540207368586381e+18,-1.6396735462934157e+18,-3.1339434867075753e+18,7.817023912423303e+18,1.1624588638356324e+19
