x_0,x_1,x_2,x_3,u_0,u_1,ctg
1.971111179308553801e+03,-2.064195773691065187e+04,7.787480649288739869e+02,-4.371731689181410911e+04,-4.701579354658467309e+03,2.653610637894315005e+03,1.955716500506085157e+07
-1.289560639676003348e+03,-2.357672365708476354e+04,5.757978383644962150e+02,-4.293615280271885422e+04,-2.660460701081968182e+03,-5.714186903015832286e+03,1.962554323999869451e+07
-3.289614186670016352e+03,-3.802609230984260648e+03,-1.667879308782152748e+03,8.481658808464273989e+02,-1.900802411048714021e+03,-6.531003878747933413e+03,1.963515150860597566e+07
-2.150822271323489076e+03,1.869555639963699650e+04,-3.650033940901137612e+03,4.379597950803727872e+04,-4.863817263397000715e+03,6.811515574666071188e+03,1.970344390072587505e+07
8.482813995069132034e+02,2.028051542328016512e+04,-3.848853185348680199e+03,4.127992070780719951e+04,-9.937890568687334962e+03,7.699335468978817516e+03,1.976970147144181654e+07
2.474764896852177571e+03,-1.053475022472267028e+03,-2.568392943708968232e+03,-4.122412254627330185e+03,-1.354016536173636268e+03,-2.658957777035131585e+03,1.977992051655947790e+07
1.335096922124279672e+03,-9.962222247415245874e+03,7.236894451965258668e+02,-2.039273799230315853e+04,5.056485885015668828e+03,8.583859328647216898e+03,1.981233426316651702e+07
-4.807161469189094305e+01,-3.552891195506912482e+03,1.733898999823626809e+03,-5.977709193116764254e+03,7.310834182326616428e+03,-7.454735622592494110e+03,1.982364683416965604e+07
-6.637269092797964731e+01,7.129823554643523494e+03,1.403284532367036945e+03,1.436037873626644796e+04,-4.851071196869178493e+03,9.994983946539479803e+03,1.984660669368386269e+07
5.998496763388835689e+02,-3.016062252321947653e+03,-9.547317881441293821e+02,-6.665367217641183743e+03,1.133555768228063243e+03,-8.139174039568850276e+03,1.985784270461830869e+07
5.448276753963853736e+01,-1.937125306574026126e+03,5.023393387618133374e+02,-3.738092390980257733e+03,-2.429003374675451596e+03,8.774869957559130853e+02,1.986407474442216381e+07
-2.494685480000191546e+02,-3.841709949682835486e+03,-4.330929498969032920e+02,-6.684754818220878406e+03,-4.835324900424424413e+03,-6.378646879313770114e+03,1.987528377068796381e+07
-7.049436523563398396e+02,-4.590430295664584264e+03,-1.307832733986059111e+03,-6.742086876241612117e+03,-1.382597960593335301e+03,6.239636656753778880e+03,1.988862906424621120e+07
-8.843825654944265580e+02,2.873500559801957934e+03,-1.196895430480329424e+03,8.589996370188851870e+03,9.541914081123344658e+03,8.120267388561442203e+02,1.990217383917217702e+07
2.438223093164771171e+02,1.920617507041493809e+04,7.824276711019605273e+02,3.769300444581464399e+04,-6.567789950773470991e+03,9.831030752918239159e+03,1.996009926866882667e+07
2.026673423151281668e+03,-1.375061551891262752e+03,-1.201507265269374102e+03,-6.272295141410663746e+03,-3.714087846901675221e+02,-1.233489866032783539e+03,1.997097480605055019e+07
9.447001315200133149e+02,-1.085130930056100624e+04,1.315298392713663588e+03,-2.336331772293179893e+04,-4.028636235692335504e+03,9.542806690704001085e+03,2.000744943159827590e+07
-8.101609066236813987e+02,-1.504971231945781983e+04,1.533621228907334455e+02,-2.785776400689950242e+04,-8.324203008568934820e+03,8.770114424519641034e+03,2.005132043095414713e+07
-2.361504665810536608e+03,-1.032147005150607401e+04,-2.308755329966867976e+03,-1.425563863352249973e+04,6.940996550848863990e+03,3.279710754061328771e+03,2.008056779963495210e+07
-2.083981339889402079e+03,2.065853889663566952e+04,-1.057141428235861895e+03,4.624747115051886067e+04,3.920804803186127174e+03,-4.362224180913110104e+03,2.015061493245023116e+07
1.356513825959231553e+03,2.677557267466646226e+04,-1.426793535385838823e+03,5.112108666303577775e+04,-5.654402055399181336e+03,-6.102907453241361509e+03,2.023129489914928004e+07
3.506638186328539177e+03,-1.130554160851835150e+03,-5.683657740213495799e+02,-8.623501960365552804e+03,6.899148380510596326e+02,2.207503610084824686e+03,2.024512395923084766e+07
1.821763888101736029e+03,-1.820785661300134234e+04,2.760303521875647675e+03,-4.002829748737329646e+04,1.327012568243659189e+03,-3.328717216751786509e+03,2.030794218074119836e+07
-9.608528837927616451e+02,-1.848742653545294888e+04,2.230277207486203679e+03,-3.530349630441101181e+04,1.423499693703970479e+03,8.738442116187670763e+03,2.036492423367233947e+07
-2.510628849320069094e+03,-2.798102130209851111e+03,1.884052786343669084e+01,-7.476334894123692720e+02,-2.522031852309040914e+03,5.849592595455451374e+03,2.037099943866914511e+07
-1.762610713761363741e+03,9.932945449950158945e+03,-2.461250532690694854e+03,2.386019810321030673e+04,9.348765240183111018e+03,-5.726330228009248458e+03,2.040901644346875697e+07
4.918853902960953519e+02,2.699737124057592882e+04,-2.760040192623770849e+01,5.238029464623796230e+04,-5.551853975315534626e+03,2.083753803782683462e+03,2.048891359514779225e+07
3.024809694322162159e+03,1.679717365750838326e+03,-8.687939808692184442e+02,-2.667886630049829819e+03,1.865617188875243301e+03,4.132139590293256333e+03,2.049715480281878263e+07
1.869907134168595803e+03,-1.365957112513249012e+04,2.703414670917228705e+03,-3.163264007474972459e+04,7.765524573605118348e+03,-4.068305754414158400e+03,2.054702033582375199e+07
-2.418521340530990358e+02,-1.047806845624466041e+04,3.665438671551080461e+03,-2.201680077640986201e+04,-5.923137723321688100e+03,-4.894062524454587219e+03,2.058342249586201087e+07
-1.566795267492216453e+03,-1.446829940211548819e+04,-4.940088006850219244e+02,-2.620561118292917672e+04,-6.323277920740440095e+03,2.028225679814206160e+03,2.062615721051523462e+07
-2.711341196719050004e+03,-4.569369156504255443e+03,-2.333684015115159127e+03,-3.037958400685936340e+03,-1.618186581055340866e+03,-2.941966867415928391e+03,2.063880956328425929e+07
-2.006454712559666405e+03,1.418585079730522193e+04,-2.887192468158453721e+03,3.342576493646069139e+04,-4.377104512475816591e+02,-1.762530370630416655e+03,2.069131482619874179e+07
5.185833292492188775e+02,2.041774579004807674e+04,-2.438699570275615315e+03,4.083104375417195115e+04,5.148589756400677288e+03,1.977423579118616544e+03,2.075552089864248782e+07
2.773668462001191529e+03,1.468829177420456836e+04,7.106532667326591763e+02,2.386435768572490633e+04,-8.820541013384614416e+03,7.463354218173593836e+03,2.079755786983115226e+07
2.821269378640161449e+03,-1.967510464499765294e+04,3.627116093708588664e+02,-4.424755817117840343e+04,-5.764291235041097025e+03,-8.437151369267861810e+03,2.086466451363534108e+07
-8.211277976352831729e+02,-2.994220204135047243e+04,1.185028075379420670e+03,-5.719017320854083664e+04,-2.691196642538227024e+03,6.045066178806111566e+03,2.095380304475824535e+07
-3.779637215898364047e+03,-1.046078838435895523e+04,-1.011902980920189748e+03,-1.197713984594573412e+04,-9.930875191542074390e+03,4.631132753183550449e+03,2.098103251318536699e+07
-3.466852734345464796e+03,8.537868418418134752e+03,-5.400639705568183672e+03,2.679227752225913719e+04,-5.470107441164571355e+03,3.039699743512195710e+03,2.102523015156595781e+07
-9.859215465065933586e+02,2.491384321015603928e+04,-5.280075136018471312e+03,5.499990416323697718e+04,5.654655501886671118e+03,7.481868338790602138e+03,2.111140989562187716e+07
2.596667100450278667e+03,3.075489121714268549e+04,-1.302808086552824079e+03,5.814685553418243217e+04,-9.113926385632958045e+03,-6.751376049519421940e+01,2.120421111756020412e+07
4.601093484062386779e+03,-8.180330485219529692e+03,-6.860921256334439704e+02,-2.340643214509699828e+04,-8.550254702491360149e+03,-8.637253731233497092e+03,2.124108506580021605e+07
1.398911038492329681e+03,-3.545469340403090609e+04,1.464541795582780196e+03,-7.144321821107127471e+04,-6.593377929539752586e+03,-6.137486261429099613e+03,2.135084643024939299e+07
-3.251086736831394774e+03,-2.817397059089913819e+04,-2.205780965430396918e+02,-4.724586732225001469e+04,-4.659661043120478098e+03,-5.506785005755767997e+03,2.142973793299591541e+07
-4.870378935581060432e+03,5.027825858983072976e+03,-3.932841288791916213e+03,2.291668844076198002e+04,1.794752302438149854e+03,7.441809857818447199e+03,2.146648566752003506e+07
-1.829327615752465817e+03,3.887293102535042271e+04,-4.835224418889039953e+03,8.417567527285806136e+04,-6.159508895847939129e+02,1.330034680666978602e+03,2.159619882585288584e+07
3.447914548819312131e+03,3.357577252544785733e+04,-3.250669739510461568e+03,6.256268894992281275e+04,1.231222311403076674e+03,-3.075459863632896486e+03,2.169903587161658704e+07
5.749779581801268250e+03,1.768434820081597991e+03,1.731630060941302190e+03,-6.821743242973931046e+03,-2.601962044181535930e+03,-2.648094797896825185e+03,2.171510745932238549e+07
3.295901241343506172e+03,-3.423784745743731037e+04,3.998063658015315923e+03,-7.448335677074015257e+04,-4.651447046959884574e+03,-1.612921197482179196e+03,2.183112262844992056e+07
-2.110508442156273304e+03,-4.039075711492739356e+04,2.385148913019643715e+03,-7.573455400754805305e+04,2.176834513230358425e+03,-9.030714145067722711e+03,2.195174359692757204e+07
-5.461349402692173499e+03,-3.382126510143968517e+03,-7.685185819833576488e+02,4.965940207132062824e+03,3.872128516322485666e+03,1.332554327107121935e+03,2.196632153162952513e+07
-3.127765677666193369e+03,3.541979300974338548e+04,-3.878148356636158496e+03,7.789686859532102244e+04,8.099691201543682837e+03,-7.838226633034808401e+03,2.208664410726889223e+07
2.552907498554710855e+03,4.566289460197390144e+04,-1.902075589163596305e+03,8.605773504011637124e+04,4.288114478356146719e+01,-3.461323763704642261e+03,2.222281971999870241e+07
6.416895627584660360e+03,6.200036528592805553e+03,1.400210925577878697e+03,-1.046425319983148711e+03,2.681285459810944303e+03,-9.524745006647439368e+03,2.223788328840044141e+07
4.210415027683592598e+03,-3.249970075801462008e+04,5.961293891755204641e+03,-7.498108036624842498e+04,4.742271763004911918e+03,1.334128566284562112e+00,2.235553577844414487e+07
-1.213565748376759302e+03,-3.880231560366112535e+04,5.752740409721945980e+03,-7.730522659210847632e+04,9.308529640964563441e+03,1.683979223056745468e+03,2.247860962679801136e+07
-4.709270064653275767e+03,-6.413934884476715524e+03,2.483617399421721530e+03,-5.906549883968267750e+03,-6.117757388166190140e+03,-4.399500739239947507e+03,2.249812299903053045e+07
-3.604431930416229079e+03,1.177758734654379441e+04,-4.074435004282475802e+03,3.010828780050362548e+04,-4.598072252208858117e+03,6.683483269953674608e+03,2.254768774111227691e+07
-8.894770311730212597e+02,2.222299112345585309e+04,-4.243054632155712170e+03,4.658880415793932480e+04,-2.259968997004484663e+03,-8.983443540405036401e+03,2.262163206805700064e+07
1.883634407623462948e+03,1.549981630921523174e+04,-1.968375914089513799e+03,2.777431267269827367e+04,1.187830119124766497e+03,-7.459655629441297606e+03,2.266875820736062527e+07
2.791193802209947080e+03,-5.574071062639762886e+02,1.242078748597687536e+03,-6.703340130710598714e+03,7.365020090731006349e+03,-1.591313732959617482e+03,2.268005222714840621e+07
1.716881433069787818e+03,-8.706772144230346385e+03,3.883641607073112027e+03,-2.205809335753427149e+04,-5.939851680029626550e+03,6.607716085026229848e+03,2.271641761569031328e+07
-2.915375639509675239e+02,-2.448208112531790903e+04,1.004738863064789825e+03,-4.874362147392512998e+04,-8.854637270966310098e+03,-1.611326326378562953e+03,2.279093959471657127e+07
-3.207921530380910099e+03,-1.986247037819310935e+04,-1.552941514188786414e+03,-3.238261423905682750e+04,-4.885173331597751712e+03,-4.214759417985045729e+03,2.284794554237839207e+07
-4.063683558080334478e+03,6.640332464232175880e+03,-3.757132410235541556e+03,2.316821986581011879e+04,-4.493848234835806579e+03,4.385617504958347126e+03,2.288557491067675129e+07
-1.532699642143393476e+03,2.595140195142645825e+04,-5.110421748503188610e+03,5.732549724272708409e+04,3.633877019613864832e+03,-3.383631434141547288e+03,2.297549493126155064e+07
2.289815162748380317e+03,3.072322533046413446e+04,-1.933861350252237344e+03,5.833158393449067808e+04,6.375945910278058363e+03,-7.216464972330531964e+03,2.306877341703950614e+07
4.952227943601555125e+03,1.069407746015880548e+04,2.220124673999161132e+03,1.147962400259091191e+04,2.380240541228904476e+03,2.614448021714182687e+03,2.309811947111985832e+07
3.964712393778468140e+03,-2.235452763849487746e+04,4.601524297977177412e+03,-5.351444153286630899e+04,-9.395213781729991751e+03,5.224587396378470658e+03,2.318255467698297650e+07
-6.920267515167511192e+02,-4.687900125772679166e+04,2.267187267274370697e+03,-9.224689428407979722e+04,-2.966472719734707425e+03,7.496130703118124075e+02,2.332463978654357418e+07
-5.653901979088693224e+03,-2.079505487026963237e+04,-4.258722022631000073e+02,-2.954491863660224044e+04,-2.364003178413001478e+03,-3.234702980468809983e+02,2.338105953423179686e+07
-5.391016359236377866e+03,2.180686639835573806e+04,-5.045368390276102218e+03,5.599308155917280965e+04,-8.636524684657360922e+03,1.545939673371462050e+03,2.346929586693883687e+07
-7.351101577995549405e+02,3.599009835296040546e+04,-7.285415198249430432e+03,7.626818043358379509e+04,-6.629243880952908512e+02,-3.861189761217462546e+03,2.358957467108143121e+07
3.685722816809654887e+03,2.790556999830855057e+04,-2.618011484462098906e+03,5.064642004112608265e+04,-5.782660034739903494e+03,2.374061263019762919e+03,2.367443039542213827e+07
4.997807597516537498e+03,-1.038270000319059909e+04,6.629352447475635017e+02,-2.884140028788334166e+04,-6.850319668859878220e+03,7.976384192969584547e+03,2.371931523855547607e+07
1.428778279123079528e+03,-3.803344876690833917e+04,2.357014724729781392e+03,-7.708017898041976150e+04,-7.212160761997876762e+03,-3.182390994386190869e+03,2.383821465930665657e+07
-3.561556356734955898e+03,-3.135640341071127477e+04,-9.150038884645860549e+01,-5.323364125186124147e+04,8.181240497104623500e+03,4.417036445769657803e+03,2.392645776071481034e+07
-4.948004594333850036e+03,1.926962903069785898e+04,-1.478915895760571402e+03,4.983705391470963514e+04,-1.747601981716929004e+03,-8.264780398912324017e+03,2.400199136415031180e+07
-5.010909058420292013e+02,3.727147494171102881e+04,-5.076561618668890333e+03,7.736209766601590673e+04,4.484241887106451031e+03,8.862010122302763193e+03,2.412220258928254992e+07
4.096758694250366716e+03,2.987352046268394770e+04,-9.148730564448896985e+02,5.232375327978131099e+04,-3.813517560933874847e+03,-4.303036207623851624e+03,2.420941149477570876e+07
5.430260887938931774e+03,-1.291870451514096931e+04,1.915018409369871051e+03,-3.620262144615517900e+04,-4.584994686864287360e+03,1.226576123766131786e+03,2.426587810003431514e+07
1.377523942924805169e+03,-4.194582409707840270e+04,3.685047709157950521e+03,-8.624476570387692482e+04,2.946805951984400963e+03,1.404962445061155449e+03,2.439913126148735359e+07
-3.744434727975175065e+03,-2.442195005421926544e+04,2.468376108000132263e+03,-4.136079870931855839e+04,-2.623538841186991704e+03,-5.743593273379629863e+03,2.447112682108686492e+07
-4.791559588278879346e+03,6.082033731508653545e+03,-3.017734923610082205e+03,2.260890894452707289e+04,-2.734535191736297747e+03,4.805590220905125534e+03,2.450762705827479064e+07
-1.976006685965968245e+03,2.998601676114161455e+04,-5.031425924731169289e+03,6.544163004957187513e+04,-2.570075042367643618e+02,4.138506692788127111e+03,2.461006213769620284e+07
2.304205315113215875e+03,2.937308187953983725e+04,-2.902988349935956194e+03,5.544489180306011258e+04,-9.643682362050196389e+03,1.033739835363139719e+03,2.470008730504385382e+07
4.214549247999122599e+03,-7.319677874680777677e+03,-1.053492656928552606e+03,-2.124528019561251858e+04,5.331192702964468481e+03,-5.109645370363573420e+03,2.473392030501907319e+07
1.754601692754948544e+03,-1.767831201522875199e+04,3.991551562102777098e+03,-3.853054574341593980e+04,-1.705509666945508798e+02,3.665211908539855358e+03,2.479587531603257731e+07
-9.546953437650017804e+02,-1.998432096354610985e+04,1.922715875559494862e+03,-3.786308807673519186e+04,-7.431790233855645056e+02,4.084790457690465701e+03,2.485660013629218191e+07
-2.724170839760958643e+03,-5.029632940402125314e+03,-5.426166943998022134e+02,-4.160252043310858426e+03,6.983201651255491015e+03,4.428387699819122645e+03,2.486905680881005526e+07
-1.750309050819282675e+03,2.204149261303602543e+04,-9.058249258730460269e+02,4.741348002608151728e+04,-1.023488344113466155e+03,1.312976087385968640e+03,2.494116791542586684e+07
1.450574495342146975e+03,1.854917887706698457e+04,-1.920346569711343818e+03,3.429839103342190356e+04,2.677356942461319704e+02,5.310333687990012550e+03,2.499738640640141070e+07
2.834799884575823853e+03,1.507063295819024916e+03,7.885408704794111827e+02,-2.861986533346784199e+03,-3.978780671560757582e+03,4.436225757876363787e+03,2.500537879698562995e+07
1.545306542814602608e+03,-2.065393529745105479e+04,1.606182954131889346e+03,-4.439828457178622921e+04,7.603141098457243061e+03,5.529833428894522513e+03,2.507358250635181367e+07
-1.174367528844404433e+03,-1.021676875815770109e+04,3.186239118843814595e+03,-1.910076459521208017e+04,-4.800569684926736954e+03,-9.598592123547634401e+03,2.510726064635287225e+07
-1.968513028134166689e+03,-6.749348763889825022e+03,-1.207939785582051172e+03,-9.578603825459949803e+03,4.708373076149937333e+03,6.789980151845778892e+03,2.512676505175593868e+07
-1.657441565183167086e+03,1.431286570554269747e+04,-6.891457714473327769e+02,3.158694616559656424e+04,4.827946120118862382e+03,-3.875849603286629645e+03,2.517501145096370950e+07
8.398897309431126814e+02,2.082362165256947992e+04,-5.077940373916943599e+02,3.922496503274528368e+04,-8.145800541704506031e+03,-9.130058452878105527e+03,2.523640772141736001e+07
2.418793610286591957e+03,-5.624237131392962510e+03,-1.066150335361691532e+03,-1.585899188725277600e+04,7.331545381539701339e+03,2.761421013198651053e+02,2.526137589438165352e+07
9.385706788759996471e+02,-6.839420981107317857e+03,3.326610950819460413e+03,-1.654171857836535855e+04,4.180379396892833029e+03,9.665357484005784499e+03,2.528902221557082236e+07
-1.325279258382288674e+02,-7.318879975878769983e+03,2.283290649162929640e+03,-1.571793306895524802e+04,-6.952844539489091403e+03,-3.214491425225820421e+03,2.531447484719065577e+07
-1.197332811257757157e+03,-1.362621210514869017e+04,-8.469643882873042458e+02,-2.501468585173189422e+04,-4.936920592855795803e+03,1.664684362678353864e+03,2.535516004234708101e+07
-2.357089146476739188e+03,-4.158589993018648784e+03,-1.864144958646181522e+03,-2.947653052135706275e+03,7.192874365818079241e+03,-4.010385057460430289e+03,2.536648751949735731e+07
-1.451336557638391696e+03,2.179457396686065476e+04,-7.695646454146118458e+02,4.639934245982666471e+04,-6.820851812798300671e+03,-7.534346436179928787e+03,2.543690233712709695e+07
1.383997260545063227e+03,1.032061496208488643e+04,-2.852192731278327301e+03,1.871433694511450449e+04,9.766880167667073692e+03,7.981352163131530688e+03,2.547017347902612016e+07
2.262224555842979953e+03,1.064828612127664019e+04,2.459221724029969209e+03,1.602064872010917497e+04,4.119630961536380710e+03,4.672395357951645565e+02,2.550156386014737934e+07
2.526930124139563304e+03,-6.466500974013531049e+03,2.993922636885577049e+03,-1.936162783020116694e+04,1.598460027734559844e+03,3.781148183755924038e+03,2.553291284171262011e+07
6.394627939623449038e+02,-1.932625959675341437e+04,3.103223355885832916e+03,-4.145906666848138411e+04,-2.071863977279484061e+03,3.068308585102788129e+03,2.559744085412770137e+07
-1.945648879610687118e+03,-1.851781449435175455e+04,1.030146705566007768e+03,-3.408101530440362694e+04,4.505226740334093847e+03,-6.508202277576294364e+03,2.565301547951163352e+07
-2.996275899161872076e+03,6.054377460139863615e+03,-1.094845414123057026e+02,1.710209424491129175e+04,6.901286858330928226e+03,5.410626547553007185e+03,2.567927771165725961e+07
-7.615818073385305524e+02,2.584916959668884374e+04,-8.540361287336804708e+02,5.189885023540814291e+04,-4.579398326404067120e+03,-3.798169976152965319e+03,2.575864134942542762e+07
2.199500607710737768e+03,8.956335981324942622e+03,-1.586423118025576514e+03,1.300224641078144123e+04,-6.548697039778401631e+03,1.388164442406561648e+03,2.578438585554327071e+07
1.889015404015000513e+03,-1.550248716998837335e+04,3.134069349138363805e+02,-3.469272112198944524e+04,2.737928334573849497e+03,4.997242667905178678e+03,2.583678348617417738e+07
-6.006593394418401886e+02,-1.433375927052326369e+04,2.262677683038135910e+03,-2.788712187568855370e+04,9.948281783676789928e+03,-9.811289042468364642e+03,2.588186770434286818e+07
-1.562100613589807153e+03,6.153087047409726438e+03,2.032204044520597790e+03,1.402189084853515305e+04,-5.448595897741343833e+03,4.922150461146362431e+03,2.590563698689692467e+07
-4.214129260229962028e+02,1.957657243638067939e+03,-1.858989035522360155e+03,4.479629161975039096e+03,5.312722809783123012e+03,-4.173692882737766922e+03,2.591435467526408285e+07
1.377636413004076417e+02,1.004148392404275546e+04,5.821715736876304845e+02,1.895456038217167225e+04,1.450747245151287643e+02,4.519751746914522300e+03,2.594407065478528664e+07
1.144448717310689062e+03,2.041914076611322798e+03,3.059668693061582871e+02,1.050284527409078237e+03,-6.694134756852538885e+03,-3.713354752723121237e+03,2.594861326897592470e+07
5.557353523342945891e+02,-1.431616480360388778e+04,-2.301083394495720427e+02,-2.965479404131372212e+04,-1.217936295420760871e+03,-4.407936228397331433e+03,2.599337007151262462e+07
-1.333725152058199228e+03,-1.031043062854679920e+04,3.152624071525712566e+02,-1.774845817079123299e+04,-1.875506637402122578e+02,7.861959056837840762e+03,2.602307794787117466e+07
-1.852167035260900548e+03,3.001917169467012172e+03,-1.018553695446711004e+03,1.008848415454517635e+04,-2.060749257542029227e+03,-4.928405130988749079e+03,2.603903906992589310e+07
-7.220983910991551511e+02,1.071493890469715006e+04,-2.150966216296931179e+03,2.362068624568036103e+04,-3.194198558498715101e+03,-6.703887385101705149e+03,2.607624775968366489e+07
7.136309093438582067e+02,7.675348474126819383e+03,-1.766248836053429613e+03,1.493148443302287342e+04,-7.632203299005237568e+03,-4.156496557536836917e+03,2.610133447233621031e+07
1.011985812545299041e+03,-6.571116509277173463e+03,-1.493661860513927422e+03,-1.355539612584527276e+04,7.196113759372390632e+03,3.481348806812779003e+03,2.612396663264439255e+07
1.624712549895016309e+02,2.824049703942474935e+03,1.778898336348512203e+03,5.620270099330205085e+03,-9.651863181668575635e+03,-4.155201008998547877e+03,2.613435232203900442e+07
1.002093015623963765e+02,-1.128223679402410926e+04,-1.734448169769549850e+03,-2.135419308553984592e+04,5.657511911308294657e+03,-4.140458093217882379e+03,2.616882340938990191e+07
-9.235018027929119171e+02,4.143075374191064839e+03,8.084957215325080142e+02,1.057737434885233779e+04,-9.248589231816549727e+01,3.526609870963293361e+03,2.618527585663726926e+07
2.129508257728343068e+00,6.943261701680444276e+03,-8.362777998934159314e+02,1.434917273056064369e+04,-3.885870509198072796e+03,-8.307094671902681512e+03,2.620740669837766141e+07
6.562614347465589617e+02,-1.202167315343713199e+02,-1.067695949734483747e+03,-7.385229137130850177e+02,-1.046316732946057527e+03,9.720050730125560221e+03,2.620998939540738985e+07
3.447758600632700450e+02,-3.013786909213147737e+03,7.555000580913144859e-01,-6.024984753670120881e+03,6.470087618628942437e+03,2.943930041724795956e+03,2.621937369843039289e+07
1.290426480046166091e+02,4.944867272627518105e+03,1.444910469111685188e+03,9.364116767841293040e+03,-5.367426650408710884e+03,6.728822723059365671e+02,2.623525663558797911e+07
4.276993350217589409e+02,-5.990223808172391728e+03,-8.130595567536229282e+02,-1.240862692714281366e+04,-1.921543126474851306e+03,-1.800057939730268117e+03,2.625489624521506950e+07
-4.857313835441272545e+02,-5.927768958521589411e+03,-1.705895416306204879e+02,-1.034426355973784848e+04,3.704406591213386491e+03,-1.809957006762768287e+03,2.627182459865850210e+07
-7.529574433140326164e+02,5.224854854497328233e+03,2.676827450391681964e+02,1.200866665242622003e+04,-6.800277575302203331e+03,-7.917042536878649116e+03,2.629007876035377756e+07
-5.934143212887050822e+01,-1.193518995300920096e+03,-2.024983820308853865e+03,-1.322612478182695668e+03,-6.943270793914824026e+03,-6.475521713129423915e+03,2.629467921707969904e+07
-3.729611337946199114e+02,-5.123434614042121211e+03,-1.892273714394681747e+03,-7.906854110859420871e+03,-7.045653728346310345e+03,3.959448995773464048e+03,2.630997474065278843e+07
-9.357114952374947734e+02,-4.313251668470896220e+03,-2.271691547659105709e+03,-4.578564156139853367e+03,6.748627056371893559e+03,-1.421937739885630435e+03,2.632207395952029526e+07
-6.202391858651467373e+02,1.564945306081424860e+04,-1.360138023203834052e+02,3.355019391214143980e+04,1.529483854915277334e+03,-8.413587000655134034e+03,2.637202985948143527e+07
1.529897565582687776e+03,1.341026244964678699e+04,-6.354860926344599648e+02,2.439539211801188503e+04,-5.955749476620783753e+03,5.179147593983117986e+03,2.641200089770730957e+07
2.137105038239470105e+03,-8.203048919266195298e+03,-3.442638331556084950e+02,-1.967452416578120028e+04,-5.696137710532791061e+03,-7.155224342016444098e+03,2.644235983966375142e+07
9.840694181277541475e+01,-2.023959984074793465e+04,3.770471018623591135e+02,-3.939452751024580357e+04,-7.954128463992664365e+03,-9.301059074473247165e+03,2.650246942105842009e+07
-2.388534979957163159e+03,-1.647814004578750246e+04,-1.584479931888145757e+03,-2.611566243976561964e+04,-9.270116945759427836e+03,1.555985777719481121e+03,2.654903623845581710e+07
-3.325049529514536061e+03,2.126529158473554162e+02,-4.308424475739846457e+03,1.017497818335395277e+04,-1.156994610760577416e+03,4.301073836478002704e+03,2.656705734356027097e+07
-1.645705393502613106e+03,2.503874662288525724e+04,-4.164364937534877754e+03,5.632038455056455132e+04,-2.192726526823156746e+03,2.630214345276004678e+03,2.665422654506475851e+07
1.972794584420719957e+03,2.466869752359564882e+04,-3.240474172048439868e+03,4.807193806309645151e+04,-3.859119209244521699e+03,-2.656090323174244986e+03,2.673218044940792024e+07
3.810424646386170934e+03,1.169265385097085527e+03,-4.822500157003518666e+02,-3.018625620694959252e+03,-1.010486646131275847e+03,5.224279321521935344e+02,2.674066101507579908e+07
2.292899093178052226e+03,-1.860557501087047058e+04,2.239609395502509869e+03,-4.031051608983860933e+04,9.758397582152309042e+03,-4.915144504695076648e+03,2.680410961466518790e+07
-3.567363107242322258e+02,-9.507897845415740449e+03,3.896291364145490661e+03,-1.847981602522210596e+04,3.563547273209425839e+03,-8.613532023747673520e+03,2.683635035621069372e+07
-1.084411145293460095e+03,-1.076006820741572028e+03,9.992595097861416207e+02,-4.420169782857129235e+02,4.998763549590139519e+03,-8.350988596904071528e+03,2.683995205066480115e+07
-5.431359172000976514e+02,9.872685191166885488e+03,3.682206630020145326e+02,1.999257350337491880e+04,1.988273488041524615e+03,3.946383584205246734e+03,2.687072866593954340e+07
8.236546143499519985e+02,8.038779235890885502e+03,1.037066845945830806e+02,1.354731793683668729e+04,9.870085793401627598e+03,-3.781969830111593183e+03,2.689324212441121414e+07
1.629397949013640300e+03,8.422480021890634816e+03,2.803395130354947469e+03,1.154989518116921863e+04,6.420652073827863205e+03,-8.619241311982248590e+03,2.691764729269364104e+07
1.936784591503276033e+03,-3.347360331548709837e+03,3.332715185877034855e+03,-1.316741496518284112e+04,-6.791165098030902300e+03,-7.466045287967863260e+02,2.693943156776775420e+07
2.891918669373629882e+02,-2.596962276834539080e+04,1.241489641233510156e+03,-5.393656061564136326e+04,2.668927334326735945e+03,9.478332274036594754e+03,2.702086843265991285e+07
-2.719883376662354294e+03,-1.262984433800374973e+04,1.552184482303294772e+03,-2.120740090734916521e+04,-8.892147604162904827e+03,5.960057231729260820e+03,2.705897774576423317e+07
-3.260437101135804369e+03,-2.968410656251367072e+03,-3.337636073484630742e+03,9.383787376387981567e+02,-2.362482597307069227e+03,5.318161089492710744e+03,2.706948260833274201e+07
-2.185420212597720820e+03,1.739268864713273433e+04,-3.524914629946013974e+03,4.007550207562517608e+04,3.196188775101903957e+03,7.815118024970608531e+03,2.713266113389804214e+07
8.921614068075714385e+02,2.711472643379398505e+04,-1.922407216596765238e+03,5.293736195861756278e+04,6.921481861509630107e+03,-9.231984949645720917e+02,2.721552779091385752e+07
3.751813709300847222e+03,1.627213036896854101e+04,1.487476627895124466e+03,2.436569202844667598e+04,1.119187198716932471e+03,9.517494730509773945e+03,2.726140490364846960e+07
3.838924942009581173e+03,-1.503005051838494001e+04,3.405375206906935091e+03,-3.888635595888539683e+04,3.682531981963968065e+03,1.181488449734913956e+03,2.732256561027465761e+07
