,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
6,0.6,357.5146,348.3372,339.4772,331.0818,323.2838,316.1992,309.9242,304.5362,300.0966,296.6554,294.2574,292.9465,292.7681,293.7652,295.969,299.3839,303.9692,309.6222,316.1674,323.3573,280.0707697968632,184.1797742468635,2373.5148,177.63290000000006,1319.8063000000002,3.199200000000019
7,0.7,287.0371,293.45,298.8443,302.9105,305.5251,306.7404,306.7392,305.7681,304.0636,301.785,298.9641,295.4769,291.0451,285.267,277.6817,267.8596,255.5079,240.5684,223.285,204.2159,319.9690429182674,188.20621386234572,2551.1477,323.77059999999983,1142.1734000000001,3.199200000000019
8,0.8,316.8203,313.796,310.9879,308.4299,306.0869,303.8574,301.5871,299.089,296.1635,292.6157,288.268,282.9688,276.5999,269.082,260.3817,250.5171,239.562,227.6472,214.9572,201.7223,277.4092647942847,283.6016929906252,2874.9183,422.63300000000027,818.4028000000003,3.199200000000019
9,0.9,281.8312,285.9018,289.3109,291.8221,293.2894,293.658,292.9538,291.2668,288.7379,285.5513,281.9348,278.1635,274.5591,271.4791,269.2879,268.3108,268.7755,270.7552,274.1285,278.5736,323.1811627990053,194.38498274887831,3297.5513,395.76980000000003,395.76980000000003,3.199200000000019
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,363.2830686050819,367.9800751900376,0.0,372.467,5777.9028,-40.0
1,0.1,347.8974,333.2155,319.8462,308.2302,298.6055,291.0135,285.3421,281.3883,278.9284,277.7794,277.8439,279.1335,281.7688,285.955,291.936,299.9304,310.0597,322.2819,336.3476,351.7937,220.10583431887835,370.89824487733273,372.467,174.3528,5405.4358,-21.986499999999978
2,0.2,233.7518,246.566,257.8548,267.1689,274.3538,279.54,283.085,285.4883,287.3025,289.0606,291.2258,294.1662,298.1483,303.3408,309.8234,317.5943,326.5777,336.6292,347.5436,359.0644,234.8296430808053,289.01807642774315,546.8198,162.29230000000007,5231.0830000000005,-33.45999999999998
3,0.3,241.3593,247.7986,254.0629,260.0798,265.795,271.1774,276.2207,280.9388,285.3549,289.4843,293.3133,296.7801,299.7642,302.0895,303.5455,303.9277,303.0888,300.9915,297.7461,293.6211,182.4847379719164,205.71779467109303,709.1121,305.0700999999999,5068.7907000000005,-41.82260000000002
4,0.4,197.2183,211.4911,224.8981,237.1325,248.0059,257.4426,265.4532,272.0941,277.4235,281.4618,284.1639,285.4054,284.9885,282.6661,278.1858,271.3485,262.0738,250.4586,236.8139,221.6663,292.2631520899489,255.94798211805494,1014.1822,535.1176,4763.720600000001,-55.55739999999997
5,0.5,285.0193,278.4093,272.9579,268.998,266.6303,265.732,266.0042,267.0423,268.4123,269.7161,270.6392,270.9781,270.6469,269.6687,268.1521,266.2582,264.1621,262.0155,259.9178,257.9034,322.5980796958812,175.73678827564788,1549.2998,576.3214,4228.603,-47.26799999999997
