,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
394,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,4.0,0.4,291.2212,288.6046,286.3928,284.5581,283.0892,281.9928,281.2945,281.0425,281.3121,282.2121,283.8923,286.5484,290.4238,295.8047,303.0082,312.3659,324.2105,338.8766,356.7298,378.2398,346.4027146073717,197.92009242482644,1584.3931,193.1949,1669.3464,6.4803
395,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,5.0,0.5,332.7153,321.1047,311.4316,303.5921,297.4755,292.9411,289.8113,287.8707,286.8654,286.4971,286.4106,286.1795,285.299,283.195,279.2592,272.913,263.6965,251.3664,235.9792,217.9294,440.1789150666533,187.7599832133938,1777.588,370.3491999999999,1476.1515000000002,6.4803
396,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,6.0,0.6,406.7294,379.5033,357.226,339.0788,324.4574,312.8353,303.6985,296.525,290.7889,285.9748,281.5917,277.184,272.3383,266.689,259.9251,251.7996,242.1399,230.8587,217.9597,203.5366,393.641993932083,361.6411008627007,2147.9372,420.6708000000003,1105.8023000000003,6.4803
397,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,7.0,0.7,374.0447,358.0105,344.6285,333.24,323.3753,314.7094,307.0296,300.2124,294.2114,289.056,284.8587,281.8255,280.2587,280.5426,283.1066,288.3658,296.6514,308.1517,322.8901,340.7623,420.7650490799838,346.91922448394496,2568.608,225.6624999999999,685.1315,6.4803
398,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,8.0,0.8,394.3866,373.02,355.5234,341.1147,329.237,319.4803,311.539,305.1877,300.2689,296.6829,294.3781,293.3406,293.5821,295.1292,298.016,302.2812,307.9713,315.1512,323.9192,334.4294,350.485161222385,224.5851344158936,2794.2705,179.54790000000003,459.4690000000001,6.4803
399,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,9.0,0.9,341.2464,333.808,327.6191,322.2731,317.5015,313.1559,309.1779,305.5593,302.3004,299.371,296.6787,294.0488,291.2185,287.8485,283.5542,277.954,270.7312,261.6967,250.8394,238.347,420.0388486284977,233.72185794504983,2973.8184,279.9211,279.9211,6.4803
400,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,302.69732003301186,274.02751128920244,0.0,435.7509,3808.5935,-40.0
401,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,1.0,0.1,296.713,291.4821,287.02,283.3258,280.3694,278.089,276.3973,275.192,274.3691,273.8322,273.5005,273.3109,273.2182,273.1921,273.2143,273.2748,273.3682,273.4921,273.6447,273.8239,216.76783628066727,411.5157271996252,435.7509,388.5545,3372.8426,-34.911
402,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,2.0,0.2,228.7649,239.5332,248.8006,256.423,262.4023,266.8774,270.0968,272.3837,274.1073,275.6646,277.475,279.9832,283.6631,289.0124,296.5354,306.7146,319.981,336.7042,357.2231,381.9425,192.62100151998987,198.94705595703053,824.3054,387.2190000000001,2984.2881,-46.12259999999998
403,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,3.0,0.3,206.4447,219.0149,230.2186,240.0111,248.4235,255.5547,261.5508,266.5746,270.7681,274.2139,276.8993,278.6884,279.3102,278.3708,275.3943,269.8955,261.4773,249.9356,235.3485,218.1187,235.2303242071661,319.0261454869044,1211.5244,583.5162,2597.0691,-57.4453
404,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,4.0,0.4,239.2811,242.91,246.3089,249.6064,252.8577,256.0505,259.1237,261.9946,264.5891,266.8708,268.865,270.6751,272.4888,274.5697,277.2328,280.8047,285.574,291.7446,299.4059,308.5335,309.227627782117,309.12219354159026,1795.0406,484.6429999999998,2013.5529,-56.9495
405,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,5.0,0.5,299.4884,290.8843,283.6048,277.7779,273.4386,270.5225,268.8844,268.3296,268.6502,269.6559,271.1936,273.156,275.4809,278.1441,281.1508,284.5281,288.3199,292.5865,297.4052,302.8752,221.3411903926322,200.9097103962496,2279.6836,449.59680000000026,1528.9099,-42.47750000000002
406,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,6.0,0.6,231.8183,241.1845,249.2243,255.8342,261.0352,264.9571,267.8002,269.7856,271.1059,271.883,272.14,271.7872,270.626,268.3683,264.6746,259.2064,251.6893,241.9762,230.0961,216.2738,219.82151175273705,430.5725676998275,2729.2804,568.0382999999997,1079.3130999999998,-48.042899999999975
407,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,7.0,0.7,228.2727,235.8555,242.5537,248.3669,253.3151,257.4439,260.8313,263.5975,265.9196,268.0511,270.3416,273.2533,277.3622,283.3383,291.899,303.742,319.4762,339.5845,364.4564,394.5292,352.5648923262283,419.7146530026166,3297.3187,320.4395000000004,511.27480000000014,-55.556100000000015
408,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,8.0,0.8,333.7074,317.4078,303.7507,292.8112,284.5764,278.9181,275.6105,274.3765,274.942,277.0828,280.653,285.5954,291.9362,299.7723,309.2602,320.6119,334.1049,350.111,369.1492,391.9733,406.28994783988185,401.4647875884158,3617.7582,119.88769999999975,190.83529999999973,-34.08190000000002
409,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,9.0,0.9,379.8472,357.8909,339.7189,324.8982,313.1283,304.1608,297.7597,293.6899,291.7212,291.64,293.2605,296.4343,301.0582,307.0806,314.5105,323.4304,334.0146,346.5548,361.4959,379.4874,210.5430148433851,449.3289743479117,3737.6459,70.94759999999997,70.94759999999997,-8.839200000000005
410,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,457.9265642961286,263.2973700156349,0.0,419.396,3004.0534,-40.0
411,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,1.0,0.1,417.2132,383.9018,356.5783,334.4272,316.8653,303.3489,293.2969,286.0906,281.1098,277.7778,275.5952,274.1558,273.1458,272.3328,271.5496,270.6797,269.6457,268.4013,266.926,265.22,196.97673450814904,276.2034570580704,419.396,363.5913,2584.6574,-9.651099999999984
412,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,2.0,0.2,217.9624,236.8189,252.7168,265.1898,274.1661,279.9188,282.9624,283.932,283.4738,282.1645,280.4668,278.7171,277.136,275.8518,274.9261,274.3764,274.1904,274.3357,274.763,275.4098,176.88340070095654,380.4898381551545,782.9873,419.8571999999999,2221.0661,-33.081200000000024
413,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,3.0,0.3,194.5807,210.7392,225.0894,237.4645,247.8159,256.2116,262.823,267.9066,271.7857,274.8359,277.476,280.1609,283.3737,287.6118,293.3647,301.0851,311.1597,323.8947,339.5281,358.2857,238.60408284510515,447.57379987355256,1202.8445,393.7175,1801.2089,-56.78840000000002
414,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,4.0,0.4,241.8143,244.7267,247.603,250.6301,253.913,257.4868,261.3454,265.4789,269.9089,274.7173,280.0635,286.1893,293.4136,302.1185,312.7323,325.7158,341.5616,360.8215,384.1796,412.5977,462.058188022056,298.32308679230374,1596.562,209.6522,1407.4914,-55.51319999999998
415,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,5.0,0.5,418.6754,383.1002,354.032,330.8048,312.9627,300.0354,291.4519,286.5453,284.6001,284.9063,286.7978,289.6691,292.977,296.2387,299.0382,301.0484,302.0664,302.0526,301.1613,299.7446,187.31395772937543,327.14634735262337,1806.2142,167.8342,1197.8392,-12.96460000000002
416,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,6.0,0.6,210.1537,230.7784,248.3589,262.4478,273.011,280.371,285.0938,287.8593,289.3452,290.1453,290.7278,291.4302,292.4793,294.0239,296.1687,299.0018,302.6126,307.1019,312.5874,319.21,192.67935359055824,316.3960106981524,1974.0484,276.53610000000003,1030.005,-32.62900000000002
417,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,7.0,0.7,207.5272,221.121,233.3379,244.1072,253.4168,261.314,267.9,273.3199,277.7499,281.3828,284.4152,287.0356,289.417,291.7133,294.0606,296.582,299.3969,302.6306,306.4247,310.9463,342.5417507738332,302.018971763898,2250.5845,324.57310000000007,753.4688999999998,-51.68599999999998
418,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,8.0,0.8,325.8749,311.4951,299.594,290.2935,283.5703,279.2339,276.9537,276.3142,276.8805,278.2521,280.098,282.1712,284.306,286.4066,288.4338,290.3939,292.3322,294.3299,296.5038,299.0056,422.38898844719535,319.99825670451577,2575.1576,249.36400000000003,428.8957999999998,-33.766099999999994
419,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,9.0,0.9,391.9602,366.8289,346.076,329.1285,315.5687,305.0271,297.1331,291.5069,287.7725,285.5807,284.6301,284.6816,285.5649,287.1768,289.4738,292.4613,296.1806,300.6985,306.1005,312.4903,309.0518749617973,374.0503971589156,2824.5216,179.53179999999975,179.53179999999975,-7.972899999999981
420,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,308.2511173452772,295.4902309096449,0.0,423.68,2928.8595,-40.0
421,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,1.0,0.1,301.1284,294.9151,289.6224,285.2455,281.7481,279.0591,277.0804,275.7007,274.8123,274.3253,274.1785,274.3439,274.8272,275.6626,276.9037,278.6119,280.844,283.6403,287.0188,290.975,224.1691931557666,258.4972664773413,423.68,403.0528,2505.1795,-33.9409
422,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,2.0,0.2,234.975,244.6604,252.9717,259.7726,265.0596,268.9492,271.6444,273.3912,274.4358,274.99,275.2088,275.1805,274.9277,274.4182,273.5822,272.3341,270.5966,268.3221,265.5081,262.2029,302.90095264329307,464.26399601560365,826.7328,402.5084999999999,2102.1267,-44.05079999999998
423,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,3.0,0.3,295.6233,289.2553,283.9399,279.7595,276.7152,274.7329,273.6931,273.4752,274.0079,275.3154,277.553,281.026,286.1875,293.6122,303.9493,317.8622,335.9795,358.8889,387.2156,421.8325,317.57790043338593,260.24094770835126,1229.2413,189.4931000000001,1699.6182,-38.26710000000003
424,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,4.0,0.4,309.3745,302.3156,296.3749,291.5425,287.8088,285.1544,283.5437,282.9178,283.1863,284.214,285.8054,287.6906,289.5193,290.872,291.2928,290.3464,287.6926,283.164,276.8267,269.0032,261.8916225222457,425.0079279421909,1418.7344,217.23810000000003,1510.1251,-27.84559999999999
425,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,5.0,0.5,266.3525,270.4105,273.9231,276.813,279.0796,280.7964,282.0967,283.1584,284.1916,285.4371,287.1732,289.7283,293.4915,298.9113,306.4807,316.7071,330.0806,347.0609,368.1095,393.7959,323.4974673271191,179.6214497999933,1635.9725,188.3526,1292.887,-32.203599999999994
426,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,6.0,0.6,314.0594,306.0243,299.4096,294.2144,290.3917,287.8379,286.3956,285.8603,285.9839,286.4688,286.9524,286.9884,286.0349,283.4618,278.5897,270.764,259.4616,244.4107,225.6958,203.8096,259.69914867075266,286.56710002775674,1824.3251,342.7566999999999,1104.5344,-25.16210000000001
427,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,7.0,0.7,264.9147,269.6391,273.6847,276.9315,279.3368,280.9273,281.7795,281.9955,281.6852,280.9569,279.921,278.7012,277.4477,276.344,275.6006,275.4322,276.0215,277.4788,279.81,282.907,400.6858983893487,394.4676536896849,2167.0818,307.10559999999987,761.7777000000001,-32.0727
428,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,8.0,0.8,374.1295,351.9186,333.5275,318.6109,306.8578,297.9217,291.4133,286.9331,284.1221,282.7123,282.5631,283.6784,286.2014,290.3912,296.5817,305.1343,316.3923,330.656,348.1942,369.3093,340.99949022366764,229.264814188081,2474.1874,178.63820000000032,454.6721000000002,-15.078300000000011
429,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,9.0,0.9,331.5589,323.6962,317.022,311.2624,306.2506,301.9087,298.2191,295.1883,292.8086,291.0228,289.6946,288.5907,287.3768,285.6331,282.8911,278.6917,272.6593,264.5779,254.4506,242.5247,216.63530868211285,278.25249230233726,2652.8256,276.0338999999999,276.0338999999999,-11.09129999999999
430,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,401.9319626878752,357.4317434012801,0.0,379.6956,2635.5259000000005,3.1678
431,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,1.0,0.1,374.5064,351.472,332.2908,316.6235,304.1764,294.6241,287.5935,282.6874,279.5291,277.8077,277.3124,277.9517,279.7526,282.8437,287.4241,293.7239,301.9634,312.3241,324.9403,339.9249,343.8171990422508,432.82539483649697,379.6956,189.2469,2255.8303000000005,3.1678
432,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,2.0,0.2,333.4074,324.6719,317.21,310.7444,305.1139,300.2599,296.2065,293.0393,290.887,289.9101,290.2968,292.2636,296.0578,301.9576,310.2669,321.3106,335.4348,353.028,374.58,400.7997,334.85416658393115,378.5215003148828,568.9425,75.21590000000003,2066.5834000000004,3.1678
433,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,3.0,0.3,326.2326,319.1014,313.1991,308.3379,304.3953,301.3049,299.0466,297.635,297.1059,297.5042,298.8725,301.2433,304.6363,309.0643,314.5468,321.1334,328.9341,338.1532,349.1247,362.3467,181.5050885272816,386.1833449277606,644.1584,84.26059999999995,1991.3675000000003,3.1678
434,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,4.0,0.4,203.5691,223.6818,241.2439,255.9267,267.6978,276.7879,283.6189,288.7181,292.639,295.9034,298.9679,302.2138,305.9546,310.4543,315.9498,322.6758,330.8885,340.8927,353.0731,367.9379,233.8158614028633,372.63723542453135,728.419,163.95130000000006,1907.1069,3.1678
435,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,5.0,0.5,240.5774,246.8427,252.7598,258.4316,263.9114,269.2124,274.3264,279.2456,283.981,288.5743,293.1009,297.6683,302.4108,307.4854,313.0711,319.3744,326.6396,335.1652,345.3271,357.6075,298.79443247354374,223.8619788203231,892.3703,203.23170000000005,1743.1556,3.1678
436,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,6.0,0.6,292.8997,287.8618,283.8798,281.0831,279.5059,279.0827,279.6606,281.0199,282.8948,284.986,286.9645,288.4685,289.101,288.4367,286.0458,281.5376,274.6216,265.1749,253.2974,239.3363,419.7450241048776,207.12971245314907,1095.602,328.3061,1539.9239,3.1678
437,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,7.0,0.7,389.3439,364.1884,343.4747,326.6942,313.4333,303.2647,295.7058,290.222,286.2536,283.2477,280.6841,278.0921,275.0583,271.2291,266.3139,260.0897,252.4088,243.2067,232.5075,220.4208,405.3944276862656,299.7454247757306,1423.9081,394.1581999999999,1211.6178,3.1678
438,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,8.0,0.8,382.0112,362.8289,346.8887,333.5199,322.2389,312.6845,304.5766,297.6919,291.8519,286.9226,282.8205,279.5214,277.0659,275.5543,275.1292,275.9424,278.1134,281.6875,286.6072,292.7085,406.5571026946363,185.56896051493013,1818.0663,355.42909999999983,817.4596000000001,3.1678
439,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,9.0,0.9,383.5129,364.7234,349.2028,336.2543,325.3702,316.1678,308.346,301.6528,295.8569,290.7234,285.9915,281.3564,276.4603,270.8965,264.2322,256.0489,245.9983,233.8634,219.607,203.3934,352.04571593609,185.90570144925388,2173.4954,462.0305000000003,462.0305000000003,3.1678
440,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,334.56052785939005,378.5560323425086,0.0,384.1375,3028.316,-40.0
441,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,1.0,0.1,321.9532,311.0641,301.8464,294.2551,288.2117,283.5936,280.2449,278.0024,276.7278,276.3388,276.8336,278.3046,280.9382,285.0007,290.8095,298.6953,308.9629,321.8661,337.6116,356.406,202.3144040899226,433.59938649305457,384.1375,232.30080000000004,2644.1785,-29.40640000000002
442,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,2.0,0.2,218.3066,232.7319,245.1709,255.408,263.4565,269.5393,274.0382,277.4321,280.2389,282.9723,286.1182,290.1272,295.4184,302.3868,311.4127,322.8714,337.1497,354.6798,376.0066,401.9077,439.1847628676863,325.15325691900614,616.4383,164.16369999999995,2411.8777,-43.46069999999997
443,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,3.0,0.3,401.8941,371.1046,345.9539,325.9781,310.8024,299.9841,292.9708,289.1302,287.8113,288.4018,290.3643,293.2476,296.6803,300.3594,304.0463,307.5765,310.881,314.0148,317.1791,320.728,225.53577954709303,190.054625716592,780.602,174.144,2247.714,-13.015899999999988
444,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,4.0,0.4,240.7089,254.3695,265.9507,275.1457,281.9306,286.5251,289.308,290.7147,291.139,290.8557,289.9724,288.4115,285.9219,282.1156,276.527,268.6907,258.2315,244.9518,228.9017,210.4091,192.41890192180088,176.7706607082442,954.746,459.8931000000001,2073.57,-26.47489999999999
445,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,5.0,0.5,208.6327,223.4099,236.4768,247.6552,256.8708,264.1422,269.5551,273.2305,275.2925,275.8414,274.9356,272.5838,268.746,263.3447,256.282,247.4629,236.8201,224.3381,210.0703,194.1472,400.4752758506529,451.6768877713176,1414.6391,555.4735999999998,1613.6768999999997,-48.8578
446,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,6.0,0.6,371.1671,346.3698,325.75,309.1074,296.1897,286.614,279.8774,275.4289,272.7694,271.5498,271.6466,273.2021,276.6217,282.5279,291.6734,304.8299,322.681,345.7654,374.5209,409.4815,185.17817797089467,229.90369017940128,1970.1127,258.3408000000002,1058.2033,-26.386000000000024
447,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,7.0,0.7,205.7955,224.3865,240.2781,253.1141,262.8854,269.8874,274.626,277.7006,279.6904,281.0606,282.0967,282.8712,283.2419,282.8822,281.3419,278.1347,272.8424,265.2198,255.2775,243.3173,424.2680778250912,370.1540650919872,2228.4535,348.58629999999994,799.8624999999997,-43.11259999999999
448,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,8.0,0.8,390.1154,361.6514,338.2378,319.5109,305.1233,294.6222,287.4337,282.9164,280.4464,279.5002,279.7157,280.9234,283.1455,286.5691,291.4972,298.2868,307.2842,318.7756,332.9694,350.0276,254.12347754868,296.8937604803045,2577.0398,197.03189999999995,451.2761999999998,-18.37779999999998
449,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,9.0,0.9,262.7305,270.4404,276.8337,281.6793,284.96,286.8522,287.67,287.794,287.6009,287.408,287.4381,287.8058,288.5226,289.5174,290.6677,291.8382,292.9213,293.8738,294.7424,295.672,263.4721297965423,272.00118780995643,2774.0717,254.24429999999984,254.24429999999984,-26.14780000000001
450,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,401.9910315358239,456.2355398526111,0.0,353.9137,1580.6584000000005,-40.0
451,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,1.0,0.1,374.5539,351.5121,332.3291,316.6696,304.2478,294.7528,287.8371,283.1471,280.3752,279.3147,279.9038,282.2498,286.6288,293.4596,303.2565,316.5699,333.9377,355.8759,382.9461,415.9403,294.67477987911275,385.85010256851626,353.9137,108.9398,1226.7447000000002,-18.24720000000002
452,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,2.0,0.2,294.775,295.0231,295.1234,294.9028,294.3311,293.5128,292.6561,292.0291,291.9141,292.5686,294.1993,296.949,300.8992,306.0843,312.5192,320.2351,329.323,339.9794,352.5512,367.5795,181.02820199697624,441.9116111966623,462.8535,115.27320000000005,1117.8049,-19.487199999999973
453,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,3.0,0.3,201.6054,220.3791,236.8673,250.8099,262.1922,271.2229,278.28,283.8449,288.4415,292.5916,296.7895,301.4949,307.1384,314.1335,322.8907,333.8341,347.4233,364.1922,384.8187,410.2486,440.1408513153603,347.98988337556386,578.1267,114.31399999999996,1002.5317,-41.77710000000002
454,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,454.0,4.0,0.4,402.5771,371.64,346.514,326.768,312.0332,301.8431,295.5972,292.6031,292.1507,293.5822,296.3372,299.9689,304.1384,308.6011,313.1982,317.8589,322.6156,327.6261,333.1936,339.7773,187.69689414514428,378.5721881215898,692.4407,84.44410000000005,888.2177,-11.156900000000007
455,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,5.0,0.5,210.4331,231.0377,248.7468,263.1537,274.2389,282.3169,287.9335,291.7456,294.4155,296.5374,298.6002,300.9845,303.9822,307.8266,312.7248,318.8841,326.5332,335.9413,347.4397,361.4564,292.8233706145776,434.4150766138814,776.8848,123.95979999999996,803.7736,-30.683100000000024
456,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,6.0,0.6,288.6831,285.2709,282.8008,281.3983,281.0812,281.7718,283.3313,285.6068,288.4778,291.8914,295.8839,300.5867,306.2218,313.0883,321.5481,332.0129,344.9429,360.8661,380.4311,404.5152,380.1079458155679,249.11523392947583,900.8446,88.04859999999996,679.8138,-31.22820000000001
457,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,7.0,0.7,359.1611,341.6584,327.2906,315.855,307.1584,300.9656,296.9836,294.8674,294.2351,294.6785,295.7671,297.0446,298.0261,298.2056,297.0805,294.1987,289.2234,282.0039,272.6333,261.4715,337.91936429297783,227.5399618685211,988.8932,194.0789,591.7652,-12.034400000000003
