,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
1579,1579,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,1579.0,9.0,0.9,225.52627,234.9056,243.56393,251.22852,257.71466,262.93238,266.88326,269.65299,271.40498,272.37908,272.89515,273.35706,274.24876,276.11255,279.50193,284.90799,292.66839,302.87825,315.32848,329.49544,316.05253858706885,212.22659543066908,4710.92133,459.7476200000001,459.7476200000001,-50.06761999999998
1580,1580,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,1580.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,315.4539521231262,256.96090970312497,0.0,439.45907,3100.4069199999994,-40.0
1581,1581,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1581.0,1.0,0.1,308.21762,301.31114,295.01899,289.54521,284.99547,281.37798,278.61992,276.59245,275.13709,274.08759,273.28451,272.5827,271.85381,270.98694,269.89029,268.49511,266.76191,264.68698,262.30653,259.6957,287.62611305451514,366.5282202159281,439.45907,377.82051,2660.94785,-31.62202000000002
1582,1582,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0,2.0,0.2,287.21402,286.70004,286.0044,285.08618,283.95133,282.65211,281.28082,279.96267,278.85221,278.13559,278.0376,278.82875,280.8254,284.37508,289.82162,297.45021,307.41973,319.69734,334.01432,349.8608,366.4311077793641,246.89594615176964,817.27958,230.81724,2283.1273399999995,-30.347890000000007
1583,1583,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,1583.0,3.0,0.3,352.23585,338.66462,326.26228,315.43359,306.41244,299.26357,293.90942,290.16898,287.79465,286.49717,285.95545,285.81525,285.68601,285.14726,283.77368,281.18209,277.09457,271.40337,264.21767,255.87342,186.11977172841213,354.7840929192004,1048.09682,237.78971,2052.3101,-13.736429999999984
1584,1584,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,1584.0,4.0,0.4,206.77908,226.27205,243.60799,258.10582,269.45838,277.72103,283.24014,286.55028,288.2712,289.02827,289.40659,289.93598,291.09418,293.31206,296.96644,302.35354,309.64566,318.84305,329.73916,341.91663,297.1039747671905,344.1869977594968,1285.88653,198.7260000000001,1814.52039,-35.278970000000015
1585,1585,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,1585.0,5.0,0.5,291.85292,287.11067,283.29901,280.68898,279.3758,279.29508,280.27065,282.07699,284.49801,287.36898,290.59546,294.15084,298.05825,302.36534,307.119,312.34561,318.03921,324.1578,330.62608,337.34234,258.0567866228614,294.56594093796207,1484.61253,142.55071999999996,1615.7943899999998,-33.704920000000016
1586,1586,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0,6.0,0.6,262.40443,266.60163,270.52822,274.11639,277.35913,280.30373,283.03335,285.64193,288.20855,290.77567,293.33459,295.81949,298.11085,300.04885,301.4565,302.17088,302.07847,301.14776,299.45099,297.16767,238.863799874223,181.3006626450149,1627.16325,237.9638399999999,1473.2436699999998,-32.69627000000003
1587,1587,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,1587.0,7.0,0.7,245.70826,252.36485,258.66715,264.48606,269.73586,274.36893,278.36013,281.6837,284.2866,286.06282,286.83311,286.33549,284.23171,280.13466,273.65881,264.4908,252.47039,237.66487,220.4167,201.34621,350.0246965846651,260.0307715753137,1865.12709,425.10040000000026,1235.27983,-38.63107000000002
1588,1588,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,1588.0,8.0,0.8,336.46075,323.64499,312.20804,302.57254,294.90818,289.13742,284.98375,282.04606,279.88033,278.07338,276.29905,274.35257,272.16266,269.782,267.35815,265.08837,263.16489,261.72088,260.78957,260.2879,228.5201083498374,288.3022684043852,2290.22749,407.60608999999977,810.1794299999997,-23.86257999999998
1589,1589,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,1589.0,9.0,0.9,240.00861,250.76634,260.1739,267.80768,273.47957,277.22824,279.27203,279.94213,279.61574,278.66383,277.41996,276.16869,275.14674,274.54832,274.52756,275.19424,276.60336,278.74262,281.52397,284.7848,287.1337991796182,274.3764766051384,2697.83358,402.5733399999999,402.5733399999999,-35.77175999999997
1590,1590,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,1590.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,348.2387448707958,223.35155710072644,0.0,450.49265,2592.19934,1.871379999999988
1591,1591,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1591.0,1.0,0.1,335.41367,323.17278,312.01965,302.31475,294.24315,287.81546,282.89563,279.24363,276.55997,274.52195,272.80731,271.10614,269.12627,266.59864,263.28836,259.0136,253.67062,247.25847,239.89494,231.8156,330.9125492858773,372.9395917923888,450.49265,409.58807,2141.70669,1.871379999999988
1592,1592,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,1592.0,2.0,0.2,324.69363,318.53522,312.50172,306.66344,301.09599,295.87816,291.09097,286.82117,283.17165,280.27882,278.33373,277.60019,278.42041,281.19837,286.35434,294.25081,305.10027,318.8751,335.24522,353.56752,342.91093702211924,284.60777729385086,860.08072,202.26279999999983,1732.1186200000002,1.871379999999988
1593,1593,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,3.0,0.3,335.43078,328.12766,321.16761,314.69711,308.83857,303.6897,299.3248,295.79546,293.12801,291.31615,290.30969,290.00244,290.22457,290.7455,291.29235,291.58506,291.38396,290.53936,289.02941,286.97264,363.1658973100726,191.3723588380196,1062.34352,226.9022300000001,1529.8558200000002,1.871379999999988
1594,1594,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,1594.0,4.0,0.4,353.73424,344.56769,335.90407,327.93137,320.77294,314.48101,309.03648,304.35178,300.27351,296.5832,292.997,289.16802,284.69654,279.15395,272.12386,263.25923,252.34801,239.37354,224.55293,208.3381,325.84622747415006,279.2287465977095,1289.24575,332.10553000000004,1302.95359,1.871379999999988
1595,1595,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,5.0,0.5,324.57249,323.10378,321.27572,318.97719,316.15979,312.83375,309.05427,304.90479,300.48407,295.9015,291.28121,286.77164,282.55408,278.84243,275.86797,273.84723,272.93695,273.18674,274.50362,276.64229,351.9659623619244,286.59184693236523,1621.35128,266.24289,970.84806,1.871379999999988
1596,1596,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0,6.0,0.6,345.08951,338.36129,331.90783,325.81808,320.13729,314.87138,309.99963,305.49131,301.3219,297.4852,293.99919,290.90541,288.26241,286.13499,284.58076,283.63601,283.30306,283.54107,284.2622,285.33453,310.42018371531844,323.5983216248917,1887.59417,193.1715099999999,704.60517,1.871379999999988
1597,1597,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,1597.0,7.0,0.7,311.60179,312.52325,312.96683,312.78952,311.93978,310.45681,308.45563,306.10483,303.6038,301.16442,298.99924,297.31502,296.30817,296.15826,297.01628,298.98694,302.10727,306.32646,311.4937,317.36015,264.73152380398807,299.775034510404,2080.76568,113.67826000000014,511.43366000000015,1.871379999999988
1598,1598,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,1598.0,8.0,0.8,272.27967,279.41596,285.78519,291.13334,295.33155,298.37696,300.3735,301.49988,301.97278,302.01239,301.81478,301.53321,301.26874,301.0696,300.93837,300.84548,300.7466,300.60064,300.38444,300.10036,287.4198033255634,207.52465538408447,2194.44394,140.8198400000001,397.7554,1.871379999999988
1599,1599,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,1599.0,9.0,0.9,288.52873,289.67481,290.88055,292.14311,293.42965,294.6787,295.8047,296.70225,297.24664,297.28922,296.6492,295.10598,292.39849,288.23793,282.33844,274.4653,264.49387,252.46634,238.62963,223.43976,250.1735179497745,290.9011266131124,2335.26378,256.9355599999999,256.9355599999999,1.871379999999988
1600,1600,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,191.67035813423024,263.25631675952127,0.0,502.30763,5430.512570000001,-40.0
1601,1601,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1601.0,1.0,0.1,205.53206,218.76117,230.8115,241.29,249.99012,256.88851,262.11138,265.88322,268.47215,270.14321,271.12606,271.59832,271.68255,271.45288,270.94754,270.18384,269.17305,267.93296,266.49649,264.91503,317.69101717065314,276.2485093818614,502.30763,583.8789899999999,4928.2049400000005,-56.11149
1602,1602,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,1602.0,2.0,0.2,306.02693,295.11425,285.58558,277.8649,272.12584,268.30268,266.1439,265.28859,265.3449,265.95394,266.83063,267.7807,268.69819,269.55002,270.3539,271.15459,272.00208,272.93409,273.96496,275.08186,330.98240912273627,203.281685329012,1086.18662,517.7596100000001,4344.32595,-44.69731999999999
1603,1603,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0,3.0,0.3,321.47173,312.28798,303.72512,296.01642,289.3158,283.68963,279.11777,275.50101,272.67125,270.40174,268.4161,266.39757,264.00127,260.87376,256.68269,251.15668,244.13084,235.58863,225.68808,214.76129,202.1824317850188,260.0006408459396,1603.94623,615.5878499999999,3826.56634,-29.310369999999978
1604,1604,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,1604.0,4.0,0.4,216.87947,230.70142,242.8999,252.94996,260.59623,265.84431,268.90834,270.13547,269.92984,268.69321,266.79029,264.53765,262.20812,260.03994,258.24099,256.98234,256.38143,256.48022,257.22792,258.47734,209.5913479242721,365.21850134089095,2219.53408,667.5275999999999,3210.97849,-47.15568999999999
1605,1605,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,1605.0,5.0,0.5,217.60614,225.3885,232.72131,239.41779,245.33588,250.39144,254.56963,257.93437,260.63521,262.9114,265.09156,267.5863,270.86998,275.44713,281.80139,290.32878,301.26366,314.61214,330.11118,347.22952,363.53530803334417,276.1634335364979,2887.06168,490.07717,2543.45089,-62.60856000000001
1606,1606,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,1606.0,6.0,0.6,343.60697,324.7829,308.01291,293.97414,283.01385,275.15826,270.17439,267.6596,267.13171,268.09872,270.09867,272.71162,275.55427,278.27132,280.53629,282.06854,282.66549,282.24064,280.85309,278.71431,336.44427495920536,216.71819521224623,3377.13885,381.0022200000003,2053.37372,-37.841740000000016
1607,1607,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,1607.0,7.0,0.7,328.10827,319.94477,312.12642,304.82242,298.18889,292.35376,287.39841,283.33989,280.11733,277.585,275.51365,273.60094,271.49148,268.80698,265.18606,260.33112,254.05676,246.33082,237.29768,227.27474,290.87497594975844,173.9949752158557,3758.14107,507.1246900000001,1672.3714999999995,-20.646239999999977
1608,1608,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,1608.0,8.0,0.8,291.84231,292.55581,292.80236,292.43929,291.4057,289.71382,287.42417,284.61188,281.33281,277.5963,273.34924,268.47344,262.79646,256.11485,248.22765,238.9764,228.28595,216.19872,202.89397,188.68546,301.6926265085418,259.4423385877259,4265.26576,639.6789600000002,1165.2468099999996,-23.28618
1609,1609,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,1609.0,9.0,0.9,299.22827,296.75092,294.24047,291.66487,288.97934,286.13024,283.06333,279.73569,276.1299,272.26901,268.23021,264.15403,260.24515,256.76036,253.98078,252.16885,251.51549,252.08853,253.79642,256.38046,260.79812260506594,341.77268863634987,4904.94472,525.5678499999995,525.5678499999995,-26.869759999999985
1610,1610,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,283.808931722419,204.8296150010293,0.0,485.05768,5618.51472,-40.0
1611,1611,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1611.0,1.0,0.1,281.96492,280.20374,278.59599,277.19014,276.00657,275.03536,274.23689,273.54302,272.85718,272.05239,270.96807,269.40822,267.1448,263.93057,259.52418,253.72708,246.42728,237.64077,227.53861,216.44914,192.15328708489403,357.21325806175315,485.05768,585.6981999999999,5133.45704,-37.96463999999997
1612,1612,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0,2.0,0.2,206.36091,219.8663,232.06193,242.50833,250.97198,257.42509,262.01538,265.02156,266.81022,267.80583,268.47703,269.33431,270.92757,273.83026,278.59919,285.70753,295.45908,307.90329,322.77688,339.4962,316.768082324198,307.485977129712,1070.75588,474.21866,4547.75884,-55.57490999999999
1613,1613,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,1613.0,3.0,0.3,305.3219,294.61542,285.27645,277.73699,272.19611,268.63317,266.86042,266.59499,267.52876,269.37991,271.91885,274.97001,278.39754,282.08573,285.92419,289.80378,293.62468,297.3122,300.83303,304.20374,300.66217209965134,312.4081242124139,1544.97454,322.87795000000006,4073.54018,-44.36682999999999
1614,1614,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,1614.0,4.0,0.4,296.50675,292.47448,288.68831,285.26897,282.33012,279.97127,278.26991,277.27514,277.00442,277.44453,278.55617,280.28127,282.55112,285.29374,288.43928,291.92279,295.68458,299.66868,303.82071,308.08587,286.2535249998077,246.25832377993413,1867.85249,280.0484600000002,3750.66223,-33.02873
1615,1615,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,1615.0,5.0,0.5,285.73062,285.18582,284.60882,284.00892,283.41677,282.87908,282.44729,282.16204,282.03635,282.03987,282.08704,282.03165,281.67068,280.76013,279.04383,276.29396,272.35771,267.20067,260.93555,253.82565,183.14833633472995,209.84981963171484,2147.90095,420.7839799999997,3470.61377,-30.12092000000001
1616,1616,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,1616.0,6.0,0.6,200.21371,216.48032,231.25728,244.04416,254.57091,262.79068,268.83376,272.93892,275.38079,276.40835,276.20352,274.8628,272.4003,268.76821,263.88977,257.69915,250.18197,241.40946,231.55889,220.91497,240.2678627719224,249.3976984584719,2568.68493,681.3477200000002,3049.82979,-50.20931999999999
1617,1617,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,1617.0,7.0,0.7,242.37743,244.62166,247.0922,249.80652,252.6966,255.61891,258.38123,260.77799,262.62552,263.79045,264.20772,263.88737,262.91079,261.41776,259.58553,257.60194,255.63587,253.80985,252.18088,250.73491,190.6156582919738,338.7765433059102,3250.03265,755.7437500000001,2368.48207,-57.38109
1618,1618,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,1618.0,8.0,0.8,201.44186,211.85852,221.50685,230.11871,237.53841,243.72511,248.74034,252.72823,255.89654,258.50368,260.85259,263.28799,266.19038,269.95942,274.98149,281.58129,289.96367,300.15842,311.98429,325.0467,243.70907653984003,201.00157999589464,4005.7764,769.4740699999998,1612.73832,-69.27489
1619,1619,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,1619.0,9.0,0.9,242.82029,242.20015,242.07228,242.58152,243.77844,245.62301,248.00178,250.74948,253.66586,256.52188,259.05498,260.95873,261.87684,261.41246,259.16157,254.77206,248.02089,238.89164,227.6295,214.75165,328.96286053366686,248.3949678967965,4775.25047,843.2642500000002,843.2642500000002,-67.37699
1620,1620,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,197.49995025613697,308.98202782092187,0.0,473.5778,6252.50067,-40.0
1621,1621,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1621.0,1.0,0.1,210.36921,222.65201,233.84263,243.57862,251.67281,258.11199,263.02813,266.65444,269.27933,271.20834,272.73894,274.14776,275.68583,277.57582,280.0064,283.12089,287.00139,291.65252,296.99103,302.84732,361.8768116461249,195.77454179487648,473.5778,503.08618,5778.92287,-54.88801000000001
1622,1622,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0,2.0,0.2,343.04232,325.28627,309.5267,296.39853,286.19384,278.87029,274.11376,271.42895,270.22991,269.90973,269.8806,269.58795,268.51094,266.16485,262.11833,256.03131,247.70895,237.15793,224.62525,210.60096,244.04617888256587,255.8494470833924,976.66398,558.43903,5275.83669,-34.12970999999999
1623,1623,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,1623.0,3.0,0.3,251.78114,258.9269,264.9906,269.6471,272.76864,274.41044,274.76242,274.08585,272.65432,270.71307,268.46219,266.06086,263.64357,261.33723,259.26962,257.56385,256.31946,255.58679,255.34436,255.48966,324.23933669652604,175.51416796847855,1535.10301,637.1944000000001,4717.3976600000005,-38.589560000000006
1624,1624,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,1624.0,4.0,0.4,314.85037,305.90664,297.78154,290.72203,284.8228,280.03159,276.17826,273.01526,270.25606,267.60248,264.75769,261.42805,257.32151,252.15135,245.65264,237.61358,227.91782,216.58743,203.81246,189.95406,338.4416743805218,176.35898463400048,2172.29741,790.6871299999998,4080.20326,-32.968410000000006
1625,1625,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,1625.0,5.0,0.5,329.14587,320.07162,311.41211,303.30871,295.83601,288.99691,282.72679,276.90461,271.36836,265.93203,260.40232,254.59383,248.34251,241.51697,234.02767,225.83344,216.9449,207.42437,197.38185,186.9672,302.9853097670559,204.2146545514504,2962.98454,884.8840100000002,3289.5161300000004,-24.003089999999982
