,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
578,578,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,,,,,,,,,,,,,,,,,,,,,0.8,-0.6653215985,-1.1229375877,-0.1606951371638023,0.7215761419,0.1678668232,0.3331016339999999,-1.3429375877000005
579,579,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,,,,,,,,,,,,,,,,,,,,,0.9,-0.7729605986,-1.0313681013,-0.1067927039165794,0.8894429651,0.1652348107999999,0.1652348107999999,-1.8113681013000005
580,580,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,2.437923379436816,0.0,0.0736230958,1.0914859272999995,-2.5
581,581,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,,,,,,,,,,,,,,,,,,,,,0.1,-0.0833693244,-0.6728383376,0.5981027099481504,0.0736230958,0.0390291394,1.0178628314999998,-1.4528383376000005
582,582,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,,,,,,,,,,,,,,,,,,,,,0.2,-0.1445051262,-0.5518922648,-3.997627758550499,0.1126522352,0.0637226645,0.9788336920999998,-0.7718922648
583,583,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,,,,,,,,,,,,,,,,,,,,,0.3,-0.216362811,-0.8797973559,0.0009139659068522,0.1763748997,0.0769111100999999,0.9151110275999998,-0.6997973559
584,584,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,,,,,,,,,,,,,,,,,,,,,0.4,-0.3000823469,-0.7959864235,-1.481428348660824,0.2532860098,0.0815668047,0.8381999174999999,-0.3759864235
585,585,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,,,,,,,,,,,,,,,,,,,,,0.5,-0.3829964098,-0.8612151954,-1.2128424069236472,0.3348528145,0.0961394511,0.7566331127999999,-0.3612151954
586,586,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,,,,,,,,,,,,,,,,,,,,,0.6,-0.4708186317,-0.8946772142,-3.986349364205577,0.4309922656,0.1449003774,0.6604936616999999,-0.4746772142
587,587,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,,,,,,,,,,,,,,,,,,,,,0.7,-0.575242061,-1.1888887213,-1.3890128754454094,0.575892643,0.1850697949999999,0.5155932843,-1.0088887212999995
588,588,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,,,,,,,,,,,,,,,,,,,,,0.8,-0.6950989204,-1.2079331495,1.377226928209988,0.760962438,0.1752564281,0.3305234893,-1.4279331495000005
589,589,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,,,,,,,,,,,,,,,,,,,,,0.9,-0.80338678,-0.961922597,0.1013686296711984,0.9362188661,0.1552670611999999,0.1552670611999999,-1.7419225970000003
590,590,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,2.476318854485669,0.0,0.0734273109,0.9365594968,-2.5
591,591,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,,,,,,,,,,,,,,,,,,,,,0.1,-0.0831835894,-0.6691845251,1.8289677572000576,0.0734273109,0.0335034758999999,0.8631321859,-1.4491845251000002
592,592,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,,,,,,,,,,,,,,,,,,,,,0.2,-0.1380174343,-0.4314539045,-3.5444641531164285,0.1069307868,0.0436296315,0.8296287099999999,-0.6514539045
593,593,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,,,,,,,,,,,,,,,,,,,,,0.3,-0.1962217525,-0.7276960016,-0.2465361632045968,0.1505604183,0.0550848073,0.7859990785,-0.5476960016000001
594,594,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,,,,,,,,,,,,,,,,,,,,,0.4,-0.2666639071,-0.6819074634,-1.1534917424515243,0.2056452256,0.0594790167999999,0.7309142712,-0.2619074633999999
595,595,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,,,,,,,,,,,,,,,,,,,,,0.5,-0.3371355998,-0.7267849449,-1.8897277250523408,0.2651242424,0.0773440679999999,0.6714352544,-0.2267849449
596,596,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,,,,,,,,,,,,,,,,,,,,,0.6,-0.4154397496,-0.8374535676,-3.27750530941588,0.3424683104,0.1184702176,0.5940911864,-0.4174535675999999
597,597,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,,,,,,,,,,,,,,,,,,,,,0.7,-0.510988653,-1.0696551952,-2.341757835140179,0.460938528,0.1630271365,0.4756209687999999,-0.8896551951999998
598,598,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,,,,,,,,,,,,,,,,,,,,,0.8,-0.6241080009,-1.1907116308,0.8162712373684786,0.6239656645,0.1666293183999999,0.3125938322999999,-1.4107116308000005
599,599,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,,,,,,,,,,,,,,,,,,,,0.9,-0.7334705324,-0.9997219755,0.6631551214528106,0.7905949829,0.1459645138999999,0.1459645138999999,-1.7797219755000002
600,600,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-0.3005474321022334,0.0,0.093746007,0.5585118431,-2.5
601,601,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0966164561,-0.9334382871,1.1697260515697925,0.093746007,0.0722045609999999,0.4647658361,-1.7134382871000002
602,602,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1797864377,-0.7332957004,-0.6760545413305823,0.165950568,0.0583214197999999,0.3925612751,-0.9532957004
603,603,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2528391146,-0.7278484776,2.174199955045419,0.2242719878,0.045634527,0.3342398553,-0.5478484776000001
604,604,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3115855979,-0.4516819988,-2.8664756671474567,0.2699065148,0.0483247325999999,0.2886053283,-0.0316819987999999
605,605,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3684351797,-0.6814799837,1.3081239665307074,0.3182312474,0.0513754698,0.2402805957,-0.1814799836999999
606,606,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,,,,,,,,,,,,,,,,,,,,,,0.6,-0.426958749,-0.4921440178,-0.1249925544084835,0.3696067172,0.0428784686,0.1889051259,-0.0721440177999999
607,607,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4743972901,-0.4572047321,0.1742775482531582,0.4124851858,0.0428889727,0.1460266573,-0.2772047320999998
608,608,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5170632311,-0.3971110363,-0.5033655656647225,0.4553741585,0.0451692733999999,0.1031376846,-0.6171110363000002
609,609,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5572880951,-0.4072227289,-1.8042877426765769,0.5005434319,0.0579684112,0.0579684112,-1.1872227289
610,610,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,0.8351089401560552,0.0,0.083926647,0.5484733998,-2.5
611,611,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0911228075,-0.8253662985,0.0276109822310155,0.083926647,0.0633045646,0.4645467528,-1.6053662985000003
612,612,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1695332238,-0.7441947839,-1.667554097659375,0.1472312116,0.0680736051,0.4012421882,-0.9641947839
613,613,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2484193283,-0.8320640892,3.490847090009184,0.2153048167,0.0543508527999999,0.3331685830999999,-0.6520640892
614,614,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3107140482,-0.4206846603,-2.919116662278935,0.2696556695,0.0453598748,0.2788177303,-0.0006846602999999
615,615,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3648684847,-0.6584418901,1.6949728413863725,0.3150155443,0.0470591301,0.2334578554999999,-0.1584418900999999
616,616,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4193283138,-0.4344847768,-0.8871633310043843,0.3620746744,0.0407730692999999,0.1863987253999999,-0.0144847767999999
617,617,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,,,,,,,,,,,,,,,,,,,,,,0.7,-0.464966333,-0.4775630907,1.082634833218821,0.4028477437,0.0405999027,0.1456256561,-0.2975630906999998
618,618,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5051753003,-0.3290906401,-2.684211605204821,0.4434476464,0.0512756562999999,0.1050257533999999,-0.5490906401000002
619,619,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5494768904,-0.5532102105,2.026834147420579,0.4947233027,0.0537500971,0.0537500971,-1.3332102105000003
620,620,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-0.5078040197679117,0.0,0.0957633355,0.6003012620000001,0.019548369
621,621,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,,,,,,,,,,,,,,,,,,,,,,0.1,-0.097619032,-0.95316137,0.8347779252667278,0.0957633355,0.0777909248,0.5045379265000001,0.019548369
622,622,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1842861594,-0.7830164501,-1.5215085623908666,0.1735542603,0.0733345322,0.4267470017,0.019548369
623,623,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2661601461,-0.8532933196,2.740665598342564,0.2468887925,0.0601127409999999,0.3534124695,0.019548369
624,624,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3341040459,-0.51128286,-1.308470658761945,0.3070015335,0.0441920661,0.2932997285,0.019548369
625,625,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3890885612,-0.5871454105,1.3746944940213963,0.3511935996,0.0427293574,0.2491076623999999,0.019548369
626,626,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4383128913,-0.400451631,-1.3131846605737376,0.393922957,0.0418525130999999,0.2063783049999999,0.019548369
627,627,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4827732318,-0.4873097566,0.8942988846714537,0.4357754701,0.0437301761999999,0.1645257919,0.019548369
628,628,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5248208392,-0.3558322608,-3.154826553576015,0.4795056463,0.0596585171999999,0.1207956157,0.019548369
629,629,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5739438075,-0.6221919478,3.362146081151031,0.5391641635,0.0611370985,0.0611370985,0.019548369
630,630,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,0.9204908488064556,0.0,0.0832728507,0.5677507071,-2.5
631,631,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0907097797,-0.8172411354,0.7860506254890205,0.0832728507,0.0569250944,0.4844778564,-1.5972411354000002
632,632,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1646781453,-0.6646677072,-1.0563929754723356,0.1401979451,0.0512840601,0.427552762,-0.8846677072
633,633,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,,,,,,,,,,,,,,,,,,,,,,0.3,-0.233039809,-0.7019453411,1.001368293530573,0.1914820052,0.0461779558,0.3762687019,-0.5219453411
634,634,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,,,,,,,,,,,,,,,,,,,,,,0.4,-0.2949946883,-0.5398536325,-2.03032845984294,0.237659961,0.0502330479,0.3300907461,-0.1198536324999999
635,635,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,,,,,,,,,,,,,,,,,,,,,,0.5,-0.35619008,-0.6816910867,1.4293834686527491,0.2878930089,0.0499412347999999,0.2798576981999999,-0.1816910867
636,636,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4141471356,-0.4807956843,-1.2837567374438137,0.3378342437,0.0472133046,0.2299164634,-0.0607956842999999
637,637,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4661108057,-0.5572076879,2.718237341357802,0.3850475483,0.0442952085,0.1827031588,-0.3772076878999998
638,638,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5059868636,-0.2455078959,-5.311076014310278,0.4293427568,0.0678464417999999,0.1384079502999999,-0.4655078959000002
639,639,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5550417476,-0.7275606133,5.729837027268968,0.4971891986,0.0705615084999999,0.0705615084999999,-1.5075606133000004
640,640,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,0.3446425701979096,0.0,0.0879111943,0.5367182645999999,-2.5
641,641,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,641.0,,,,,,,,,,,,,,,,,,,,,,0.1,-0.093495407,-0.872040336,0.8982516845021065,0.0879111943,0.0643362957,0.4488070703,-1.6520403360000002
642,642,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,642.0,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1721358375,-0.703574737,-0.2113487097306334,0.15224749,0.0505522596999999,0.3844707746,-0.923574737
643,643,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,,,,,,,,,,,,,,,,,,,,,,0.3,-0.24011231,-0.6567331355,-0.2872307817427637,0.2027997497,0.0483169133,0.3339185149,-0.4767331355
644,644,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3039981814,-0.6215703422,-1.2231939053381162,0.251116663,0.0544416885999999,0.2856016016,-0.2015703421999999
645,645,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,645.0,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3690655183,-0.6788223959,2.0073342511583654,0.3055583516,0.0486033483,0.231159913,-0.1788223959
646,646,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4239537786,-0.4232007105,-0.3097537195775595,0.3541616999,0.0373086101999999,0.1825565647,-0.0032007104999999
647,647,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,647.0,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4657251999,-0.4124046612,-1.2790144488415829,0.3914703101,0.0453237823,0.1452479545,-0.2324046611999998
648,648,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,648.0,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5111577068,-0.4948735992,0.8227544775103182,0.4367940924,0.0475624866,0.0999241722,-0.7148735992000002
649,649,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,649.0,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5542712103,-0.3694846479,-1.5198134187438812,0.484356579,0.0523616856,0.0523616856,-1.1494846479000005
650,650,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,0.1867724146223344,0.0,0.0892765948,0.6080548482000001,0.0072047989
651,651,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,651.0,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0942590903,-0.8870636682,-0.2072705546421356,0.0892765948,0.0749701231,0.5187782534000001,0.0072047989
652,652,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,652.0,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1796770103,-0.8223728037,-0.8187186309237031,0.1642467179,0.0728670438,0.4438081303,0.0072047989
653,653,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,653.0,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2618966141,-0.822025063,3.1986920504723946,0.2371137617,0.0545368822,0.3709410865,0.0072047989
654,654,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,654.0,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3246492775,-0.4394031945,-3.7264523414578887,0.2916506439,0.055985854,0.3164042043,0.0072047989
655,655,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,655.0,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3844904335,-0.7522072727,2.814446355004941,0.3476364979,0.0558823514999999,0.2604183503,0.0072047989
656,656,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,656.0,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4424578696,-0.4127952011,-0.895274830452514,0.4035188494,0.0409747429,0.2045359988,0.0072047989
657,657,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,657.0,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4860710562,-0.4587094975,0.4895819682417155,0.4444935923,0.0429975388999999,0.1635612558999999,0.0072047989
658,658,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,658.0,,,,,,,,,,,,,,,,,,,,,,0.8,-0.5273548422,-0.3684675148,-2.959426992489312,0.4874911312,0.0595404699,0.120563717,0.0072047989
659,659,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,659.0,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5767349435,-0.6150301127,3.052320189588938,0.5470316011,0.0610232470999999,0.0610232470999999,0.0072047989
660,660,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-0.045473486989233,0.0,0.0913586246,2.6122690863000004,-2.5
661,661,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,661.0,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0953825577,-0.909164791,-3.5429218712406785,0.0913586246,0.1164431296,2.5209104617,-1.6891647910000005
662,662,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1990396212,-1.1597999146,-3.826666210288285,0.2078017542,0.1809305698,2.4044673321000003,-1.3797999146
663,663,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,663.0,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.3279203553,-1.4135858016,-1.9127911587551385,0.388732324,0.2246817596,2.2235367623,-1.2335858016
664,664,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,664.0,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.4716937881,-1.4610914847,-5.831518553121052,0.6134140836,0.3288600628999999,1.9988550027,-1.0410914847
665,665,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,665.0,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.6389445407,-1.8769925874,-3.654689209192971,0.9422741465,0.4466945984999999,1.6699949398,-1.3769925874
